F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
9462,0.0300672,0.0300671998411417,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9464,0.0166689,0.0467361006885767,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9468,0.0166668,0.0634029004722834,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9470,0.0166698,0.0800727009773254,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9474,0.0166654,0.0967381000518799,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9478,0.0166648,0.113402899354696,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9482,0.0166688,0.130071699619293,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9484,0.0166647,0.146736400201917,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9488,0.0166698,0.163406200706959,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9492,0.0166655,0.180071700364351,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9496,0.0175442,0.197615901008248,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9498,0.016671,0.214286901056767,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9502,0.0166649,0.230951800942421,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9504,0.016666,0.247617801651359,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9508,0.0166666,0.264284402132034,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9510,0.0166671,0.28095150180161,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9516,0.0166684,0.2976199015975,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9518,0.0166697,0.314289601519704,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9522,0.016665,0.330954601988196,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9524,0.0166654,0.347620001062751,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9528,0.0166681,0.364288100972772,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
9530,0.0166663,0.380954401567578,1.312739,0.4892863,-0.1696203,-0.05734181,-0.1234503,-0.9053516,0.4022568,0.995338022708893,0.881946325302124,0.3246204,0.3627389,0.06028626,0.5695025,0.4225244,-0.0849398,-0.6999466
