F,DT,T,Status,GazeX,GazeY,GazeZ,GazePosition,FocusDistance,FocusStability,StatusL,LeftX,LeftY,LeftZ,PositionL,PupilL,StatusR,RightX,RightY,RightZ,PositionR,PupilR
276792,0.0256328,0.0256328005343676,VALID,0.0902197286486626,-0.042696375399828,0.995006263256073,0,0.206662952899933,0.268535614013672,VALID,0.103251278400421,-0.100214846432209,0.989593923091888,-0.0338249988853931,0.0670789182186127,VALID,0.0704241469502449,-0.00228117289952934,0.997514545917511,0.0338249988853931,0.077692873775959
276798,0.0166683,0.0423010997474194,VALID,0.0876767858862877,-0.053327102214098,0.994720578193665,0,0.199950307607651,0.322311699390411,VALID,0.100971437990665,-0.103174567222595,0.989525020122528,-0.0338249988853931,0.0667731687426567,VALID,0.0701421350240707,-0.00620711594820023,0.997517704963684,0.0338249988853931,0.0762840807437897
276800,0.0190822,0.0613832995295525,VALID,0.0871265456080437,-0.0561838783323765,0.99461168050766,0,0.219782739877701,0.459267675876617,VALID,0.101368196308613,-0.102829091250896,0.98952043056488,-0.0338249988853931,0.0668856725096703,VALID,0.0698185861110687,-0.00987699348479509,0.99751079082489,0.0338249988853931,0.0760911107063293
276804,0.0166674,0.0780506990849972,VALID,0.0851324796676636,-0.0594715997576714,0.99459320306778,0,0.26415941119194,0.507749736309052,VALID,0.0999002233147621,-0.100968219339848,0.989861309528351,-0.0338249988853931,0.068047933280468,VALID,0.0689637959003448,-0.0179016534239054,0.997458517551422,0.0338249988853931,0.0753845646977425
276806,0.0174468,0.0954974982887506,VALID,0.0835951715707779,-0.0614355728030205,0.994604229927063,0,0.279981166124344,0.517844021320343,VALID,0.0984311923384666,-0.101317897439003,0.989972710609436,-0.0338249988853931,0.0679688826203346,VALID,0.0680994242429733,-0.0216540656983852,0.997443497180939,0.0338249988853931,0.0754869431257248
276810,0.0166672,0.112164698541164,VALID,0.0816719830036163,-0.0635258555412292,0.994632661342621,0,0.349398285150528,0.461048871278763,VALID,0.0977099165320396,-0.100019246339798,0.990176200866699,-0.0338249988853931,0.0686648711562157,VALID,0.0657956451177597,-0.0285813082009554,0.997423708438873,0.0338249988853931,0.0751388743519783
276812,0.0166667,0.128831397742033,VALID,0.0834876522421837,-0.0603966154158115,0.994676887989044,0,0.44646543264389,0.224086612462997,VALID,0.100511722266674,-0.094746358692646,0.990414321422577,-0.0338249988853931,0.0737518295645714,VALID,0.0649075508117676,-0.0309137459844351,0.997412323951721,0.0338249988853931,0.0750937908887863
276818,0.016668,0.145499397069216,VALID,0.0857323408126831,-0.056549433618784,0.994712054729462,0,0.881568431854248,0.173963233828545,VALID,0.112952776253223,-0.0695306956768036,0.991164565086365,-0.0338249988853931,0.0747823640704155,VALID,0.062845379114151,-0.0335732102394104,0.997458398342133,0.0338249988853931,0.0754597559571266
276820,0.0166655,0.162164896726608,VALID,0.0853062644600868,-0.0575835965573788,0.994689404964447,0,0.749937653541565,0,VALID,0.110513180494308,-0.0785726383328438,0.990763962268829,-0.0338249988853931,0.0688859149813652,VALID,0.0623026713728905,-0.0341057702898979,0.997474372386932,0.0338249988853931,0.075549989938736
276824,0.0166681,0.178832996636629,VALID,0.0868538394570351,-0.0556342042982578,0.994666397571564,0,0.844936907291412,0,VALID,0.117479018867016,-0.070313461124897,0.990583002567291,-0.0338249988853931,0.0725230723619461,VALID,0.0610977299511433,-0.0344744771718979,0.997536242008209,0.0338249988853931,0.0764131993055344
276826,0.0189314,0.19776439666748,VALID,0.0874249637126923,-0.0544579029083252,0.994681477546692,0,0.872576236724854,0,VALID,0.11908245831728,-0.0672792494297028,0.990602254867554,-0.0338249988853931,0.0726588666439056,VALID,0.0606508105993271,-0.0346456579864025,0.997557580471039,0.0338249988853931,0.0763418525457382
276830,0.0166687,0.214433096349239,VALID,0.0883357524871826,-0.0530328787863255,0.994678020477295,0,0.902351379394531,0.0187066644430161,VALID,0.12107190489769,-0.0640383511781693,0.990575909614563,-0.0338249988853931,0.0722970366477966,VALID,0.059913519769907,-0.035871759057045,0.997558832168579,0.0338249988853931,0.0761099457740784
276832,0.0166654,0.231098495423794,VALID,0.0887529999017715,-0.0526618398725986,0.994660556316376,0,0.902503967285156,0.0134485466405749,VALID,0.121978469192982,-0.0634770542383194,0.990500867366791,-0.0338249988853931,0.0723153129220009,VALID,0.0595445781946182,-0.0364700369536877,0.997559189796448,0.0338249988853931,0.0762021616101265
276838,0.0166683,0.247766794636846,VALID,0.088730126619339,-0.052739042788744,0.994658529758453,0,0.908996164798737,0,VALID,0.12211075425148,-0.0636424571275711,0.990473926067352,-0.0338249988853931,0.0722517147660255,VALID,0.0584336817264557,-0.0385147072374821,0.997548043727875,0.0338249988853931,0.0763131752610207
276840,0.016666,0.264432795345783,VALID,0.0891236439347267,-0.0526330433785915,0.994628965854645,0,0.911080539226532,0,VALID,0.123036175966263,-0.0630029588937759,0.990400314331055,-0.0338249988853931,0.0728618204593658,VALID,0.0582159012556076,-0.0393869057297707,0.997526705265045,0.0338249988853931,0.0763879418373108
276844,0.0166682,0.281100995838642,VALID,0.0896733030676842,-0.0528373345732689,0.994568705558777,0,0.909260034561157,0,VALID,0.123605228960514,-0.0634909346699715,0.990298271179199,-0.0338249988853931,0.0724270641803741,VALID,0.0582291707396507,-0.0403525270521641,0.997487366199493,0.0338249988853931,0.0768554881215096
