F,DT,T,fps,Start,Hand,Grip,Tracked,Controlling
280232,0.0296604,0.0296604000031948,33.71499,False,R,False,True,True
280234,0.016872,0.0465323999524117,59.26979,False,R,False,True,True
280238,0.0166681,0.0632004998624325,59.99484,False,R,False,True,True
280244,0.0166671,0.0798675995320082,59.99844,False,R,False,True,True
280248,0.0209052,0.100772799924016,47.83499,False,R,False,True,True
280252,0.0211167,0.121889499947429,47.35588,False,R,False,True,True
280256,0.0178869,0.139776399359107,55.90684,False,R,False,True,True
280258,0.0176238,0.157400200143456,56.74145,False,R,False,True,True
280262,0.0166675,0.174067700281739,59.997,False,R,False,True,True
280264,0.0177304,0.191798100247979,56.40031,False,R,False,True,True
280268,0.0166681,0.208466200158,59.99484,False,R,False,True,True
280270,0.0170359,0.225502099841833,58.69957,False,R,False,True,True
280276,0.0166692,0.242171300575137,59.99088,False,R,False,True,True
280278,0.0185285,0.260699801146984,53.97091,False,R,False,True,True
280282,0.0166688,0.277368601411581,59.99232,False,R,False,True,True
280284,0.0166659,0.294034501537681,60.00276,False,R,False,True,True
280288,0.0166675,0.310702001675963,59.997,False,R,False,True,True
280290,0.0166674,0.327369401231408,59.99736,False,R,False,True,True
280294,0.0166665,0.344035901129246,60.0006,False,R,False,True,True
280298,0.0166666,0.360702501609921,60.00024,False,R,False,True,True
280302,0.0166671,0.377369601279497,59.99844,False,R,False,True,True
280306,0.0166669,0.394036501646042,59.99916,False,R,False,True,True
280308,0.0199275,0.413964001461864,50.18191,False,R,False,True,True
280312,0.0166692,0.430633202195168,59.99088,False,R,False,True,True
280316,0.0173741,0.448007302358747,57.55694,False,R,False,True,True
280318,0.0166684,0.464675702154636,59.99376,False,R,False,True,True
280320,0.0166668,0.481342501938343,59.99952,False,R,False,True,True
280324,0.0166672,0.498009702190757,59.99808,False,R,False,True,True
280328,0.0166668,0.514676501974463,59.99952,False,R,False,True,True
280332,0.0166672,0.531343702226877,59.99808,False,R,False,True,True
280334,0.0166665,0.548010202124715,60.0006,False,R,False,True,True
280340,0.0166668,0.564677001908422,59.99952,False,R,False,True,True
280342,0.0166657,0.58134270273149,60.00348,False,R,False,True,True
280346,0.0166688,0.598011502996087,59.99232,False,R,False,True,True
280348,0.0167248,0.614736303687096,59.79145,False,R,False,True,True
280350,0.0166675,0.631403803825378,59.997,False,R,False,True,True
280356,0.0166677,0.648071503266692,59.99628,False,R,False,True,True
280360,0.0166654,0.664736902341247,60.00456,False,R,False,True,True
280362,0.0218159,0.686552802100778,45.83813,False,R,False,True,True
280368,0.0166675,0.70322030223906,59.997,False,R,False,True,True
280370,0.0166696,0.719889901578426,59.98944,False,R,False,True,True
280374,0.0166676,0.736557502299547,59.99664,False,R,False,True,True
280376,0.0185085,0.755066001787782,54.02923,False,R,False,True,True
280382,0.016667,0.771733000874519,59.9988,False,R,False,True,True
280384,0.0174005,0.789133500307798,57.46962,False,R,False,True,True
280388,0.0166667,0.805800199508667,59.99988,False,R,False,True,True
280390,0.0166671,0.822467299178243,59.99844,False,R,False,True,True
280392,0.016668,0.839135298505425,59.9952,False,R,False,True,True
280396,0.016667,0.855802297592163,59.9988,False,R,False,True,True
280400,0.0166672,0.872469497844577,59.99808,False,R,False,True,True
280402,0.0166666,0.889136098325253,60.00024,False,R,False,True,True
280406,0.0166669,0.905802998691797,59.99916,False,R,False,True,True
280410,0.0166671,0.922470098361373,59.99844,False,R,False,True,True
280414,0.0166661,0.939136197790504,60.00204,False,R,False,True,True
280416,0.0166669,0.955803098157048,59.99916,False,R,False,True,True
280420,0.0166678,0.9724708981812,59.99592,False,R,False,True,True
280422,0.0166669,0.989137798547745,59.99916,False,R,False,True,True
280428,0.016667,1.00580479763448,59.9988,False,R,False,True,True
280430,0.0166657,1.02247049845755,60.00348,False,R,False,True,True
280434,0.0166674,1.039137898013,59.99736,False,R,False,True,True
280436,0.0166663,1.0558041986078,60.00132,False,R,False,True,True
280440,0.0166678,1.07247199863195,59.99592,False,R,False,True,True
280444,0.0166658,1.08913779817522,60.00312,False,R,False,True,True
280448,0.0166674,1.10580519773066,59.99736,False,R,False,True,True
280450,0.0166666,1.12247179821134,60.00024,False,R,False,True,True
280454,0.0166671,1.13913889788091,59.99844,False,R,False,True,True
280458,0.0170257,1.15616459771991,58.73474,False,R,False,True,True
280464,0.0191492,1.17531379684806,52.2215,False,R,False,True,True
280468,0.0229467,1.19826049730182,43.57925,False,R,False,True,True
280472,0.0225382,1.22079869732261,44.36911,False,R,False,True,True
280474,0.0189604,1.23975909687579,52.7415,False,R,False,True,True
280476,0.0166682,1.25642729736865,59.99448,False,R,False,True,True
280480,0.0166684,1.27309569716454,59.99376,False,R,False,True,True
280486,0.0166646,1.28976029716432,60.00744,False,R,False,True,True
280488,0.0187067,1.30846699699759,53.45678,False,R,False,True,True
280492,0.0166676,1.32513459771872,59.99664,False,R,False,True,True
280494,0.0198998,1.34503439813852,50.25176,False,R,False,True,True
280498,0.0166687,1.36170309782028,59.99268,False,R,False,True,True
280502,0.0181591,1.37986219860613,55.06881,False,R,False,True,True
280504,0.0166685,1.39653069898486,59.9934,False,R,False,True,True
280508,0.0166699,1.4132005982101,59.98837,False,R,False,True,True
280510,0.0166647,1.42986529879272,60.00708,False,R,False,True,True
280514,0.0166707,1.44653599895537,59.98548,False,R,False,True,True
280518,0.0166633,1.46319929882884,60.01212,False,R,False,True,True
280522,0.016666,1.47986529953778,60.0024,False,R,False,True,True
280526,0.016667,1.49653229862452,59.9988,False,R,False,True,True
280528,0.0166677,1.51319999806583,59.99628,False,R,False,True,True
280532,0.0166666,1.52986659854651,60.00024,False,R,False,True,True
280534,0.0166666,1.54653319902718,60.00024,False,R,False,True,True
280540,0.0166674,1.56320059858263,59.99736,False,R,False,True,True
280542,0.0166653,1.57986589893699,60.00492,False,R,False,True,True
280546,0.0166686,1.59653449803591,59.99305,False,R,False,True,True
280548,0.0198389,1.61637339740992,50.40602,False,R,False,True,True
280554,0.0166682,1.63304159790277,59.99448,False,R,False,True,True
280556,0.0192426,1.65228419750929,51.96803,False,R,False,True,True
280560,0.0167833,1.6690674982965,59.58303,False,R,False,True,True
280562,0.0173006,1.68636809848249,57.80146,False,R,False,True,True
280566,0.0166686,1.70303669758141,59.99305,False,R,False,True,True
280568,0.0166708,1.7197074983269,59.98512,False,R,False,True,True
280572,0.016674,1.73638149909675,59.97361,False,R,False,True,True
280576,0.0166698,1.75305129960179,59.98872,False,R,False,True,True
280578,0.0166737,1.76972500048578,59.97469,False,R,False,True,True
280584,0.0166614,1.7863864004612,60.01897,False,R,False,True,True
280588,0.0166658,1.80305220000446,60.00312,False,R,False,True,True
280590,0.0166669,1.819719100371,59.99916,False,R,False,True,True
280594,0.0166669,1.83638600073755,59.99916,False,R,False,True,True
280596,0.0194913,1.85587730072439,51.30494,False,R,False,True,True
280600,0.0166672,1.8725445009768,59.99808,False,R,False,True,True
280604,0.0166979,1.88924240134656,59.88777,False,R,False,True,True
280608,0.0166674,1.90590980090201,59.99736,False,R,False,True,True
280610,0.0166662,1.92257600091398,60.00168,False,R,False,True,True
280614,0.0166672,1.93924320116639,59.99808,False,R,False,True,True
280616,0.0166665,1.95590970106423,60.0006,False,R,False,True,True
280620,0.0166675,1.97257720120251,59.997,False,R,False,True,True
280622,0.0166665,1.98924370110035,60.0006,False,R,False,True,True
280628,0.0166677,2.00591140054166,59.99628,False,R,False,True,True
280630,0.0170233,2.02293470129371,58.74302,False,R,False,True,True
280634,0.0166668,2.03960150107741,59.99952,False,R,False,True,True
280636,0.0170389,2.05664040148258,58.68923,False,R,False,True,True
280640,0.0166678,2.07330820150673,59.99592,False,R,False,True,True
280644,0.0166665,2.08997470140457,60.0006,False,R,False,True,True
280648,0.0166668,2.10664150118828,59.99952,False,R,False,True,True
280650,0.0166665,2.12330800108612,60.0006,False,R,False,True,True
280654,0.016668,2.1399760004133,59.9952,False,R,False,True,True
280656,0.0166657,2.15664170123637,60.00348,False,R,False,True,True
280660,0.0166686,2.17331030033529,59.99305,False,R,False,True,True
280664,0.0171975,2.19050780124962,58.14798,False,R,False,True,True
280668,0.0172291,2.20773690193892,58.04134,False,R,False,True,True
280670,0.0175212,2.22525810264051,57.07372,False,R,False,True,True
280674,0.016668,2.24192610196769,59.9952,False,R,False,True,True
280678,0.0166652,2.25859130173922,60.00528,False,R,False,True,True
280682,0.0166687,2.27526000142097,59.99268,False,R,False,True,True
280684,0.016665,2.29192500188947,60.006,False,R,False,True,True
280688,0.0166685,2.3085935022682,59.9934,False,R,False,True,True
280690,0.0166655,2.32525900192559,60.0042,False,R,False,True,True
280694,0.0166708,2.34192980267107,59.98512,False,R,False,True,True
280696,0.0166636,2.35859340243042,60.01104,False,R,False,True,True
280700,0.0166677,2.37526110187173,59.99628,False,R,False,True,True
280702,0.0166668,2.39192790165544,59.99952,False,R,False,True,True
280706,0.0166667,2.4085946008563,59.99988,False,R,False,True,True
280710,0.0166672,2.42526180110872,59.99808,False,R,False,True,True
280712,0.0166682,2.44193000160158,59.99448,False,R,False,True,True
280718,0.0166653,2.45859530195594,60.00492,False,R,False,True,True
280720,0.0166686,2.47526390105486,59.99305,False,R,False,True,True
280724,0.0166647,2.49192860163748,60.00708,False,R,False,True,True
280726,0.0166689,2.50859750248492,59.99196,False,R,False,True,True
280730,0.0166655,2.52526300214231,60.0042,False,R,False,True,True
280734,0.0166694,2.54193240217865,59.99016,False,R,False,True,True
280736,0.0166669,2.55859930254519,59.99916,False,R,False,True,True
280740,0.0166708,2.57527010329068,59.98512,False,R,False,True,True
280742,0.016663,2.59193310327828,60.0132,False,R,False,True,True
280748,0.0166697,2.60860280320048,59.98908,False,R,False,True,True
280750,0.016664,2.62526680342853,60.0096,False,R,False,True,True
280754,0.0166674,2.64193420298398,59.99736,False,R,False,True,True
280756,0.016666,2.65860020369291,60.0024,False,R,False,True,True
280762,0.0166672,2.67526740394533,59.99808,False,R,False,True,True
280764,0.016666,2.69193340465426,60.0024,False,R,False,True,True
280768,0.0166692,2.70860260538757,59.99088,False,R,False,True,True
280770,0.0166644,2.72526700608432,60.00816,False,R,False,True,True
280774,0.0166679,2.74193490669131,59.99556,False,R,False,True,True
280776,0.0166664,2.75860130600631,60.00096,False,R,False,True,True
280782,0.0166677,2.77526900544763,59.99628,False,R,False,True,True
280784,0.0166656,2.79193460568786,60.00384,False,R,False,True,True
280788,0.0166682,2.80860280618072,59.99448,False,R,False,True,True
280790,0.0166656,2.82526840642095,60.00384,False,R,False,True,True
280796,0.0166677,2.84193610586226,59.99628,False,R,False,True,True
280798,0.0172899,2.85922600515187,57.83724,False,R,False,True,True
280802,0.0166681,2.87589410506189,59.99484,False,R,False,True,True
280804,0.0166824,2.89257650449872,59.94342,False,R,False,True,True
280808,0.0166688,2.90924530476332,59.99232,False,R,False,True,True
280810,0.016665,2.92591030523181,60.006,False,R,False,True,True
280814,0.0166705,2.94258080609143,59.9862,False,R,False,True,True
280816,0.0166747,2.95925550535321,59.9711,False,R,False,True,True
280822,0.0166686,2.97592410445213,59.99305,False,R,False,True,True
280824,0.0166651,2.99258920364082,60.00564,False,R,False,True,True
280828,0.0166695,3.00925870425999,59.9898,False,R,False,True,True
280832,0.0205555,3.0298142042011,48.64878,False,R,False,True,True
280836,0.0166689,3.04648310504854,59.99196,False,R,False,True,True
280838,0.0166664,3.06314950436354,60.00096,False,R,False,True,True
280842,0.0166672,3.07981670461595,59.99808,False,R,False,True,True
280844,0.0194924,3.09930910542607,51.30204,False,R,False,True,True
280850,0.016667,3.11597610451281,59.9988,False,R,False,True,True
280852,0.0172079,3.13318400457501,58.11284,False,R,False,True,True
280856,0.0166673,3.14985130541027,59.99772,False,R,False,True,True
280858,0.016666,3.1665173061192,60.0024,False,R,False,True,True
280864,0.0166666,3.18318390659988,60.00024,False,R,False,True,True
280866,0.01823,3.20141390711069,54.85463,False,R,False,True,True
280870,0.0166667,3.21808060631156,59.99988,False,R,False,True,True
280872,0.0166849,3.23476550541818,59.93444,False,R,False,True,True
280876,0.0166675,3.25143300555646,59.997,False,R,False,True,True
280878,0.0177203,3.26915330626071,56.43245,False,R,False,True,True
280884,0.0166679,3.28582120686769,59.99556,False,R,False,True,True
280886,0.0166663,3.3024875074625,60.00132,False,R,False,True,True
280890,0.0166679,3.31915540806949,59.99556,False,R,False,True,True
280892,0.0179312,3.3370866086334,55.76871,False,R,False,True,True
280896,0.016668,3.35375460796058,59.9952,False,R,False,True,True
280898,0.0166664,3.37042100727558,60.00096,False,R,False,True,True
280904,0.0166682,3.38708920776844,59.99448,False,R,False,True,True
280906,0.016668,3.40375720709562,59.9952,False,R,False,True,True
280908,0.0166663,3.42042350769043,60.00132,False,R,False,True,True
280912,0.0166664,3.43708990700543,60.00096,False,R,False,True,True
280916,0.0166688,3.45375870727003,59.99232,False,R,False,True,True
280918,0.0185264,3.47228510677814,53.97703,False,R,False,True,True
280922,0.0166648,3.48894990608096,60.00672,False,R,False,True,True
280926,0.0166671,3.50561700575054,59.99844,False,R,False,True,True
280930,0.0166675,3.52228450588882,59.997,False,R,False,True,True
280934,0.0166655,3.53895000554621,60.0042,False,R,False,True,True
280936,0.0166668,3.55561680532992,59.99952,False,R,False,True,True
280942,0.0166675,3.5722843054682,59.997,False,R,False,True,True
280944,0.0179464,3.59023070521653,55.72148,False,R,False,True,True
280948,0.0166683,3.60689900442958,59.99412,False,R,False,True,True
280950,0.016988,3.62388700433075,58.86508,False,R,False,True,True
280954,0.0166679,3.64055490493774,59.99556,False,R,False,True,True
280956,0.0167764,3.65733130462468,59.60754,False,R,False,True,True
280962,0.0166689,3.67400020547211,59.99196,False,R,False,True,True
280964,0.0187084,3.69270860590041,53.45192,False,R,False,True,True
280968,0.0166687,3.70937730558217,59.99268,False,R,False,True,True
280970,0.016665,3.72604230605066,60.006,False,R,False,True,True
280974,0.0166685,3.74271080642939,59.9934,False,R,False,True,True
