F,DT,T,Pos_X,Pos_Y,Pos_Z,Rot_X,Rot_Y,Rot_Z,Rot_W,Grip_pos,Grip_vel,Grip_eff
304066,0.0306764,0.0306764002889395,0.1459641,0.2666115,0.4845954,-0.1076224,-0.01210493,0.9927818,0.05152979,0.0217980500310659,0,0
304070,0.016667,0.0473433993756771,0.1458977,0.2672329,0.48383,-0.1111963,-0.01183449,0.9925956,0.04742804,0.0217980500310659,0,0
304072,0.0184804,0.0658237989991903,0.1458977,0.2672329,0.48383,-0.1111963,-0.01183449,0.9925956,0.04742804,0.0217980500310659,0,0
304076,0.0166673,0.0824910998344421,0.1458977,0.2672329,0.48383,-0.1111963,-0.01183449,0.9925956,0.04742804,0.0217980500310659,0,0
304078,0.016669,0.09916009940207,0.1457918,0.2678044,0.4833477,-0.1146245,-0.0115736,0.992377,0.04376256,0.0217980500310659,0,0
304082,0.0166655,0.115825599059463,0.1457918,0.2678044,0.4833477,-0.1146245,-0.0115736,0.992377,0.04376256,0.0217980500310659,0,0
304084,0.0166665,0.1324920989573,0.1457918,0.2678044,0.4833477,-0.1146245,-0.0115736,0.992377,0.04376256,0.0217980500310659,0,0
304090,0.0166671,0.149159198626876,0.145738,0.2679777,0.4831425,-0.11653,-0.01151396,0.9922423,0.04175517,0.0217980500310659,0,0
304092,0.0166683,0.165827497839928,0.145738,0.2679777,0.4831425,-0.11653,-0.01151396,0.9922423,0.04175517,0.0217980500310659,0,0
304096,0.0166664,0.182493897154927,0.145738,0.2679777,0.4831425,-0.11653,-0.01151396,0.9922423,0.04175517,0.0217980500310659,0,0
304098,0.01667,0.199163896963,0.1456424,0.2680691,0.4830494,-0.1180067,-0.0113863,0.9921374,0.0401016,0.0217980500310659,0,0
304102,0.0166648,0.215828696265817,0.1456424,0.2680691,0.4830494,-0.1180067,-0.0113863,0.9921374,0.0401016,0.0217980500310659,0,0
304106,0.0166676,0.232496296986938,0.1455461,0.2681313,0.4830636,-0.1196283,-0.01114684,0.9920156,0.03833865,0.0217980500310659,0,0
304108,0.0166664,0.249162696301937,0.1455461,0.2681313,0.4830636,-0.1196283,-0.01114684,0.9920156,0.03833865,0.0217980500310659,0,0
304112,0.0166678,0.265830496326089,0.1455461,0.2681313,0.4830636,-0.1196283,-0.01114684,0.9920156,0.03833865,0.0217980500310659,0,0
304114,0.0166666,0.282497096806765,0.145256,0.2682116,0.4832986,-0.1229969,-0.01043295,0.9917375,0.03492423,0.0387741960585117,0,0
304120,0.0166672,0.299164297059178,0.145256,0.2682116,0.4832986,-0.1229969,-0.01043295,0.9917375,0.03492423,0.0387741960585117,0,0
304122,0.016666,0.315830297768116,0.145256,0.2682116,0.4832986,-0.1229969,-0.01043295,0.9917375,0.03492423,0.0387741960585117,0,0
304126,0.0166683,0.332498596981168,0.1450374,0.2682341,0.4834329,-0.124394,-0.009994603,0.9916118,0.03364866,0.0387741960585117,0,0
304128,0.0166656,0.349164197221398,0.1447324,0.2682429,0.4835283,-0.1257276,-0.009450785,0.9914891,0.03244467,0.0387741960585117,0,0
304132,0.0166674,0.365831596776843,0.1447324,0.2682429,0.4835283,-0.1257276,-0.009450785,0.9914891,0.03244467,0.0387741960585117,0,0
304136,0.0166662,0.382497796788812,0.1443859,0.268216,0.4835313,-0.1269595,-0.008953539,0.9913721,0.03134401,0.0387741960585117,0,0
304140,0.016669,0.39916679635644,0.1443859,0.268216,0.4835313,-0.1269595,-0.008953539,0.9913721,0.03134401,0.0387741960585117,0,0
304142,0.0166657,0.415832497179508,0.1443859,0.268216,0.4835313,-0.1269595,-0.008953539,0.9913721,0.03134401,0.0387741960585117,0,0
304146,0.0166693,0.432501796633005,0.1441045,0.2681618,0.4834373,-0.1279834,-0.00839894,0.9912775,0.03030947,0.0387741960585117,0,0
304148,0.0166642,0.449165996164083,0.1441045,0.2681618,0.4834373,-0.1279834,-0.00839894,0.9912775,0.03030947,0.0387741960585117,0,0
304152,0.016668,0.465833995491266,0.1438362,0.268121,0.4832485,-0.1289657,-0.007887608,0.9911856,0.02926894,0.0387741960585117,0,0
304156,0.0166659,0.482499895617366,0.1438362,0.268121,0.4832485,-0.1289657,-0.007887608,0.9911856,0.02926894,0.039716511964798,0,0
304160,0.0166672,0.49916709586978,0.1438362,0.268121,0.4832485,-0.1289657,-0.007887608,0.9911856,0.02926894,0.039716511964798,0,0
304162,0.016668,0.515835095196962,0.1438362,0.268121,0.4832485,-0.1289657,-0.007887608,0.9911856,0.02926894,0.039716511964798,0,0
304166,0.0168155,0.532650595530868,0.1434034,0.2681694,0.4827581,-0.1308118,-0.007373641,0.9910014,0.02738827,0.039716511964798,0,0
304168,0.0166661,0.549316694959998,0.1434034,0.2681694,0.4827581,-0.1308118,-0.007373641,0.9910014,0.02738827,0.039716511964798,0,0
304172,0.0166716,0.565988294780254,0.1430343,0.2682,0.4823022,-0.1327697,-0.0071993,0.9907908,0.02557125,0.039716511964798,0,0
304176,0.0166615,0.582649795338511,0.1430343,0.2682,0.4823022,-0.1327697,-0.0071993,0.9907908,0.02557125,0.039716511964798,0,0
304180,0.0166694,0.599319195374846,0.1430343,0.2682,0.4823022,-0.1327697,-0.0071993,0.9907908,0.02557125,0.039716511964798,0,0
304182,0.0166658,0.615984994918108,0.1428991,0.2682017,0.4821368,-0.1335287,-0.007066653,0.9907084,0.02484126,0.039716511964798,0,0
304186,0.0166669,0.632651895284653,0.1428991,0.2682017,0.4821368,-0.1335287,-0.007066653,0.9907084,0.02484126,0.039716511964798,0,0
