F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
350034,0.0349271,0.034927099943161,1.100328,0.5651877,-0.2169515,0.5966647,-0.1657521,0.7252423,0.3009009,0,0,0.3719711,0.150353,0.1361172,0.9875063,-0.1361885,0.03963225,-0.0686541
350036,0.0166688,0.051595900207758,1.100313,0.5653838,-0.2169511,0.5961452,-0.1661331,0.725339,0.3014864,0,0,0.3719516,0.150328,0.1361877,0.9875702,-0.1360277,0.03943523,-0.06816574
350040,0.0166664,0.0682622995227575,1.100334,0.5654649,-0.2169212,-0.5958043,0.1666011,-0.7253234,-0.3019395,0,0,0.3719512,0.1503134,0.1363838,0.9876893,-0.13557,0.03925854,-0.06744999
350044,0.016667,0.0849292986094952,1.100355,0.5657074,-0.2169065,-0.5952034,0.1668153,-0.7253344,-0.3029783,0,0,0.3719214,0.1503344,0.1364648,0.9877765,-0.1352458,0.03929833,-0.06679695
350046,0.0166682,0.101597499102354,1.100339,0.5658822,-0.2168861,-0.5947759,0.1668758,-0.7253066,-0.3038494,0,0,0.3719066,0.1503552,0.1367074,0.9879117,-0.1349205,0.03876925,-0.06575666
350050,0.0166655,0.118262998759747,1.100291,0.5661204,-0.216867,-0.5940672,0.1673412,-0.7252893,-0.305019,0,0,0.3718862,0.1503387,0.1368822,0.9880061,-0.1347664,0.03826696,-0.0649436
350052,0.0166669,0.134929899126291,1.100282,0.5662847,-0.2168447,-0.593824,0.1674961,-0.7252876,-0.3054116,0,0,0.3718671,0.1502905,0.1371204,0.9881686,-0.1343109,0.03784232,-0.06365029
350056,0.0166669,0.151596799492836,1.100244,0.5665743,-0.2167543,-0.5934169,0.1678617,-0.7252691,-0.3060453,0,0,0.3718448,0.1502822,0.1372847,0.9882236,-0.1341524,0.03769589,-0.06321696
350060,0.0166669,0.168263699859381,1.100248,0.5667374,-0.2167158,-0.5933812,0.1678806,-0.7253315,-0.3059562,0,0,0.3717543,0.1502438,0.1375743,0.9883183,-0.1338523,0.03754865,-0.062455
350064,0.0166669,0.184930600225925,1.100328,0.5670857,-0.2167045,-0.5931843,0.1681011,-0.7255472,-0.3057055,0,0,0.3717159,0.1502481,0.1377374,0.9883236,-0.1337693,0.03757917,-0.06252991
350066,0.0166688,0.201599400490522,1.100386,0.5672247,-0.2167416,-0.5931323,0.1681434,-0.7256145,-0.3056236,0,0,0.3717046,0.1503285,0.1380857,0.9883612,-0.1333832,0.0377539,-0.06265546
350070,0.0166653,0.218264700844884,1.100477,0.5674107,-0.2167974,0.5930575,-0.168404,0.7256848,0.3054578,0,0,0.3717417,0.1503857,0.1382247,0.9883702,-0.1332787,0.03779273,-0.06271205
350072,0.0166665,0.234931200742722,1.100517,0.5674727,-0.216781,-0.5929852,0.1686719,-0.7256976,-0.3054202,0,0,0.3717975,0.1504775,0.1384107,0.9883894,-0.1330607,0.0380331,-0.06272833
350078,0.0166673,0.251598501577973,1.100593,0.5675217,-0.2167864,0.5927938,-0.1692661,0.725724,0.3054001,0,0,0.3717811,0.1505166,0.1384727,0.9884105,-0.1328968,0.03823267,-0.06262131
350080,0.0166669,0.268265401944518,1.100606,0.5676016,-0.2167711,-0.5926146,0.1697746,-0.7258321,-0.3052089,0,0,0.3717865,0.1505931,0.1385217,0.9884635,-0.1325237,0.03863532,-0.06232712
350084,0.0166665,0.284931901842356,1.100602,0.5675755,-0.2167704,0.5925977,-0.1700081,0.7258856,0.3049841,0,0,0.3717712,0.1506057,0.1386016,0.9885082,-0.1321145,0.03903732,-0.06223793
350086,0.0166805,0.301612401381135,1.100598,0.5675604,-0.216758,0.5925757,-0.1700103,0.7259631,0.3048416,0,0,0.3717704,0.1506024,0.1385754,0.9885147,-0.1319465,0.03930797,-0.06231982
350090,0.0166668,0.318279201164842,1.100572,0.5674965,-0.2167544,0.5925727,-0.1701279,0.7260302,0.3046217,0,0,0.371758,0.1505983,0.1385604,0.9885159,-0.1318613,0.03935179,-0.06245255
350092,0.0166675,0.334946701303124,1.100545,0.5674413,-0.2167473,0.592582,-0.1701581,0.7260863,0.3044529,0,0,0.3717545,0.1505716,0.1384965,0.9885162,-0.1317391,0.03953107,-0.06259261
350098,0.0166669,0.351613601669669,1.100418,0.5672481,-0.216728,0.5925763,-0.1702794,0.726229,0.3040559,0,0,0.3717474,0.1505447,0.1384412,0.9885125,-0.1316731,0.03962481,-0.06273219
350100,0.0166676,0.36828120239079,1.100334,0.5671026,-0.2167063,0.5925326,-0.1702821,0.726262,0.3040608,0,0,0.3717281,0.1504186,0.1382481,0.9885098,-0.1314737,0.03987241,-0.06303492
350104,0.0166662,0.384947402402759,1.100141,0.5668068,-0.2166521,-0.5924482,0.1701261,-0.7263305,-0.3041489,0,0,0.3717064,0.1503339,0.1381025,0.9885175,-0.1314242,0.03984994,-0.06303183
350106,0.0166665,0.401613902300596,1.100092,0.5667823,-0.2166499,-0.5923982,0.1701603,-0.7263114,-0.3042724,0,0,0.3716522,0.1501411,0.1378068,0.9885284,-0.1313993,0.03964236,-0.06304126
350110,0.0166676,0.418281503021717,1.100042,0.5667721,-0.2166152,0.5922993,-0.1702366,0.7263483,0.3043342,0,0,0.37165,0.1500917,0.1377823,0.9885406,-0.131384,0.0395982,-0.06291106
