F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
53402,0.0271453,0.0271453000605106,1.112908,0.2195188,-0.3073775,-0.5369448,0.2373354,-0.7089855,-0.3907708,0,0,0.3370165,0.1625788,0.2342883,0.9937045,-0.09032685,0.03630761,0.0554458
53408,0.016668,0.0438132993876934,1.11313,0.2196959,-0.307771,0.5375214,-0.2353231,0.7093993,0.390444,0,0,0.3373775,0.1629081,0.2345188,0.9936683,-0.09143454,0.03627219,0.05429143
53410,0.0166658,0.0604790989309549,1.113127,0.2197677,-0.3078745,0.5384203,-0.2338944,0.7092097,0.3904083,0,0,0.3377709,0.1631303,0.2346959,0.9937122,-0.09232146,0.03495914,0.05282607
53414,0.0166678,0.0771468989551067,1.113361,0.2199915,-0.3076288,-0.5388647,0.2314572,-0.7098148,-0.390148,0,0,0.3378745,0.1631272,0.2347677,0.9936619,-0.09360312,0.03421015,0.0520013
53416,0.0166666,0.0938134994357824,1.113406,0.2201706,-0.3076175,0.5393808,-0.2301843,0.7098632,0.3900998,0,0,0.3376288,0.1633614,0.2349915,0.9937251,-0.09445924,0.0324458,0.05035158
53420,0.0166676,0.110481100156903,1.113206,0.2208382,-0.3075909,0.542589,-0.2268977,0.7086942,0.3897014,0,0,0.3376175,0.1634061,0.2351706,0.9937117,-0.0952729,0.03164003,0.04959022
53422,0.0166664,0.127147499471903,1.113038,0.2207639,-0.3074854,-0.5428084,0.225234,-0.708393,-0.390907,0,0,0.3375909,0.1632056,0.2358383,0.9934448,-0.0993887,0.0306199,0.04745295
53426,0.0166669,0.143814399838448,1.112893,0.2210387,-0.3078517,-0.5447273,0.2226018,-0.707599,-0.3911831,0,0,0.3374854,0.1630381,0.235764,0.9933698,-0.1005408,0.0288945,0.04767695
53428,0.016667,0.160481398925185,1.112971,0.2212454,-0.3078479,0.5457365,-0.2203891,0.7076367,0.3909613,0,0,0.3378517,0.162893,0.2360387,0.9931704,-0.1033901,0.02754242,0.04652306
53434,0.016667,0.177148398011923,1.113033,0.2214546,-0.3078432,-0.5466222,0.217891,-0.7075743,-0.3912371,0,0,0.3378479,0.1629713,0.2362454,0.9931151,-0.1048842,0.02625518,0.04508327
53436,0.0166677,0.193816097453237,1.113032,0.2218246,-0.308031,-0.5472615,0.2177341,-0.7070853,-0.3913148,0,0,0.3378431,0.1630326,0.2364546,0.9930347,-0.1065351,0.02449052,0.04396132
53440,0.0166665,0.210482597351074,1.112888,0.2220655,-0.3086863,-0.5479049,0.2165179,-0.7068291,-0.391552,0,0,0.338031,0.1630322,0.2368246,0.9929434,-0.1073359,0.02465956,0.04398032
53442,0.0166673,0.227149898186326,1.112811,0.2222154,-0.309111,-0.5485131,0.216015,-0.7065117,-0.3915508,0,0,0.3386863,0.162888,0.2370655,0.9928624,-0.1084338,0.02387501,0.04354719
53446,0.0166664,0.243816297501326,1.112547,0.2224656,-0.3098091,0.5469278,-0.2162436,0.7073134,0.3921944,0,0,0.3391109,0.162811,0.2372154,0.9927887,-0.1092333,0.02376175,0.04328981
53450,0.0166669,0.26048319786787,1.112394,0.2226293,-0.3099511,-0.5461571,0.2152653,-0.7077414,-0.3930337,0,0,0.339809,0.1625472,0.2374656,0.992949,-0.1076766,0.02291526,0.04396578
53454,0.0166671,0.277150297537446,1.112192,0.2233076,-0.3104053,0.5460164,-0.2147618,0.7078366,0.393333,0,0,0.339951,0.162394,0.2376293,0.9930038,-0.1073946,0.02139595,0.04418415
53456,0.0166668,0.293817097321153,1.112127,0.2236115,-0.3106123,-0.5459317,0.2142369,-0.7079771,-0.3934839,0,0,0.3404053,0.1621919,0.2383076,0.9930075,-0.1074798,0.02079208,0.04418067
53460,0.016667,0.31048409640789,1.112053,0.2239228,-0.3106001,-0.5446219,0.2126922,-0.7085311,-0.3951364,0,0,0.3406123,0.1621266,0.2386115,0.9930167,-0.107563,0.02025053,0.04402317
53462,0.0166668,0.327150896191597,1.111976,0.2244428,-0.3106076,0.5434458,-0.2101315,0.7098914,0.3956839,0,0,0.3406001,0.1620527,0.2389228,0.9930781,-0.1071729,0.01769263,0.04468689
53466,0.0166669,0.343817796558142,1.111579,0.2252327,-0.310955,-0.5450978,0.2057866,-0.7101129,-0.3952973,0,0,0.3406076,0.1619756,0.2394428,0.9932294,-0.1066242,0.01472695,0.04370095
53470,0.016667,0.360484795644879,1.111436,0.2258003,-0.3114716,0.5453807,-0.2031496,0.7103715,0.3958063,0,0,0.340955,0.1615788,0.2402327,0.9930993,-0.1092413,0.01203004,0.04093222
53474,0.0166668,0.377151595428586,1.110703,0.2264841,-0.3113226,-0.549033,0.1929749,-0.7122339,-0.3924875,0,0,0.3414715,0.1614363,0.2408002,0.9930395,-0.110369,0.009768532,0.03994711
53476,0.0166672,0.393818795681,1.110691,0.226695,-0.3112409,0.5485882,-0.1891926,0.7137577,0.3921827,0,0,0.3413226,0.1607035,0.2414841,0.9928474,-0.115177,0.004214707,0.03115244
53480,0.016667,0.410485794767737,1.110044,0.2271644,-0.3111211,-0.5485563,0.1857867,-0.7150124,-0.3915694,0,0,0.3412409,0.1606912,0.241695,0.9929077,-0.1153649,0.000909308,0.0287124
53482,0.0166664,0.427152194082737,1.109994,0.22754,-0.3111781,0.5487696,-0.1831612,0.7158389,0.390997,0,0,0.341121,0.1600435,0.2421644,0.9929246,-0.1158044,-0.001755356,0.02621076
53486,0.016669,0.443821193650365,1.109886,0.2271163,-0.3110173,-0.5511076,0.1773631,-0.7164837,-0.3891964,0,0,0.341178,0.1599939,0.24254,0.9929039,-0.1163737,-0.003649505,0.02420156
53490,0.0166653,0.460486494004726,1.109663,0.2277021,-0.3113791,0.5515841,-0.1767258,0.7167773,0.3882697,0,0,0.3410172,0.1598862,0.2421163,0.9926197,-0.1195291,-0.006677319,0.01934993
53494,0.0166671,0.477153593674302,1.108768,0.2275245,-0.3127015,0.5518746,-0.1699046,0.7206378,0.3837292,0,0,0.3413791,0.1596633,0.242702,0.9926122,-0.1197857,-0.006641381,0.01812069
53496,0.0166668,0.493820393458009,1.108777,0.2277956,-0.313293,0.5523546,-0.1679803,0.7215235,0.3822185,0,0,0.3427014,0.1587684,0.2425245,0.992716,-0.1195959,-0.01059842,0.009970374
53500,0.0167917,0.510612092912197,1.10651,0.226954,-0.3146166,0.5531009,-0.1650291,0.7225977,0.380391,0,0,0.343293,0.1587766,0.2427956,0.9926922,-0.1198995,-0.01142489,0.007475661
53502,0.0166668,0.527278892695904,1.106631,0.227461,-0.3154835,0.5527142,-0.1648559,0.7236425,0.3790399,0,0,0.3446166,0.1565104,0.241954,0.9926079,-0.1206119,-0.01285602,0.004129366
