F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
292748,0.0439768,0.0439767986536026,0.9014707,0.4094083,-0.6808078,0.07521483,0.01542797,0.02113547,0.996824
292754,0.0329877,0.0769644975662231,0.9014311,0.4094263,-0.6808181,0.07527272,0.01532976,0.02104661,0.996823
292756,0.016668,0.0936324968934059,0.9014471,0.4094373,-0.6807848,0.07529446,0.01533657,0.02109166,0.9968203
292762,0.0166673,0.110299797728658,0.9014897,0.4094378,-0.6807799,0.07525457,0.01542434,0.02118096,0.99682
292764,0.0177968,0.128096597269177,0.9015198,0.4094211,-0.6807817,0.07519505,0.01543874,0.02121549,0.9968236
292768,0.0166683,0.144764896482229,0.901489,0.4094481,-0.6807657,0.07517936,0.01549831,0.02126316,0.9968228
292770,0.0166662,0.161431096494198,0.9014792,0.4094588,-0.6807704,0.07513697,0.01551311,0.02131287,0.9968247
292774,0.0166679,0.178098997101188,0.9014705,0.409457,-0.6807689,0.07517185,0.01553767,0.02128141,0.9968224
292778,0.0222937,0.200392697006464,0.9014723,0.4094655,-0.6807731,0.07520185,0.01548961,0.02125835,0.9968214
292784,0.0166694,0.217062097042799,0.9014908,0.4094479,-0.680733,0.07517976,0.01545324,0.02117826,0.9968253
292786,0.0199944,0.237056497484446,0.9014981,0.4094421,-0.6807282,0.07514548,0.0154322,0.02118516,0.9968281
292790,0.0179977,0.255054198205471,0.9015067,0.4094918,-0.6806657,0.07512362,0.01545841,0.02118875,0.9968293
292792,0.016917,0.271971197798848,0.9015127,0.4095013,-0.6806501,0.07511749,0.01547778,0.02120689,0.996829
292798,0.0166696,0.288640797138214,0.9015439,0.4094972,-0.6806437,0.07509673,0.01547457,0.02126843,0.9968293
292798,0.0166646,0.305305397138,0.9015321,0.4094602,-0.6806471,0.07513678,0.01548566,0.02128632,0.9968258
292804,0.0166685,0.321973897516727,0.9015101,0.4094053,-0.6806618,0.07519875,0.01548889,0.0213432,0.9968198
292806,0.0166659,0.338639797642827,0.9015054,0.4093886,-0.6806621,0.07522849,0.01550661,0.02136103,0.9968169
292810,0.0166737,0.355313498526812,0.9014668,0.4093601,-0.6806812,0.07523861,0.0153739,0.02134467,0.9968185
292812,0.0166609,0.371974399313331,0.9014175,0.4093624,-0.6806672,0.07526926,0.01534623,0.02133807,0.9968168
292816,0.0166757,0.38865009881556,0.9013799,0.4093523,-0.680654,0.07529711,0.01529313,0.02136859,0.9968148
292820,0.0166659,0.40531599894166,0.9013574,0.4093271,-0.6806748,0.07534172,0.01527905,0.02134061,0.9968123
292824,0.0166841,0.422000098973513,0.9012628,0.409298,-0.6806905,0.07543499,0.01526186,0.02132718,0.9968058
292828,0.0192779,0.441277999430895,0.9012651,0.4093169,-0.6806999,0.07542533,0.01526932,0.02134642,0.996806
292832,0.0166704,0.457948399707675,0.9012541,0.4093014,-0.6807327,0.07540172,0.01531812,0.02136969,0.9968066
292834,0.0195821,0.477530499920249,0.9013345,0.4093842,-0.6807156,0.07533748,0.01533385,0.02133046,0.996812
292838,0.0166689,0.494199400767684,0.9014418,0.4094093,-0.6806762,0.07522648,0.01536755,0.02135648,0.9968193
292842,0.0203359,0.514535300433636,0.9015315,0.4094172,-0.6807156,0.07522474,0.01533293,0.02134627,0.9968202
292846,0.0166704,0.531205700710416,0.9016237,0.4094498,-0.6807147,0.07510384,0.01526701,0.02114052,0.9968347
292848,0.0173206,0.548526300117373,0.9016888,0.4094688,-0.6807314,0.0750128,0.01520344,0.02094865,0.9968466
292854,0.0166672,0.565193500369787,0.9017935,0.4095267,-0.6807105,0.07496967,0.01521683,0.02078401,0.9968531
292856,0.0211595,0.586353000253439,0.9018103,0.4095681,-0.6807194,0.07499458,0.0152884,0.02078734,0.9968501
292860,0.016668,0.603020999580622,0.901839,0.409531,-0.680672,0.07508922,0.01532871,0.02085038,0.996841
292862,0.016666,0.619687000289559,0.9017807,0.4095375,-0.6807176,0.07510754,0.01540436,0.02094399,0.9968365
292866,0.0166671,0.636354099959135,0.9017105,0.4094773,-0.6807509,0.07515972,0.01539563,0.02110552,0.9968293
292870,0.017953,0.654307099059224,0.9016457,0.409441,-0.6808252,0.07514748,0.01539982,0.02118151,0.9968285
292874,0.0166672,0.670974299311638,0.9015697,0.4094181,-0.6808397,0.07510799,0.01524469,0.02124185,0.9968326
292876,0.0192026,0.690176898613572,0.90152,0.4094026,-0.6808115,0.07505079,0.0151698,0.02125846,0.9968377
292882,0.0167933,0.706970198079944,0.9014665,0.4093951,-0.6807739,0.07493094,0.01504267,0.02124981,0.9968488
292884,0.021023,0.727993197739124,0.9014705,0.409378,-0.6807714,0.07495533,0.01491047,0.021295,0.996848
292888,0.0166684,0.744661597535014,0.9014254,0.4093996,-0.6808215,0.07495391,0.01479441,0.02137725,0.9968481
292892,0.0187619,0.763423496857286,0.9014405,0.4094179,-0.6808538,0.07490688,0.01470788,0.02130535,0.9968544
292896,0.0166699,0.78009339608252,0.9014803,0.4094481,-0.6808572,0.07484197,0.0146537,0.0212129,0.9968621
292898,0.0171407,0.79723409563303,0.9015243,0.4094268,-0.68087,0.07476906,0.01469825,0.02114742,0.9968683
292902,0.0166674,0.813901495188475,0.9015815,0.4094526,-0.6808504,0.07469363,0.01477099,0.02114545,0.9968729
292906,0.0175493,0.83145079575479,0.9016215,0.4094253,-0.6808797,0.07455453,0.01480293,0.02116054,0.9968825
292908,0.0166678,0.848118595778942,0.9016305,0.4094063,-0.6809075,0.07452073,0.01489211,0.02118804,0.9968832
292910,0.0166678,0.864786395803094,0.901658,0.40938,-0.6809208,0.07449573,0.01492599,0.02121892,0.9968839
292914,0.0166675,0.881453895941377,0.9016541,0.4093952,-0.6809437,0.07451219,0.0149502,0.02117819,0.9968831
292916,0.0166665,0.898120395839214,0.9016698,0.4093826,-0.6809605,0.07454802,0.01496649,0.02114616,0.9968809
292920,0.0166675,0.914787895977497,0.9016446,0.4093965,-0.6809656,0.07460023,0.01494555,0.02108117,0.9968787
292926,0.016666,0.931453896686435,0.9015965,0.4094605,-0.6809125,0.07455988,0.01490251,0.02100967,0.9968838
292930,0.0178919,0.949345797300339,0.9014971,0.4094732,-0.6809435,0.07445476,0.01485138,0.02094522,0.9968938
292934,0.0252415,0.974587297067046,0.9014496,0.4094837,-0.6809646,0.07438295,0.01486846,0.02092545,0.9968994
292936,0.0192104,0.993797697126865,0.9014298,0.4094941,-0.6809622,0.07435582,0.0149047,0.02092262,0.9969009
292942,0.0166673,1.01046499796212,0.9014149,0.4095366,-0.6809618,0.07430199,0.01489355,0.02101002,0.9969032
292948,0.0264015,1.03686649724841,0.9014735,0.409564,-0.6808438,0.07428738,0.01486925,0.02104132,0.996904
292950,0.019946,1.05681249685586,0.9014861,0.4095333,-0.6808352,0.07424456,0.01487808,0.02106332,0.9969066
292952,0.0167012,1.07351369597018,0.9014804,0.4095327,-0.6808333,0.07429197,0.0148439,0.02103453,0.9969042
292958,0.0186983,1.09221199527383,0.901568,0.4095652,-0.6809279,0.07439715,0.01472883,0.02102818,0.9968982
292962,0.0182383,1.11045029573143,0.9015844,0.4095642,-0.6809587,0.07441872,0.01466498,0.02106742,0.9968967
292968,0.0235922,1.13404249586165,0.9016978,0.4096133,-0.6809112,0.07449555,0.01465518,0.02113737,0.9968896
292970,0.0232786,1.15732109546661,0.9017075,0.4096237,-0.6809239,0.0744942,0.01463172,0.02113146,0.9968902
292972,0.0166711,1.17399219609797,0.9016836,0.4095915,-0.680915,0.07439074,0.01462775,0.0211595,0.9968973
292976,0.0166646,1.19065679609776,0.9016734,0.4095903,-0.6809711,0.07437565,0.01458824,0.02125256,0.9968971
292978,0.0166661,1.20732289552689,0.9016275,0.409589,-0.6809538,0.0742928,0.01454045,0.0212408,0.9969042
292982,0.0166679,1.22399079613388,0.9015732,0.4096475,-0.6809655,0.07420199,0.01449947,0.02106926,0.9969152
292986,0.0166671,1.24065789580345,0.9015305,0.4096613,-0.6809319,0.07414028,0.01452,0.02089478,0.9969232
292990,0.0166676,1.25732549652457,0.9015171,0.4096946,-0.6809369,0.07417949,0.01460935,0.02086851,0.9969195
292996,0.0168446,1.27417009696364,0.9014716,0.4096735,-0.6809168,0.07430372,0.01475507,0.02103654,0.9969046
292998,0.0255551,1.29972519725561,0.9014747,0.4096219,-0.6809503,0.07435582,0.01483169,0.0210988,0.9968982
293004,0.016668,1.31639319658279,0.9014926,0.4095396,-0.6810152,0.07441022,0.01486075,0.02124702,0.9968906
293008,0.0213335,1.33772669732571,0.9015171,0.4094912,-0.6810466,0.07431171,0.01478046,0.02126994,0.9968987
293010,0.0266429,1.36436959728599,0.9015028,0.4094889,-0.6810552,0.07421344,0.01468295,0.02126748,0.9969075
293016,0.0166689,1.38103849813342,0.9015336,0.4095244,-0.6810649,0.07399478,0.01450301,0.02127014,0.9969263
293020,0.0220175,1.40305599756539,0.9015435,0.4095033,-0.6810901,0.07394668,0.01431677,0.02131102,0.9969317
293022,0.0214371,1.42449309676886,0.90155,0.4094757,-0.6811177,0.07396928,0.01427068,0.02135316,0.9969298
293026,0.0166688,1.44116189703345,0.9015781,0.4094615,-0.681134,0.07405031,0.01423783,0.02127922,0.9969258
293030,0.016671,1.45783289708197,0.9016067,0.4094684,-0.6811692,0.07406836,0.01424772,0.02118213,0.9969264
293032,0.0166677,1.47450059652328,0.9016,0.4094958,-0.6811645,0.07400054,0.01435304,0.02112137,0.9969312
293036,0.0166676,1.49116819724441,0.9015899,0.4095189,-0.6811612,0.07393309,0.01446382,0.0211158,0.9969347
293040,0.0166669,1.50783509761095,0.9015863,0.409528,-0.6811612,0.07385536,0.01468047,0.02114962,0.9969366
293044,0.0174136,1.52524869702756,0.9015941,0.4095521,-0.6811756,0.07383917,0.01484078,0.02116693,0.9969351
293048,0.0180799,1.54332859627903,0.9015963,0.4095896,-0.6811841,0.07384299,0.01487405,0.02114962,0.9969347
293052,0.0180311,1.56135969609022,0.9015567,0.409626,-0.6812033,0.07377182,0.01494315,0.02116521,0.9969386
293054,0.016667,1.57802669517696,0.9015451,0.4096289,-0.6811981,0.07376147,0.01488642,0.02111356,0.9969413
293058,0.0171912,1.59521789476275,0.9015828,0.4096555,-0.6811759,0.07370729,0.01477348,0.02108419,0.9969476
293062,0.018724,1.61394189484417,0.9016122,0.4096934,-0.6811343,0.07364583,0.01465481,0.02103131,0.996955
293066,0.0223133,1.63625519536436,0.901613,0.4096915,-0.6811178,0.07355681,0.01455819,0.02097625,0.9969642
293070,0.0236929,1.65994809567928,0.9016135,0.4098029,-0.6811324,0.07350206,0.01449225,0.02097439,0.9969692
293074,0.0190503,1.67899839580059,0.901609,0.4098585,-0.6811563,0.07344612,0.01449837,0.02105797,0.9969714
293076,0.0166682,1.69566659629345,0.901614,0.4098668,-0.6811618,0.07341617,0.0145542,0.02106715,0.9969726
293080,0.0166684,1.71233499608934,0.9016306,0.4098885,-0.6811894,0.07338756,0.01457816,0.02114617,0.9969727
293082,0.0166654,1.72900039516389,0.90166,0.4098781,-0.6811962,0.07340723,0.01461251,0.02117122,0.9969702
293086,0.0166769,1.74567729607224,0.9016738,0.4098662,-0.6811967,0.07348976,0.01459569,0.02117542,0.9969643
293090,0.0166585,1.76233579590917,0.9016457,0.4098164,-0.6812689,0.07349288,0.01458798,0.02117175,0.9969643
293092,0.0166675,1.77900329604745,0.9016065,0.4097984,-0.6812819,0.07353955,0.01458942,0.02123258,0.9969595
293096,0.0192116,1.79821489565074,0.9015567,0.4097444,-0.6813124,0.07356057,0.01456041,0.02126433,0.9969577
293102,0.0166688,1.81488369591534,0.9014537,0.4097354,-0.6812434,0.07354549,0.01451266,0.02132499,0.9969583
293104,0.0219875,1.83687119558454,0.9014097,0.4097187,-0.6812677,0.07346795,0.01451285,0.02132535,0.9969639
293110,0.016668,1.85353919491172,0.9013706,0.4097613,-0.6812243,0.07330572,0.01449147,0.02139105,0.9969748
293112,0.0206834,1.87422259524465,0.9013568,0.4097243,-0.6812311,0.07319535,0.01447529,0.02126819,0.9969858
293118,0.0166688,1.89089139550924,0.9013427,0.4097319,-0.6812372,0.0730992,0.01450509,0.02092796,0.9969996
293122,0.0257171,1.91660849563777,0.9013921,0.4097212,-0.6812305,0.0730759,0.01463278,0.02091219,0.9969997
293126,0.0181675,1.9347759950906,0.9014542,0.4097209,-0.6812405,0.07309888,0.01467648,0.0209522,0.9969966
293130,0.0166678,1.95144379511476,0.9014974,0.4096936,-0.6812452,0.07322898,0.0147706,0.02115706,0.9969813
293132,0.0222397,1.97368349507451,0.9015145,0.4096827,-0.681302,0.07323424,0.01478051,0.02121737,0.9969795
293138,0.0166686,1.99035209417343,0.9015249,0.4096507,-0.6813803,0.07317131,0.01465972,0.02130208,0.9969841
293140,0.0175648,2.00791689381003,0.901504,0.4096403,-0.6814071,0.07312666,0.0145877,0.02134688,0.9969875
293144,0.0166754,2.02459229342639,0.9014683,0.4096356,-0.6814098,0.07292221,0.01435554,0.02139084,0.9970049
293146,0.0225577,2.04714999347925,0.9014737,0.4096382,-0.6814254,0.07286518,0.01423858,0.02138135,0.9970109
293152,0.0166158,2.06376579403877,0.9013784,0.4097094,-0.6814095,0.07283958,0.01408088,0.02142078,0.9970142
293154,0.0197303,2.08349609375,0.9013817,0.4097218,-0.6814161,0.07289764,0.01404299,0.02144628,0.9970099
293160,0.0166677,2.10016379319131,0.9013554,0.4097096,-0.6814786,0.07293715,0.01402115,0.02132165,0.9970101
