F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
204374,0.0221531,0.0221530999988317,1.092484,0.5814012,-0.2588441,0.3887608,-0.2139292,0.8683276,0.2216005,0,0,0.4140589,0.1417876,0.1523025,0.9849401,0.1288468,0.01114374,-0.1147486
204376,0.0166684,0.0388214997947216,1.092854,0.5814791,-0.2587863,-0.3896114,0.2141523,-0.8676285,-0.2226267,0,0,0.4138442,0.1424845,0.1524012,0.9853613,0.1276592,0.01097631,-0.1124534
204380,0.0166666,0.0554881002753973,1.093337,0.5816469,-0.2586096,-0.3914633,0.2134192,-0.8667235,-0.2236052,0,0,0.4137864,0.1428545,0.1524791,0.9856163,0.1265213,0.01111856,-0.1114865
204384,0.0166667,0.0721547994762659,1.093543,0.5815734,-0.2583884,-0.3923018,0.2127971,-0.8662438,-0.224585,0,0,0.4136097,0.1433368,0.1526469,0.9859542,0.1241806,0.01092666,-0.1111494
204388,0.0166668,0.0888215992599726,1.093738,0.5813344,-0.2577543,0.3932438,-0.2121958,0.8652117,0.2274671,0,0,0.4133886,0.1435433,0.1525734,0.9861762,0.1228709,0.01037667,-0.1106875
204390,0.016667,0.10548859834671,1.09393,0.5812712,-0.2574232,-0.3940834,0.2117216,-0.8645908,-0.2288124,0,0,0.4127544,0.1437376,0.1523343,0.9866793,0.1208169,0.009109536,-0.1085561
204394,0.0166685,0.122157098725438,1.094259,0.5812597,-0.2570341,0.3966786,-0.2115644,0.8627908,0.2312545,0,0,0.4124233,0.1439295,0.1522712,0.9869502,0.1194126,0.008535501,-0.1076899
204396,0.0166661,0.138823198154569,1.094325,0.5813206,-0.2568538,0.3981961,-0.2107902,0.8621385,0.2317863,0,0,0.4120342,0.1442586,0.1522596,0.987568,0.1159543,0.008562928,-0.105787
204400,0.0166685,0.155491698533297,1.094548,0.5813521,-0.2566625,0.3998163,-0.2102653,0.8612589,0.2327417,0,0,0.4118538,0.1443246,0.1523206,0.9877832,0.1140762,0.008376648,-0.1058343
204402,0.0166662,0.172157898545265,1.09467,0.581279,-0.2564607,-0.4004366,0.2102004,-0.8606382,-0.2340264,0,0,0.4116626,0.1445475,0.1523521,0.9880698,0.1120064,0.00827263,-0.1053765
204408,0.0166662,0.188824098557234,1.094794,0.5812325,-0.2560318,0.4020576,-0.2118488,0.8588619,0.2362753,0,0,0.4114608,0.1446703,0.152279,0.988306,0.1109293,0.00797135,-0.1043191
