F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
204374,0.0221531,0.0221530999988317,-2.329213,0.5116741,-1.493707,0.2782604,0.02439583,0.01550249,0.9600707
204376,0.0166684,0.0388214997947216,-2.329089,0.5116403,-1.493816,0.2785383,0.02465886,0.01560462,0.9599817
204380,0.0166666,0.0554881002753973,-2.328824,0.5115644,-1.493986,0.2789438,0.02528912,0.01579294,0.9598445
204384,0.0166667,0.0721547994762659,-2.328688,0.5115626,-1.494075,0.2790872,0.02573367,0.01581649,0.9597906
204388,0.0166668,0.0888215992599726,-2.328555,0.5115632,-1.494157,0.2790894,0.02633041,0.01574847,0.9597749
204390,0.016667,0.10548859834671,-2.328507,0.5115456,-1.494188,0.2790327,0.02661494,0.015728,0.9597839
204394,0.0166685,0.122157098725438,-2.328377,0.5115783,-1.494093,0.2790294,0.02704965,0.01575773,0.9597722
204396,0.0166661,0.138823198154569,-2.328371,0.5115802,-1.494042,0.2791141,0.02726193,0.0158163,0.9597406
204400,0.0166685,0.155491698533297,-2.32834,0.5115623,-1.49396,0.27931,0.02755722,0.01591423,0.9596735
204402,0.0166662,0.172157898545265,-2.32832,0.5115446,-1.493879,0.2794499,0.02771101,0.01594573,0.9596279
204408,0.0166662,0.188824098557234,-2.328261,0.5115426,-1.493729,0.2796293,0.02784726,0.01590234,0.9595724
204410,0.0166668,0.20549089834094,-2.328275,0.5115238,-1.493713,0.2796527,0.02785487,0.01584801,0.9595662
204414,0.0166669,0.222157798707485,-2.328264,0.5115173,-1.493588,0.2796505,0.02772222,0.01577758,0.9595719
204416,0.0166666,0.238824399188161,-2.328267,0.5115238,-1.493487,0.279621,0.02760703,0.01575673,0.9595841
204422,0.0166671,0.255491498857737,-2.328263,0.5115304,-1.49331,0.2795445,0.02728597,0.01570647,0.9596164
204424,0.0166678,0.272159298881888,-2.328296,0.5115373,-1.493223,0.2795149,0.02709601,0.01567399,0.959631
204428,0.0166667,0.288825998082757,-2.328308,0.5115479,-1.492967,0.2794767,0.02664661,0.01554835,0.9596567
204430,0.0166665,0.305492497980595,-2.328276,0.5115567,-1.49291,0.2794313,0.0264059,0.01548983,0.9596775
204434,0.0166669,0.322159398347139,-2.328219,0.5114944,-1.492645,0.2793691,0.02594539,0.01535073,0.9597104
204436,0.0166665,0.338825898244977,-2.328249,0.5114863,-1.492522,0.279372,0.02573768,0.01529129,0.9597161
204442,0.0166672,0.355493098497391,-2.328218,0.5113843,-1.492275,0.2793846,0.02530097,0.01512759,0.9597267
204444,0.0166674,0.372160498052835,-2.328203,0.5113477,-1.492131,0.2794725,0.02509395,0.01506808,0.9597074
204448,0.0166664,0.388826897367835,-2.328203,0.5112098,-1.491852,0.2797142,0.02470079,0.01489594,0.9596499
204450,0.0166665,0.405493397265673,-2.32824,0.5110856,-1.49167,0.2798522,0.02455425,0.01486135,0.959614
204454,0.016667,0.42216039635241,-2.328245,0.5109159,-1.491317,0.2801016,0.0242971,0.01474955,0.9595495
204456,0.0166666,0.438826996833086,-2.32831,0.5107816,-1.49115,0.2802426,0.02417688,0.01467416,0.9595125
204462,0.0166681,0.455495096743107,-2.328357,0.51057,-1.490771,0.2805302,0.02397002,0.01444809,0.9594371
204464,0.0166665,0.472161596640944,-2.328329,0.5104576,-1.490598,0.2807343,0.02390808,0.01436649,0.9593801
204468,0.0166685,0.488830097019672,-2.328336,0.5101623,-1.490267,0.2812714,0.02381586,0.01418426,0.9592279
204470,0.0166658,0.505495896562934,-2.328254,0.510007,-1.490109,0.2816066,0.02379964,0.01410555,0.9591311
204474,0.0166671,0.52216299623251,-2.328057,0.5097184,-1.489861,0.2823529,0.02376273,0.01400998,0.9589139
204476,0.0166661,0.53882909566164,-2.327934,0.5095913,-1.489822,0.2827187,0.0237668,0.01396645,0.9588067
204480,0.0166673,0.555496396496892,-2.327757,0.5093102,-1.48964,0.2837211,0.02382968,0.01388945,0.9585101
204484,0.0166672,0.572163596749306,-2.327594,0.5092125,-1.489493,0.2842324,0.02387433,0.01387441,0.9583577
204488,0.0166725,0.588836096227169,-2.327285,0.508987,-1.489309,0.2852762,0.02393905,0.01379235,0.9580471
204490,0.0166657,0.605501797050238,-2.327131,0.5089218,-1.489277,0.2857186,0.02398086,0.01373446,0.957915
204494,0.0166674,0.622169196605682,-2.326894,0.5087211,-1.489149,0.2865721,0.02409664,0.01359135,0.9576592
204496,0.0166671,0.638836296275258,-2.326789,0.5086401,-1.489063,0.2869849,0.02416468,0.0134585,0.9575357
204500,0.0166668,0.655503096058965,-2.326644,0.5085419,-1.488839,0.2876526,0.02442368,0.01325824,0.9573315
204504,0.016667,0.672170095145702,-2.326607,0.5084767,-1.488771,0.2878754,0.02455686,0.013183,0.9572622
204508,0.0166671,0.688837194815278,-2.326595,0.5083869,-1.488587,0.2884247,0.02490577,0.01312693,0.9570886
204510,0.0166667,0.705503894016147,-2.32653,0.5083348,-1.488493,0.2886871,0.02506534,0.01314742,0.9570051
204514,0.0166667,0.722170593217015,-2.326424,0.5082265,-1.488359,0.2891707,0.02535363,0.01320113,0.9568507
204516,0.0166671,0.738837692886591,-2.326379,0.50814,-1.488219,0.2894676,0.02549432,0.01324176,0.9567567
204522,0.016667,0.755504691973329,-2.326325,0.5080026,-1.488063,0.2899324,0.02568373,0.01328037,0.9566103
204524,0.0166674,0.772172091528773,-2.32633,0.5078996,-1.488026,0.2901767,0.02574122,0.01326558,0.9565349
204528,0.0166668,0.78883889131248,-2.326353,0.507732,-1.488009,0.2905689,0.02584122,0.01312245,0.9564151
204530,0.0166698,0.805508691817522,-2.326331,0.5076883,-1.48799,0.2907387,0.02589248,0.01301832,0.9563635
204534,0.0166639,0.822172591462731,-2.326207,0.5076058,-1.48803,0.2910324,0.02595834,0.0127764,0.9562757
204536,0.0166664,0.838838990777731,-2.326077,0.5075709,-1.488078,0.2911541,0.02601087,0.01267468,0.9562385
204540,0.016667,0.855505989864469,-2.325982,0.5074698,-1.48821,0.2913617,0.02612944,0.01248183,0.9561746
204544,0.0166668,0.872172789648175,-2.325932,0.5074113,-1.488261,0.2914451,0.02623309,0.01244556,0.9561468
204548,0.0166674,0.88884018920362,-2.325915,0.5073534,-1.488405,0.2915893,0.02647953,0.01233871,0.9560974
204550,0.0166671,0.905507288873196,-2.325886,0.5073457,-1.488475,0.2916543,0.02661652,0.01227768,0.9560745
204554,0.0166674,0.92217468842864,-2.325883,0.5073041,-1.488627,0.2917029,0.02691214,0.01224251,0.9560519
204556,0.0166661,0.938840787857771,-2.325856,0.5073574,-1.488733,0.291718,0.0270339,0.01222191,0.9560441
204560,0.0166675,0.955508287996054,-2.325833,0.5074396,-1.488936,0.2916917,0.02731573,0.01222516,0.9560441
204564,0.0166668,0.97217508777976,-2.325719,0.5075532,-1.489074,0.2916458,0.02746213,0.01221938,0.956054
204568,0.0166666,0.988841688260436,-2.325662,0.5076041,-1.489326,0.2914617,0.02776546,0.01229382,0.9561005
204570,0.0169712,1.00581288896501,-2.325595,0.5076298,-1.48944,0.2913159,0.02794812,0.0123321,0.956139
204574,0.0166689,1.02248178981245,-2.32552,0.5077323,-1.489693,0.2910225,0.02818724,0.01242814,0.9562201
204576,0.0166675,1.03914928995073,-2.325476,0.5078166,-1.489841,0.2908294,0.0283255,0.01246808,0.9562743
204580,0.0166656,1.05581489019096,-2.325339,0.5079326,-1.490047,0.2904862,0.02852912,0.01248592,0.9563723
204584,0.0166672,1.07248209044337,-2.325256,0.508082,-1.49017,0.2903302,0.02863843,0.01245469,0.9564168
204588,0.0166667,1.08914878964424,-2.32525,0.5081967,-1.490356,0.2900576,0.02887362,0.01231518,0.9564943
204590,0.0166672,1.10581598989666,-2.325203,0.5082728,-1.490476,0.289893,0.02900135,0.01224301,0.9565412
204594,0.0166668,1.12248278968036,-2.325211,0.5083529,-1.490597,0.2896138,0.0291907,0.01217876,0.9566209
204596,0.0166682,1.13915099017322,-2.325202,0.5084062,-1.49067,0.2894578,0.02928001,0.01216587,0.9566655
204600,0.0166658,1.15581678971648,-2.325264,0.5084276,-1.490738,0.2892225,0.02943086,0.0121622,0.9567321
204604,0.0166669,1.17248369008303,-2.325315,0.5084975,-1.490785,0.2891149,0.0295051,0.01215533,0.9567624
204608,0.0166669,1.18915059044957,-2.325483,0.5085167,-1.490848,0.2889629,0.0296446,0.01213467,0.9568043
204610,0.0166666,1.20581719093025,-2.325475,0.508571,-1.490873,0.2888729,0.02967651,0.01213567,0.9568304
204614,0.0166669,1.22248409129679,-2.3257,0.508678,-1.490997,0.2886393,0.02973456,0.01218106,0.9568986
204616,0.0166694,1.23915349133313,-2.32576,0.5087278,-1.491026,0.2884991,0.02974492,0.0122111,0.9569402
204620,0.0166648,1.25581829063594,-2.325835,0.5088618,-1.491088,0.2881875,0.02970789,0.01227926,0.9570343
204624,0.0166663,1.27248459123075,-2.325902,0.5089476,-1.491174,0.288024,0.02967746,0.01232326,0.9570839
204628,0.0166674,1.28915199078619,-2.326037,0.5090134,-1.491206,0.2876701,0.02955945,0.01245202,0.9571923
204630,0.016668,1.30581999011338,-2.32606,0.5091132,-1.491243,0.2874447,0.02944347,0.01254273,0.9572625
204634,0.0166664,1.32248638942838,-2.326263,0.5092154,-1.491251,0.2870368,0.02922515,0.01272133,0.9573891
204636,0.0166895,1.33917588926852,-2.326339,0.5092739,-1.491249,0.2868425,0.02909401,0.0128242,0.95745
204640,0.0166657,1.35584159009159,-2.326607,0.5093942,-1.491293,0.2864555,0.02884843,0.01302682,0.9575706
204644,0.0166687,1.37251028977335,-2.326684,0.5094338,-1.491284,0.286283,0.02873554,0.01313475,0.9576241
204648,0.0166649,1.389175189659,-2.326832,0.5094725,-1.491271,0.2860527,0.02848548,0.01335269,0.9576973
204650,0.0166673,1.40584249049425,-2.327113,0.5095183,-1.491203,0.2859434,0.02833251,0.01350164,0.9577324
204654,0.0166668,1.42250929027796,-2.327425,0.5095043,-1.491148,0.2858385,0.02809217,0.01370517,0.9577679
204656,0.0166939,1.43920318968594,-2.327549,0.5095384,-1.491159,0.2857937,0.02798518,0.01379124,0.9577832
204660,0.0166665,1.45586968958378,-2.327722,0.5095431,-1.491111,0.2858202,0.0277407,0.01394786,0.9577801
204662,0.0166661,1.47253578901291,-2.327814,0.5095491,-1.491091,0.2858446,0.02765399,0.01401663,0.9577743
204668,0.0166676,1.48920338973403,-2.327931,0.5095723,-1.491035,0.285874,0.02746866,0.01417615,0.9577686
204670,0.0166667,1.5058700889349,-2.327908,0.5096098,-1.491029,0.2858727,0.02736931,0.01426,0.9577705
204674,0.016667,1.52253708802164,-2.327939,0.5096323,-1.490945,0.2859173,0.02717544,0.01440357,0.9577606
204676,0.0166715,1.53920858725905,-2.327846,0.5096669,-1.490935,0.2859383,0.02705741,0.01444439,0.9577571
204680,0.0166671,1.55587568692863,-2.327828,0.5096832,-1.490906,0.2860242,0.02689094,0.01457709,0.9577341
204684,0.0166665,1.57254218682647,-2.327852,0.5096508,-1.490889,0.2860785,0.02682408,0.01468936,0.957718
204688,0.0166677,1.58920988626778,-2.327878,0.5096856,-1.490888,0.2861757,0.02671987,0.01486877,0.9576892
204690,0.016666,1.60587588697672,-2.327926,0.5096838,-1.490851,0.2861964,0.02668775,0.0149575,0.9576824
204694,0.016667,1.62254288606346,-2.328022,0.5096303,-1.4907,0.286247,0.0266201,0.0151137,0.9576668
204696,0.0166673,1.63921018689871,-2.328068,0.5096359,-1.490634,0.2862833,0.02660578,0.01517309,0.9576554
204702,0.0166665,1.65587668679655,-2.328239,0.509527,-1.490464,0.2862968,0.02663881,0.01528781,0.9576486
204704,0.0166693,1.67254598625004,-2.328274,0.5095118,-1.490407,0.286295,0.02665203,0.01537406,0.9576474
204708,0.0166643,1.68921028636396,-2.328393,0.509455,-1.490267,0.2862693,0.02665408,0.01556205,0.957652
204710,0.0166667,1.70587698556483,-2.328424,0.5094463,-1.490208,0.286247,0.02665081,0.01562448,0.9576578
204714,0.016667,1.72254398465157,-2.328394,0.5093833,-1.490063,0.2862506,0.02668,0.01564112,0.9576555
204716,0.0166672,1.73921118490398,-2.328327,0.5094168,-1.490029,0.2862656,0.02673011,0.01559468,0.9576504
204720,0.0166672,1.75587838515639,-2.328295,0.5093282,-1.490006,0.2863137,0.02685793,0.01543504,0.957635
204724,0.0166698,1.77254818566144,-2.328282,0.5092922,-1.489983,0.2863425,0.0269268,0.01539974,0.9576251
204728,0.0166644,1.78921258635819,-2.32806,0.5093149,-1.490003,0.2863867,0.02709483,0.01537064,0.9576076
204730,0.0166659,1.80587848648429,-2.328001,0.5093089,-1.490006,0.2864418,0.0271936,0.01538652,0.9575881
204734,0.0166749,1.82255338691175,-2.327846,0.5093059,-1.490049,0.2865856,0.02737236,0.01546508,0.9575387
204736,0.0166669,1.83922028727829,-2.327836,0.5092853,-1.49006,0.2866571,0.02744734,0.01547658,0.9575149
204740,0.0166672,1.85588748753071,-2.32776,0.509225,-1.490097,0.2867916,0.02760554,0.01548622,0.9574699
204744,0.0166667,1.87255418673158,-2.327732,0.5092282,-1.490076,0.286865,0.0277444,0.01549844,0.9574438
204748,0.0166676,1.8892217874527,-2.327734,0.5091884,-1.490059,0.2869554,0.02787046,0.01552221,0.9574126
204750,0.0166677,1.90588948689401,-2.327714,0.5091839,-1.49007,0.286984,0.02794632,0.01554864,0.9574014
204754,0.0166657,1.92255518771708,-2.327772,0.5091636,-1.49007,0.2870727,0.02807476,0.01567485,0.957369
