F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
178102,0.0503958,0.0503958016633987,-2.407003,0.3858036,-1.529698,0.09523274,0.09924321,0.02202071,0.9902508
178104,0.0166668,0.0670626014471054,-2.406475,0.3857192,-1.529661,0.09531087,0.09964899,0.02154261,0.9902131
178108,0.0166689,0.0837315022945404,-2.405552,0.385562,-1.529577,0.09555975,0.1007596,0.02059818,0.9900967
178110,0.0166659,0.10039740242064,-2.405065,0.3855127,-1.529525,0.09570282,0.1013307,0.02018877,0.9900331
178114,0.0166674,0.117064801976085,-2.403997,0.385345,-1.529441,0.09598123,0.102766,0.01935352,0.9898748
178116,0.0166663,0.133731102570891,-2.40355,0.3852648,-1.529435,0.09605229,0.1035869,0.0189676,0.9897899
178122,0.0166676,0.150398703292012,-2.402625,0.3851518,-1.529401,0.09609476,0.1051374,0.01830923,0.9896346
178124,0.0166661,0.167064802721143,-2.402157,0.3850933,-1.529397,0.09609473,0.1059803,0.01800559,0.9895503
178128,0.0166677,0.183732502162457,-2.401469,0.384911,-1.529325,0.0962301,0.1075698,0.01749274,0.9893748
178130,0.0166666,0.200399102643132,-2.401147,0.3847918,-1.529352,0.09634209,0.1082626,0.01731081,0.9892915
178134,0.0166677,0.217066802084446,-2.400477,0.3846179,-1.529403,0.09655974,0.1097104,0.01695542,0.989117
178138,0.0166657,0.233732502907515,-2.400068,0.3845748,-1.529383,0.0966213,0.1104597,0.01677467,0.9890307
178140,0.0166668,0.250399302691221,-2.399812,0.3845386,-1.529462,0.09656009,0.1111989,0.01666473,0.9889557
178144,0.0166673,0.267066603526473,-2.399349,0.384555,-1.529564,0.09636798,0.1122412,0.01653021,0.9888589
178146,0.0166667,0.283733302727342,-2.399007,0.3845732,-1.529629,0.09618999,0.112846,0.01650835,0.9888077
178150,0.0166666,0.300399903208017,-2.39847,0.3846506,-1.529697,0.09587532,0.1136387,0.01654116,0.988747
178154,0.0166682,0.317068103700876,-2.398206,0.3847107,-1.529733,0.09565747,0.1140394,0.01660983,0.9887208
178158,0.0166657,0.333733804523945,-2.397882,0.384803,-1.529854,0.09523229,0.1145024,0.01674028,0.9887062
178160,0.0166668,0.350400604307652,-2.397621,0.3849425,-1.529866,0.09494943,0.1147352,0.01685352,0.9887044
178164,0.0166668,0.367067404091358,-2.397382,0.3850751,-1.53001,0.09449925,0.1148906,0.01712671,0.9887248
178166,0.0166672,0.383734604343772,-2.397293,0.3851236,-1.530082,0.09430528,0.1148672,0.01731408,0.9887428
178170,0.0166668,0.400401404127479,-2.397235,0.3852207,-1.530232,0.09404588,0.1145967,0.01778247,0.9887906
178174,0.0166694,0.417070804163814,-2.3972,0.3852855,-1.53028,0.09392769,0.1143158,0.01807826,0.988829
178178,0.0166648,0.43373560346663,-2.397197,0.3853658,-1.530344,0.09377046,0.1137183,0.01854724,0.9889041
178180,0.0166673,0.450402904301882,-2.397209,0.3854176,-1.53035,0.09370957,0.1132091,0.01878595,0.9889638
178184,0.0166662,0.46706910431385,-2.397304,0.3855246,-1.530349,0.09363932,0.1122714,0.01908509,0.9890716
178186,0.016667,0.483736103400588,-2.397509,0.3855412,-1.530381,0.09363426,0.1116167,0.0192219,0.9891436
178190,0.016667,0.500403102487326,-2.397784,0.3856409,-1.530345,0.09364917,0.11043,0.01938427,0.9892721
178194,0.016667,0.517070101574063,-2.397995,0.3857142,-1.530343,0.09364629,0.1097366,0.01941857,0.9893489
178198,0.0166675,0.533737601712346,-2.398267,0.3857845,-1.53029,0.09360182,0.1084425,0.01949004,0.9894944
178200,0.0166664,0.550404001027346,-2.398438,0.3858213,-1.530277,0.09356324,0.1078516,0.01955448,0.9895613
178204,0.0166674,0.56707140058279,-2.398806,0.3858827,-1.530292,0.09347124,0.1065386,0.01970948,0.9897091
178206,0.0166665,0.583737900480628,-2.39888,0.3859327,-1.530265,0.09340739,0.1058887,0.01981081,0.9897829
178210,0.0166669,0.600404800847173,-2.399339,0.3859137,-1.530385,0.09326513,0.1045487,0.01999799,0.989935
178212,0.016667,0.61707179993391,-2.399501,0.3859349,-1.530388,0.09322721,0.1039269,0.0200899,0.9900022
178218,0.0166673,0.633739100769162,-2.399877,0.3859454,-1.530451,0.09323835,0.1026778,0.02022281,0.9901288
178220,0.0166664,0.650405500084162,-2.400089,0.3859178,-1.530496,0.09327655,0.1021305,0.02027394,0.9901807
178224,0.0166669,0.667072400450706,-2.400355,0.3859087,-1.530521,0.0934554,0.1009304,0.02036379,0.990285
178226,0.0166669,0.683739300817251,-2.400422,0.3858894,-1.530511,0.09356105,0.1003244,0.0203255,0.9903375
178230,0.0166667,0.70040600001812,-2.400672,0.3858344,-1.53048,0.09367403,0.0992629,0.02021267,0.990436
178234,0.0166672,0.717073200270534,-2.400787,0.3858261,-1.530441,0.09369604,0.09869588,0.02009496,0.990493
178238,0.0166675,0.733740700408816,-2.401082,0.3857817,-1.530402,0.093677,0.09781751,0.01993589,0.9905851
178240,0.0166666,0.750407300889492,-2.401139,0.3858001,-1.530341,0.09367985,0.09742558,0.01987786,0.9906247
178244,0.0166665,0.76707380078733,-2.401307,0.3857373,-1.530292,0.0937679,0.09671661,0.01976369,0.9906881
178246,0.016667,0.783740799874067,-2.401444,0.3856823,-1.530281,0.09384976,0.09637379,0.01970001,0.990715
178250,0.0166665,0.800407299771905,-2.401726,0.3855743,-1.530318,0.09389094,0.09589149,0.01963255,0.9907593
178254,0.0166671,0.817074399441481,-2.401832,0.3855301,-1.530299,0.09387247,0.0957069,0.01965318,0.9907784
178258,0.0166669,0.833741299808025,-2.401914,0.3854854,-1.530279,0.09377182,0.09552319,0.01965235,0.9908057
178260,0.0166677,0.850408999249339,-2.401924,0.3854722,-1.530283,0.09368631,0.09550062,0.01961571,0.9908167
178264,0.016666,0.867074999958277,-2.401887,0.3854593,-1.53026,0.09358034,0.09557905,0.01948087,0.9908218
178266,0.0166671,0.883742099627852,-2.401844,0.3854885,-1.530249,0.09353399,0.09570634,0.01940841,0.9908153
