F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
78324,0.1434248,0.143424794077873,1.083376,0.106731,-0.3784947,0.8084046,-0.2061972,0.4581776,0.3066561,0,0,0.408005,0.135127,0.1236134,0.8874565,-0.4165257,0.1972982,0.0009253657
78330,0.0343263,0.17775109410286,1.083626,0.1057763,-0.3784935,0.8085214,-0.2057351,0.4587319,0.305829,0,0,0.4084947,0.1333758,0.121731,0.8880859,-0.4139315,0.1998986,0.002191649
78334,0.0166686,0.19441969320178,1.083669,0.1055482,-0.3783589,-0.8087462,0.2062821,-0.4583322,-0.3054651,0,0,0.4084935,0.133626,0.1207763,0.888187,-0.4137453,0.1998436,0.001109766
78336,0.016667,0.211086692288518,1.083759,0.105271,-0.3784954,0.8089424,-0.2064481,0.4579792,0.3053629,0,0,0.4083589,0.1336686,0.1205482,0.887971,-0.4138392,0.200607,0.001170525
78340,0.0166661,0.227752791717649,1.083843,0.10506,-0.378467,-0.8089215,0.2071981,-0.4579485,-0.3049562,0,0,0.4084954,0.1337586,0.120271,0.8877866,-0.4140781,0.2009295,0.001248322
78342,0.0166683,0.2444210909307,1.083908,0.1051935,-0.3784838,0.809187,-0.206416,0.4580268,0.3046645,0,0,0.408467,0.1338431,0.12006,0.887774,-0.4137273,0.2017066,0.001295353
78346,0.0166668,0.261087890714407,1.083736,0.1053745,-0.3783348,0.8092085,-0.2063254,0.4581701,0.304453,0,0,0.4084838,0.1339085,0.1201935,0.8876885,-0.4141074,0.2013055,0.0006165318
78348,0.016666,0.277753891423345,1.083832,0.1055061,-0.3784916,0.8094547,-0.2061254,0.4578505,0.3044147,0,0,0.4083347,0.1337364,0.1203745,0.8877178,-0.4140428,0.2013098,0.0003540755
78354,0.0166677,0.294421590864658,1.083788,0.1056223,-0.3784374,0.8091986,-0.2068802,0.4576796,0.3048405,0,0,0.4084916,0.133832,0.1205061,0.8875258,-0.4144464,0.2013258,0.0002883501
78356,0.0166668,0.311088390648365,1.083907,0.10583,-0.3786187,0.8094309,-0.2068793,0.4573024,0.3047902,0,0,0.4084373,0.1337876,0.1206222,0.8875837,-0.4141555,0.2016662,0.001089557
78360,0.0166654,0.327753789722919,1.083859,0.1060406,-0.3787303,0.8095689,-0.2074534,0.4567198,0.3049071,0,0,0.4086187,0.1339069,0.12083,0.8873792,-0.4145032,0.2018514,0.001130596
