2831116,0.0827745,0.0827744975686073,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.026,0.427,0.131,0.604,-0.376,0.611,0.347,0.000,0.000
2831124,0.0491449,0.131919398903847,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.030,0.424,0.136,0.602,-0.373,0.614,0.348,0.000,0.000
2831132,0.0340176,0.165936999022961,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.033,0.420,0.139,0.602,-0.369,0.620,0.342,0.000,0.000
2831138,0.0454571,0.211394097656012,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.036,0.418,0.147,0.601,-0.369,0.623,0.340,0.000,0.000
2831148,0.0372693,0.248663399368525,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.036,0.416,0.153,0.599,-0.374,0.621,0.340,0.000,0.000
2831160,0.0432409,0.291904300451279,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.033,0.415,0.160,0.598,-0.376,0.621,0.339,0.000,0.000
2831170,0.0555066,0.347410898655653,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.035,0.413,0.166,0.595,-0.383,0.623,0.335,0.000,0.000
2831182,0.057325,0.404735900461674,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.033,0.414,0.167,0.588,-0.392,0.624,0.335,0.000,0.000
2831192,0.0551976,0.459933500736952,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.038,0.414,0.175,0.584,-0.392,0.629,0.331,0.000,0.000
2831204,0.0558211,0.515754599124193,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.043,0.410,0.178,0.581,-0.397,0.632,0.325,0.000,0.000
2831216,0.0511379,0.566892500966787,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.046,0.408,0.179,0.577,-0.399,0.635,0.324,0.000,0.000
2831228,0.0637808,0.630673300474882,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.054,0.406,0.184,0.574,-0.398,0.638,0.324,0.000,0.000
2831240,0.0642143,0.694887597113848,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.053,0.404,0.188,0.578,-0.398,0.637,0.319,0.000,0.000
2831252,0.0588695,0.75375709682703,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.047,0.396,0.179,0.579,-0.398,0.637,0.318,0.000,0.000
2831260,0.054086,0.807843096554279,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.048,0.395,0.178,0.579,-0.399,0.634,0.320,0.000,0.000
2831270,0.0430095,0.850852597504854,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.051,0.392,0.182,0.581,-0.402,0.631,0.321,0.000,0.000
2831278,0.0451378,0.895990397781134,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.050,0.390,0.181,0.582,-0.404,0.628,0.321,0.000,0.000
2831286,0.0414294,0.937419798225164,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.051,0.389,0.179,0.584,-0.405,0.627,0.318,0.008,0.000
2831296,0.0471091,0.98452889919281,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.050,0.387,0.178,0.584,-0.402,0.631,0.316,0.000,0.000
2831304,0.0500211,1.03454999998212,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.054,0.388,0.177,0.582,-0.404,0.630,0.317,0.000,0.000
2831314,0.0438379,1.07838790118694,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.051,0.388,0.179,0.584,-0.405,0.629,0.316,0.000,0.000
2831322,0.043471,1.12185890227556,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.045,0.387,0.178,0.585,-0.399,0.632,0.314,0.004,0.000
2831330,0.0445425,1.16640140116215,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.041,0.387,0.177,0.585,-0.399,0.634,0.311,0.023,0.000
2831340,0.0396804,1.20608180016279,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.041,0.385,0.177,0.584,-0.404,0.635,0.305,0.016,0.000
2831350,0.0481511,1.25423289835453,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.038,0.381,0.177,0.580,-0.410,0.636,0.302,0.009,0.000
2831358,0.0418306,1.29606349766254,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.035,0.379,0.174,0.579,-0.413,0.636,0.301,0.000,0.000
2831366,0.0453399,1.34140339866281,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.031,0.378,0.169,0.576,-0.414,0.636,0.304,0.000,0.000
2831376,0.0382672,1.37967059761286,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.028,0.379,0.166,0.572,-0.420,0.635,0.307,0.000,0.000
2831384,0.0489258,1.42859639599919,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.027,0.378,0.163,0.573,-0.421,0.633,0.306,0.000,0.000
2831394,0.0447409,1.47333729639649,0.717,0.222,-0.662,0.432,0.335,-0.827,0.132,1.000,0.555,1.026,0.377,0.159,0.573,-0.423,0.633,0.303,0.000,0.000
