F,DT,T,fps,Start,Hand,Grip,Tracked,Controlling
42330,0.0258134,0.0258134007453918,38.73957,False,R,False,True,True
42332,0.0166672,0.0424806009978056,59.99808,False,R,False,True,True
42336,0.0166685,0.0591491013765335,59.9934,False,R,False,True,True
42340,0.0166664,0.0758155006915331,60.00096,False,R,False,True,True
42344,0.0166668,0.0924823004752398,59.99952,False,R,False,True,True
42346,0.0203478,0.11283010058105,49.14536,False,R,False,True,True
42352,0.016667,0.129497099667788,59.9988,False,R,False,True,True
42354,0.0166753,0.146172400563955,59.96893,False,R,False,True,True
42358,0.0166708,0.162843201309443,59.98512,False,R,False,True,True
42360,0.0166641,0.179507302120328,60.00924,False,R,False,True,True
42364,0.0166661,0.196173401549459,60.00204,False,R,False,True,True
42366,0.0166692,0.212842602282763,59.99088,False,R,False,True,True
42372,0.016665,0.229507602751255,60.006,False,R,False,True,True
42374,0.0174088,0.246916402131319,57.44221,False,R,False,True,True
42378,0.0166674,0.263583801686764,59.99736,False,R,False,True,True
42380,0.0171546,0.280738402158022,58.2934,False,R,False,True,True
42384,0.0166685,0.29740690253675,59.9934,False,R,False,True,True
42388,0.0166654,0.314072301611304,60.00456,False,R,False,True,True
42392,0.0166677,0.330740001052618,59.99628,False,R,False,True,True
42394,0.0176336,0.348373601213098,56.70992,False,R,False,True,True
42396,0.0166675,0.36504110135138,59.997,False,R,False,True,True
42400,0.0166671,0.381708201020956,59.99844,False,R,False,True,True
42404,0.0166673,0.398375501856208,59.99772,False,R,False,True,True
42406,0.0166663,0.415041802451015,60.00132,False,R,False,True,True
42410,0.0166711,0.431712903082371,59.98404,False,R,False,True,True
42414,0.0166635,0.448376402258873,60.01141,False,R,False,True,True
42418,0.0166672,0.465043602511287,59.99808,False,R,False,True,True
42420,0.0166663,0.481709903106093,60.00132,False,R,False,True,True
42424,0.0166673,0.498377203941345,59.99772,False,R,False,True,True
42426,0.0166673,0.515044504776597,59.99772,False,R,False,True,True
42432,0.0166665,0.531711004674435,60.0006,False,R,False,True,True
42434,0.0166666,0.54837760515511,60.00024,False,R,False,True,True
42438,0.0166669,0.565044505521655,59.99916,False,R,False,True,True
