2457130,0.0523151,0.0523151010274887,1.019,0.796,-0.063,40.202,6.839,7.370
2457138,0.0434173,0.0957324020564556,1.018,0.796,-0.063,40.189,6.874,7.434
2457146,0.0419386,0.137671001255512,1.018,0.796,-0.064,40.105,6.967,7.565
2457156,0.0348315,0.172502502799034,1.018,0.796,-0.064,40.116,7.147,7.682
2457164,0.0473858,0.219888303428888,1.017,0.796,-0.064,40.178,7.340,7.857
2457174,0.044856,0.264744304120541,1.017,0.796,-0.065,40.195,7.482,7.900
2457182,0.0408908,0.30563510581851,1.017,0.796,-0.065,40.096,7.614,7.974
2457192,0.0447341,0.350369207561016,1.017,0.797,-0.064,39.814,7.356,7.938
2457200,0.0457435,0.396112706512213,1.016,0.797,-0.064,39.502,7.050,7.606
2457210,0.0436832,0.439795907586813,1.015,0.797,-0.064,39.339,6.506,7.208
2457216,0.0445369,0.48433280736208,1.013,0.797,-0.064,38.878,5.772,6.611
2457226,0.0390378,0.523370608687401,1.012,0.796,-0.065,38.775,5.363,6.093
2457236,0.056486,0.579856608062983,1.012,0.795,-0.065,38.624,5.306,6.090
2457246,0.042362,0.622218608856201,1.012,0.794,-0.068,38.837,6.078,6.607
2457254,0.0401052,0.66232381016016,1.012,0.793,-0.071,38.370,6.743,7.283
2457262,0.0434365,0.705760311335325,1.012,0.792,-0.077,38.151,7.145,7.492
2457270,0.044581,0.750341311097145,1.011,0.793,-0.084,38.437,7.340,7.235
2457280,0.0462227,0.796564012765884,1.010,0.795,-0.088,37.852,7.613,7.251
2457290,0.0424318,0.838995814323425,1.009,0.797,-0.092,37.397,8.012,7.398
2457298,0.0461747,0.885170515626669,1.008,0.797,-0.095,37.594,8.443,7.429
2457306,0.0437365,0.928907014429569,1.007,0.798,-0.098,37.905,8.931,7.352
2457314,0.0438657,0.972772713750601,1.005,0.799,-0.100,37.836,9.352,7.434
2457324,0.0456765,1.01844921335578,1.004,0.799,-0.100,37.448,9.706,7.335
2457334,0.0463195,1.06476871296763,1.003,0.799,-0.100,37.327,9.887,7.291
2457342,0.0411022,1.10587091371417,1.001,0.799,-0.101,37.670,9.950,7.338
2457352,0.0465767,1.15244761481881,1.000,0.799,-0.101,37.660,9.885,7.291
2457360,0.0430222,1.19546981528401,0.999,0.800,-0.100,37.076,9.604,7.218
2457370,0.0469891,1.24245891347528,0.999,0.802,-0.099,36.090,9.385,7.137
2457378,0.0449763,1.28743521496654,0.999,0.803,-0.099,35.463,9.439,6.996
2457386,0.0408962,1.32833141461015,0.999,0.804,-0.098,35.395,9.787,6.982
2457396,0.04388,1.37221141532063,0.999,0.802,-0.098,35.918,10.277,7.306
2457404,0.0492492,1.42146061360836,1.000,0.800,-0.098,36.782,10.745,7.814
2457414,0.0406958,1.46215641498566,1.000,0.797,-0.098,37.391,10.942,8.169
2457422,0.0441859,1.50634231418371,1.000,0.796,-0.098,37.830,10.683,8.195
2457432,0.0440668,1.55040911585093,1.000,0.796,-0.098,37.709,10.088,7.820
2457440,0.0475896,1.59799871593714,1.000,0.797,-0.098,37.274,9.372,7.398
2457448,0.0426899,1.64068861678243,1.001,0.799,-0.098,36.886,8.874,7.154
2457458,0.0536499,1.69433851540089,1.001,0.799,-0.098,36.753,8.586,7.027
2457468,0.0406011,1.73493961617351,1.002,0.800,-0.098,36.793,8.477,7.069
2457476,0.0448061,1.77974571660161,1.003,0.799,-0.097,37.000,8.522,7.173
2457482,0.0469947,1.82674041762948,1.004,0.799,-0.096,37.239,8.564,7.351
2457492,0.0231984,1.84993881732225,1.004,0.798,-0.095,37.398,8.589,7.383
2457500,0.0535464,1.90348521620035,1.005,0.798,-0.094,37.571,8.583,7.487
2457510,0.040668,1.94415321573615,1.006,0.798,-0.091,37.456,8.609,7.571
2457518,0.0420429,1.98619611561298,1.006,0.798,-0.089,37.561,8.654,7.729
2457528,0.047952,2.03414811566472,1.007,0.798,-0.088,37.723,8.682,7.862
2457536,0.0428745,2.07702261582017,1.008,0.798,-0.086,37.939,8.687,7.938
2457546,0.0435241,2.1205467171967,1.008,0.797,-0.084,38.106,8.630,7.986
2457554,0.0457621,2.16630881652236,1.009,0.797,-0.082,38.260,8.541,8.005
2457564,0.0457094,2.21201821789145,1.010,0.796,-0.081,38.621,8.436,8.074
2457574,0.0437811,2.2557993195951,1.010,0.796,-0.079,38.805,8.323,8.082
2457582,0.0506497,2.30644901841879,1.011,0.796,-0.078,38.799,8.114,8.097
2457592,0.0445901,2.35103911906481,1.011,0.796,-0.077,38.777,7.888,8.070
2457600,0.0495399,2.40057902038097,1.011,0.796,-0.076,38.797,7.583,8.016
2457610,0.0446689,2.44524792209268,1.011,0.796,-0.075,38.867,7.372,7.955
2457618,0.0516637,2.49691162258387,1.011,0.796,-0.075,38.922,7.251,7.978
2457628,0.0422885,2.5392001233995,1.011,0.796,-0.074,39.040,7.232,8.120
2457634,0.044493,2.58369312435389,1.011,0.795,-0.074,39.070,7.221,8.171
2457644,0.0313438,2.61503692343831,1.011,0.795,-0.073,39.129,7.230,8.272
2457654,0.0548829,2.66991982236505,1.011,0.795,-0.073,39.311,7.202,8.410
2457660,0.0418025,2.71172232180834,1.011,0.794,-0.073,39.452,7.116,8.425
2457670,0.0390353,2.75075762346387,1.011,0.794,-0.072,39.488,6.940,8.422
2457678,0.031532,2.78228962421417,1.011,0.794,-0.072,39.523,6.717,8.294
2457688,0.0487033,2.83099292591214,1.011,0.794,-0.073,39.538,6.561,8.166
2457696,0.0463036,2.877296525985,1.011,0.794,-0.073,39.602,6.429,8.159
2457704,0.0406708,2.91796732693911,1.011,0.794,-0.073,39.593,6.323,8.148
2457714,0.0456414,2.96360872685909,1.011,0.794,-0.073,39.670,6.221,8.064
2457722,0.0422094,3.00581812858582,1.011,0.793,-0.073,39.711,6.211,8.050
2457730,0.0450846,3.05090272799134,1.011,0.793,-0.073,39.687,6.237,8.097
2457740,0.0479913,3.09889402613044,1.011,0.793,-0.074,39.692,6.290,8.173
2457750,0.0454639,3.14435792714357,1.011,0.793,-0.074,39.696,6.260,8.187
2457760,0.0501663,3.19452422857285,1.011,0.794,-0.074,39.677,6.265,8.184
2457768,0.0427728,3.23729702830315,1.011,0.794,-0.074,39.602,6.257,8.241
2457778,0.0456028,3.28289982676506,1.011,0.794,-0.074,39.548,6.275,8.259
2457786,0.0433706,3.32627042755485,1.010,0.794,-0.074,39.502,6.277,8.319
