F,DT,T,Status,GazeX,GazeY,GazeZ,GazePosition,FocusDistance,FocusStability,StatusL,LeftX,LeftY,LeftZ,PositionL,PupilL,StatusR,RightX,RightY,RightZ,PositionR,PupilR
502848,0.030109,0.0301089994609356,VALID,0.0763633027672768,0.026188911870122,0.9967360496521,0,2,0,VALID,0.0784197822213173,0.0116805778816342,0.996851980686188,-0.0338249988853931,0.0851833000779152,VALID,0.0875228717923164,0.0728197395801544,0.993497371673584,0.0338249988853931,0.0853771939873695
502852,0.0166665,0.0467754993587732,VALID,0.0713554322719574,0.0285248700529337,0.997043013572693,0,0.129372879862785,0,VALID,0.0783915966749191,0.0111704505980015,0.996860086917877,-0.0338249988853931,0.0850610435009003,VALID,0.0700024515390396,0.0768118053674698,0.994585156440735,0.0338249988853931,0.0850855708122253
502854,0.0166669,0.063442399725318,VALID,0.0687004923820496,0.028140576556325,0.997240364551544,0,0.318090826272964,0,VALID,0.0784521177411079,0.0111053623259068,0.996856033802032,-0.0338249988853931,0.0850933194160461,VALID,0.0582362711429596,0.0734498351812363,0.995597124099731,0.0338249988853931,0.0848900005221367
502858,0.0166676,0.0801100004464388,VALID,0.0717655122280121,0.0372099615633488,0.996727228164673,0,0.0873806849122047,0,VALID,0.0788667947053909,0.0107646631076932,0.996827065944672,-0.0338249988853931,0.0849205330014229,VALID,0.0616276226937771,0.124712988734245,0.990277111530304,0.0338249988853931,0.0928108617663383
502860,0.0182672,0.0983771998435259,VALID,0.0664189979434013,0.0427029654383659,0.996877610683441,0,0.195113584399223,0,VALID,0.0792472809553146,0.0106086647138,0.996798515319824,-0.0338249988853931,0.0853168740868568,VALID,0.0297881234437227,0.131564617156982,0.990859925746918,0.0338249988853931,0.0924316868185997
502866,0.0166676,0.115044800564647,VALID,0.0534842014312744,0.0390008874237537,0.997806787490845,0,0.344370126724243,0,VALID,0.0810743123292923,0.00815156567841768,0.996674716472626,-0.0338249988853931,0.0848045274615288,VALID,0.00536621315404773,0.10359214246273,0.994605362415314,0.0338249988853931,0.0847973823547363
502868,0.0166661,0.131710899993777,VALID,0.0521717928349972,0.0378767848014832,0.99791955947876,0,0.444499284029007,0,VALID,0.0818877145648003,0.00726674776524305,0.996615052223206,-0.0338249988853931,0.0847154855728149,VALID,0.00696466118097305,0.0832476764917374,0.996504545211792,0.0338249988853931,0.0848212614655495
502872,0.0166679,0.148378800600767,VALID,0.0468037463724613,0.0394634604454041,0.998124241828918,0,0.39651483297348,0,VALID,0.0825819373130798,0.00634616427123547,0.996564090251923,-0.0338249988853931,0.08550014346838,VALID,-0.00885526277124882,0.0912489667534828,0.995788753032684,0.0338249988853931,0.0908593088388443
502874,0.0181935,0.166572300717235,VALID,0.0499079376459122,0.0380561016499996,0.998028516769409,0,0.615746140480042,0,VALID,0.0831312462687492,0.00651331339031458,0.996517300605774,-0.0338249988853931,0.0860510244965553,VALID,0.00264551467262208,0.0550016388297081,0.998482763767242,0.0338249988853931,0.0846832990646362
502876,0.0166672,0.183239500969648,VALID,0.0515594109892845,0.0348872989416122,0.998060345649719,0,2,0,VALID,0.0835706815123558,0.0063300859183073,0.996481776237488,-0.0338249988853931,0.0858178809285164,INVALID,,,,,
502882,0.0166684,0.199907900765538,VALID,0.0607421398162842,0.0242131482809782,0.99785977602005,0,0.454012721776962,0,VALID,0.0849991962313652,0.00447268970310688,0.99637097120285,-0.0338249988853931,0.0846811830997467,VALID,0.0162661001086235,0.0786619782447815,0.996768653392792,0.0338249988853931,0.105225935578346
502886,0.0166649,0.216572800651193,VALID,0.0695091634988785,0.0319262221455574,0.9970703125,0,0.100359991192818,0,VALID,0.0856049135327339,0.00243929075077176,0.996326148509979,-0.0338249988853931,0.0848004519939423,VALID,0.04975625872612,0.153166472911835,0.986947000026703,0.0338249988853931,0.105057328939438
502888,0.021948,0.238520801067352,VALID,0.0674512162804604,0.0357994586229324,0.997080087661743,0,0.118377767503262,0,VALID,0.0855347290635109,0.00130557012744248,0.996334314346313,-0.0338249988853931,0.0846201628446579,VALID,0.0428714863955975,0.151006728410721,0.987602651119232,0.0338249988853931,0.0964129790663719
502892,0.0166684,0.255189200863242,VALID,0.072663277387619,0.0291064400225878,0.996931731700897,0,0.197587549686432,0,VALID,0.0855402499437332,-0.000332704221364111,0.996334671974182,-0.0338249988853931,0.0847668647766113,VALID,0.0612976178526878,0.0874150842428207,0.994284272193909,0.0338249988853931,0
502896,0.0166655,0.271854700520635,VALID,0.0671466812491417,0.0276320744305849,0.997360408306122,0,0.322237581014633,0,VALID,0.0855481624603271,-0.00510804681107402,0.996320962905884,-0.0338249988853931,0.0842258706688881,VALID,0.0296391155570745,0.0875960662961006,0.995715022087097,0.0338249988853931,0
502900,0.0166694,0.28852410055697,VALID,0.0628687739372253,0.0212942231446505,0.997794628143311,0,0.560020327568054,0,VALID,0.0856673941016197,-0.00816848315298557,0.996290326118469,-0.0338249988853931,0.0842905417084694,VALID,0.0238217059522867,0.0521206222474575,0.998356640338898,0.0338249988853931,0.0831743180751801
502902,0.0166649,0.305189000442624,VALID,0.0566023960709572,0.0240053609013557,0.998108148574829,0,0.450283318758011,0,VALID,0.0857209861278534,-0.00896849110722542,0.996278822422028,-0.0338249988853931,0.0846803933382034,VALID,0.00853743869811296,0.0659954994916916,0.997783422470093,0.0338249988853931,0.0911343321204185
