F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
502848,0.030109,0.0301089994609356,0.9074416,0.5556932,-0.7411422,0.1055562,0.06012802,0.04162749,0.9917206
502852,0.0166665,0.0467754993587732,0.9075775,0.5558245,-0.7413644,0.1047675,0.05936225,0.03968662,0.9919299
502854,0.0166669,0.063442399725318,0.9076501,0.5559165,-0.7414699,0.1042885,0.05897525,0.03869598,0.9920426
502858,0.0166676,0.0801100004464388,0.9078293,0.5560834,-0.7416703,0.1033197,0.05832566,0.03696013,0.9922485
502860,0.0182672,0.0983771998435259,0.9078979,0.5562008,-0.7417453,0.1027537,0.05798564,0.03598701,0.992363
502866,0.0166676,0.115044800564647,0.9080687,0.5564246,-0.7418441,0.1017352,0.0574556,0.03429882,0.9925585
502868,0.0166661,0.131710899993777,0.9081385,0.5565451,-0.7418922,0.1012449,0.05725111,0.03359465,0.9926445
502872,0.0166679,0.148378800600767,0.9083296,0.5567931,-0.7420024,0.100109,0.05680804,0.03201622,0.9928374
502874,0.0181935,0.166572300717235,0.9084086,0.5568903,-0.7420588,0.09963302,0.05668015,0.03145383,0.9929105
502876,0.0166672,0.183239500969648,0.9084814,0.5569746,-0.7421066,0.09921597,0.05657602,0.03089016,0.9929759
502882,0.0166684,0.199907900765538,0.9086929,0.557156,-0.7422131,0.09846043,0.05644506,0.02976374,0.993093
502886,0.0166649,0.216572800651193,0.90886,0.5572308,-0.7422792,0.09803593,0.05648214,0.02902932,0.9931546
502888,0.021948,0.238520801067352,0.9089358,0.5572382,-0.7423199,0.0978673,0.05657819,0.02867133,0.9931762
502892,0.0166684,0.255189200863242,0.90911,0.5572368,-0.7423195,0.09780592,0.05678841,0.02813665,0.9931855
502896,0.0166655,0.271854700520635,0.9092195,0.5572062,-0.7423477,0.09780656,0.05693689,0.02785088,0.993185
502900,0.0166694,0.28852410055697,0.9094047,0.5571713,-0.7423501,0.09784939,0.05735092,0.02728808,0.9931726
502902,0.0166649,0.305189000442624,0.9095083,0.5571181,-0.7423295,0.09788629,0.05758657,0.02703575,0.9931622
502906,0.0166689,0.321857901290059,0.9097006,0.5570568,-0.7423125,0.09802055,0.05818724,0.02654526,0.9931272
502908,0.0166645,0.338522400707006,0.9097826,0.5570092,-0.7422822,0.09810423,0.05847989,0.02633453,0.9931074
502912,0.0166681,0.355190500617027,0.9099586,0.5569134,-0.7422476,0.09831016,0.05892864,0.02596696,0.9930701
502916,0.0166659,0.371856400743127,0.9100572,0.5568583,-0.742268,0.09845626,0.05916582,0.02572626,0.9930478
502920,0.0166694,0.388525800779462,0.9102262,0.5567636,-0.7422302,0.09876817,0.05953637,0.02529054,0.9930059
502922,0.0166643,0.405190100893378,0.9102789,0.5567082,-0.7422139,0.09894088,0.05971166,0.02504437,0.9929844
502926,0.016669,0.421859100461006,0.9103686,0.5566266,-0.7421817,0.09937028,0.0600077,0.02449494,0.9929374
502928,0.016665,0.438524100929499,0.9104316,0.5565546,-0.7421715,0.09955619,0.06011214,0.02422531,0.9929191
502932,0.016668,0.455192100256681,0.9105164,0.5564388,-0.7421305,0.09994114,0.06032947,0.02366523,0.9928807
502934,0.0166659,0.471858000382781,0.9105705,0.5563989,-0.7421126,0.1001126,0.06049341,0.02339882,0.9928598
502940,0.0166703,0.488528300076723,0.9106812,0.556306,-0.7420776,0.1003346,0.06078361,0.02301826,0.9928285
502942,0.0166641,0.505192400887609,0.9107291,0.5562493,-0.7420456,0.1004296,0.06091467,0.02283732,0.9928151
502946,0.0166675,0.521859901025891,0.9108478,0.5562127,-0.7419283,0.1005493,0.0612112,0.02253136,0.9927917
502948,0.0166663,0.538526201620698,0.9109061,0.5561718,-0.7418608,0.1006011,0.06135919,0.02238885,0.9927806
502952,0.0166673,0.55519350245595,0.9110197,0.5561479,-0.7416932,0.1008434,0.0616294,0.02217381,0.9927441
502954,0.0166661,0.57185960188508,0.9110549,0.5561361,-0.7416089,0.1010125,0.06174028,0.02211854,0.9927213
502960,0.0166677,0.588527301326394,0.9111403,0.5560899,-0.7414764,0.1013971,0.06195698,0.02221006,0.9926665
502962,0.0166653,0.605192601680756,0.9111714,0.5560665,-0.7413896,0.101627,0.06202476,0.02228795,0.992637
502966,0.0166683,0.621860900893807,0.9112053,0.5559961,-0.7412528,0.1020247,0.06209822,0.02246043,0.9925877
502968,0.0166666,0.638527501374483,0.9112096,0.5559135,-0.7411771,0.1022591,0.06207906,0.02256836,0.9925624
502974,0.016668,0.655195500701666,0.9112066,0.5557576,-0.7410001,0.1028598,0.06199975,0.02283599,0.9924991
502976,0.016665,0.671860501170158,0.9112101,0.5556756,-0.7409233,0.103125,0.06195077,0.02294042,0.9924722
502980,0.0166686,0.688529100269079,0.9112548,0.5554513,-0.7407795,0.1036088,0.06187924,0.02312174,0.9924221
502982,0.0166654,0.705194499343634,0.9112597,0.5553563,-0.740697,0.1038721,0.06181898,0.0232816,0.9923946
502986,0.0166681,0.721862599253654,0.9112462,0.5552198,-0.7405064,0.1042976,0.0616679,0.02363993,0.9923509
502988,0.0166656,0.738528199493885,0.9112451,0.5551593,-0.7404121,0.1045045,0.06159816,0.02375371,0.9923307
502994,0.0166692,0.755197400227189,0.9112055,0.5550446,-0.7402189,0.1048879,0.06148221,0.02393566,0.9922931
502996,0.0166645,0.771861899644136,0.9111959,0.5549826,-0.7401367,0.105122,0.061438,0.02399239,0.9922697
503000,0.0166687,0.788530599325895,0.9111956,0.5549063,-0.7399713,0.1055533,0.06133301,0.02406204,0.9922287
503002,0.0166658,0.805196398869157,0.9112014,0.5548393,-0.7398856,0.1057924,0.0613007,0.02409049,0.9922045
503006,0.0166677,0.821864098310471,0.911226,0.5547771,-0.7397723,0.1063033,0.06124755,0.02414777,0.9921519
503008,0.0166655,0.838529597967863,0.9112322,0.5547225,-0.739715,0.1064911,0.06122423,0.0241562,0.992133
503014,0.0166724,0.855201998725533,0.9112173,0.5546481,-0.7396469,0.1068003,0.06125978,0.02402212,0.9921008
503016,0.0180957,0.873297698795795,0.9112078,0.5546169,-0.7396102,0.1068899,0.0612598,0.02393946,0.9920931
503020,0.0166684,0.889966098591685,0.9111685,0.5545765,-0.7395108,0.1070471,0.0612862,0.02376857,0.9920787
503022,0.0166662,0.906632298603654,0.9111613,0.5545452,-0.7394785,0.1071024,0.0613201,0.02362732,0.992074
503026,0.0166695,0.923301799222827,0.9111543,0.5544747,-0.7393825,0.1072392,0.06140018,0.02341992,0.9920591
503028,0.0166639,0.939965698868036,0.9111338,0.5544454,-0.7393629,0.1072974,0.06143412,0.0233272,0.9920529
503032,0.0166682,0.956633899360895,0.9110864,0.5544242,-0.7392785,0.1074175,0.06150228,0.02324197,0.9920377
503036,0.0166662,0.973300099372864,0.9110441,0.5544259,-0.7392702,0.107482,0.06153671,0.02321609,0.9920292
503040,0.0166682,0.989968299865723,0.910958,0.5543664,-0.7391988,0.1076726,0.06160651,0.02321352,0.9920042
503042,0.0166654,1.00663369894028,0.9109235,0.5543391,-0.739162,0.1077742,0.06165318,0.02322677,0.99199
503046,0.0166681,1.0233017988503,0.9108555,0.5542918,-0.7390769,0.108007,0.06173462,0.02331871,0.9919574
503048,0.0166659,1.0399676989764,0.9108225,0.5542956,-0.7390342,0.1081907,0.06175313,0.02341561,0.991934
503054,0.0166683,1.05663599818945,0.9107404,0.5541818,-0.738988,0.1085874,0.06176791,0.02355651,0.9918864
