F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
200506,0.0264544,0.0264544002711773,1.083501,0.2488597,-0.3031534,0.4970991,-0.2174914,0.7752398,0.3234088,0.256694793701172,0,0.3312546,0.1338789,0.2641878,0.999101,-0.02169525,0.02441479,-0.02702824
200506,0.0166686,0.0431229993700981,1.083398,0.2488908,-0.304452,-0.4971396,0.2181502,-0.7748179,-0.3239135,0.269357115030289,0,0.3331534,0.1335008,0.2638597,0.999234,-0.02154995,0.02400664,-0.02215101
200506,0.0166672,0.0597901996225119,1.083627,0.2485839,-0.3058668,0.4965209,-0.2176429,0.7751201,0.3244801,0.289693057537079,0,0.334452,0.1333979,0.2638907,0.9992406,-0.02165926,0.02439227,-0.02130976
200506,0.0166662,0.0764563996344805,1.083797,0.2482967,-0.3070606,-0.4966008,0.2165374,-0.7748181,-0.3258162,0.301378726959229,0,0.3358668,0.1336272,0.2635839,0.9992752,-0.02133241,0.02344948,-0.02107402
200528,0.0215145,0.097970899194479,1.083798,0.247443,-0.3088257,0.4958676,-0.2204944,0.7731007,0.3283489,0.329384475946426,0,0.3370606,0.1337971,0.2632967,0.9993008,-0.02220987,0.02205205,-0.02045643
200528,0.0166672,0.114638099446893,1.083912,0.24721,-0.309841,0.4946216,-0.2223633,0.7727022,0.3299021,0.360853999853134,0,0.3388257,0.1337984,0.262443,0.9993503,-0.02161171,0.0240855,-0.01586674
200528,0.0166691,0.131307199597359,1.084132,0.2471074,-0.3111397,-0.4951824,0.2209659,-0.7725875,-0.3302681,0.374007642269135,0,0.339841,0.1339124,0.26221,0.9994006,-0.02050889,0.0244769,-0.01336789
200528,0.0166675,0.147974699735641,1.084307,0.2467541,-0.3118346,-0.4950232,0.2203727,-0.7722569,-0.3316733,0.396101206541061,0,0.3411397,0.1341317,0.2621074,0.9993973,-0.02156686,0.02343087,-0.01381607
200528,0.0226521,0.170626800507307,1.08451,0.2459418,-0.3141555,-0.4940122,0.2180593,-0.7721624,-0.3349139,0.411830067634583,0,0.3418346,0.1343074,0.2617541,0.9994238,-0.02210731,0.02232565,-0.01284302
200528,0.0231633,0.193790100514889,1.084752,0.2453746,-0.3152457,0.4941186,-0.218619,0.7712523,0.3364857,0.451911121606827,0,0.3441555,0.1345096,0.2609418,0.9995022,-0.02286582,0.01866751,-0.01113369
200528,0.0166689,0.210459001362324,1.084859,0.2453182,-0.3164083,0.4949111,-0.2182989,0.7707677,0.3366387,0.460459887981415,0,0.3452457,0.134752,0.2603747,0.9995065,-0.02352059,0.01860543,-0.00934739
200528,0.0166682,0.227127201855183,1.084743,0.2450416,-0.3174182,0.4943825,-0.2177741,0.7705574,0.3382334,0.461961418390274,0,0.3464082,0.1348593,0.2603182,0.9994813,-0.02451238,0.01866366,-0.009380492
200528,0.0166664,0.243793601170182,1.085001,0.2450328,-0.318969,0.495164,-0.2162132,0.7703307,0.3386077,0.464823037385941,0,0.3474181,0.1347434,0.2600416,0.9995099,-0.02472454,0.01736901,-0.008188885
200528,0.0166659,0.260459501296282,1.084839,0.244889,-0.320749,-0.4946106,0.2132446,-0.7705334,-0.3408305,0.474012434482574,0,0.3489689,0.135001,0.2600328,0.9994895,-0.02606648,0.01629201,-0.008715703
200568,0.019089,0.279548501595855,1.085099,0.2449583,-0.3219777,0.4934558,-0.2087757,0.7720513,0.3418344,0.48322993516922,0,0.350749,0.1348386,0.259889,0.9995189,-0.0270516,0.01269095,-0.008312552
