F,DT,T,fps,Start,Hand,Grip,Tracked,Controlling
187310,0.0417507,0.0417506992816925,23.95169,False,R,False,True,True
187314,0.0166686,0.0584192983806133,59.99305,False,R,False,True,True
187316,0.0166668,0.07508609816432,59.99952,False,R,False,True,True
187320,0.0166675,0.0917535983026028,59.997,False,R,False,True,True
187322,0.0166663,0.108419898897409,60.00132,False,R,False,True,True
187328,0.0166779,0.12509779818356,59.95959,False,R,False,True,True
187330,0.016657,0.141754798591137,60.03482,False,R,False,True,True
187334,0.0166668,0.158421598374844,59.99952,False,R,False,True,True
187336,0.0166664,0.175087997689843,60.00096,False,R,False,True,True
187340,0.0166675,0.191755497828126,59.997,False,R,False,True,True
187342,0.0166669,0.208422398194671,59.99916,False,R,False,True,True
187348,0.0166663,0.225088698789477,60.00132,False,R,False,True,True
187350,0.0166669,0.241755599156022,59.99916,False,R,False,True,True
187354,0.0166672,0.258422799408436,59.99808,False,R,False,True,True
187356,0.0166667,0.275089498609304,59.99988,False,R,False,True,True
187360,0.0166672,0.291756698861718,59.99808,False,R,False,True,True
187364,0.0166661,0.308422798290849,60.00204,False,R,False,True,True
187368,0.0166672,0.325089998543262,59.99808,False,R,False,True,True
187370,0.0166672,0.341757198795676,59.99808,False,R,False,True,True
187374,0.0166671,0.358424298465252,59.99844,False,R,False,True,True
187376,0.016666,0.37509029917419,60.0024,False,R,False,True,True
187380,0.0166672,0.391757499426603,59.99808,False,R,False,True,True
187382,0.016667,0.408424498513341,59.9988,False,R,False,True,True
187388,0.0166673,0.425091799348593,59.99772,False,R,False,True,True
187390,0.0166668,0.441758599132299,59.99952,False,R,False,True,True
187394,0.0166668,0.458425398916006,59.99952,False,R,False,True,True
187396,0.0166665,0.475091898813844,60.0006,False,R,False,True,True
187400,0.0166674,0.491759298369288,59.99736,False,R,False,True,True
187404,0.0166662,0.508425498381257,60.00168,False,R,False,True,True
187408,0.0166676,0.525093099102378,59.99664,False,R,False,True,True
187410,0.0166666,0.541759699583054,60.00024,False,R,False,True,True
187414,0.0166671,0.558426799252629,59.99844,False,R,False,True,True
187416,0.0166672,0.575093999505043,59.99808,False,R,False,True,True
187420,0.0166675,0.591761499643326,59.997,False,R,False,True,True
187424,0.016666,0.608427500352263,60.0024,False,R,False,True,True
187428,0.0166674,0.625094899907708,59.99736,False,R,False,True,True
187430,0.0166664,0.641761299222708,60.00096,False,R,False,True,True
187434,0.016667,0.658428298309445,59.9988,False,R,False,True,True
187436,0.0166664,0.675094697624445,60.00096,False,R,False,True,True
187440,0.0166672,0.691761897876859,59.99808,False,R,False,True,True
187444,0.0166679,0.708429798483849,59.99556,False,R,False,True,True
187448,0.0166663,0.725096099078655,60.00132,False,R,False,True,True
187450,0.0166669,0.7417629994452,59.99916,False,R,False,True,True
187454,0.0166668,0.758429799228907,59.99952,False,R,False,True,True
187456,0.016667,0.775096798315644,59.9988,False,R,False,True,True
187460,0.0166671,0.79176389798522,59.99844,False,R,False,True,True
187462,0.0166661,0.808429997414351,60.00204,False,R,False,True,True
187468,0.0166673,0.825097298249602,59.99772,False,R,False,True,True
187470,0.016667,0.84176429733634,59.9988,False,R,False,True,True
187474,0.0166675,0.858431797474623,59.997,False,R,False,True,True
187476,0.016666,0.87509779818356,60.0024,False,R,False,True,True
187480,0.0166674,0.891765197739005,59.99736,False,R,False,True,True
187482,0.0166669,0.90843209810555,59.99916,False,R,False,True,True
187488,0.0166668,0.925098897889256,59.99952,False,R,False,True,True
187490,0.016667,0.941765896975994,59.9988,False,R,False,True,True
187494,0.0166665,0.958432396873832,60.0006,False,R,False,True,True
187496,0.0166668,0.975099196657538,59.99952,False,R,False,True,True
187500,0.0166673,0.99176649749279,59.99772,False,R,False,True,True
187502,0.0166676,1.00843409821391,59.99664,False,R,False,True,True
187508,0.016666,1.02510009892285,60.0024,False,R,False,True,True
187510,0.016667,1.04176709800959,59.9988,False,R,False,True,True
187514,0.0170064,1.05877349711955,58.8014,False,R,False,True,True
187516,0.0166669,1.07544039748609,59.99916,False,R,False,True,True
187520,0.016667,1.09210739657283,59.9988,False,R,False,True,True
187522,0.016669,1.10877639614046,59.9916,False,R,False,True,True
187528,0.0166652,1.12544159591198,60.00528,False,R,False,True,True
187530,0.0166673,1.14210889674723,59.99772,False,R,False,True,True
187534,0.0166668,1.15877569653094,59.99952,False,R,False,True,True
187536,0.0166677,1.17544339597225,59.99628,False,R,False,True,True
187540,0.0166672,1.19211059622467,59.99808,False,R,False,True,True
187542,0.0166664,1.20877699553967,60.00096,False,R,False,True,True
187548,0.0166664,1.22544339485466,60.00096,False,R,False,True,True
187550,0.0166672,1.24211059510708,59.99808,False,R,False,True,True
187554,0.0166664,1.25877699442208,60.00096,False,R,False,True,True
187556,0.0166725,1.27544949389994,59.97901,False,R,False,True,True
187560,0.0166673,1.29211679473519,59.99772,False,R,False,True,True
187562,0.0166649,1.30878169462085,60.00636,False,R,False,True,True
