F,DT,T,Pos_X,Pos_Y,Pos_Z,Rot_X,Rot_Y,Rot_Z,Rot_W,Grip_pos,Grip_vel,Grip_eff
199940,0.0257082,0.0257082004100084,0.09787536,0.2657669,0.3329365,0.008960768,0.09766388,0.9948186,0.02678674,0.0398695170879364,0,0
199944,0.0166671,0.0423753000795841,0.09788047,0.2657502,0.3328618,0.009464302,0.09829169,0.9947619,0.02641827,0.0398695170879364,0,0
199946,0.0166675,0.0590428002178669,0.09788047,0.2657502,0.3328618,0.009464302,0.09829169,0.9947619,0.02641827,0.0398695170879364,0,0
199950,0.0166682,0.0757110007107258,0.09790011,0.2657574,0.332811,0.009916594,0.09895846,0.9947016,0.02603289,0.0398695170879364,0,0
199952,0.0190907,0.09480170160532,0.09790011,0.2657574,0.332811,0.009916594,0.09895846,0.9947016,0.02603289,0.0398695170879364,0,0
199960,0.0208596,0.115661300718784,0.09791067,0.2657838,0.3327864,0.01036715,0.09960525,0.9946418,0.02567028,0.0398695170879364,0,0
199962,0.0176102,0.133271500468254,0.09791067,0.2657838,0.3327864,0.01036715,0.09960525,0.9946418,0.02567028,0.0398695170879364,0,0
199964,0.0166676,0.149939101189375,0.09791067,0.2657838,0.3327864,0.01036715,0.09960525,0.9946418,0.02567028,0.0398695170879364,0,0
199968,0.0166673,0.166606402024627,0.09792759,0.2657186,0.3326502,0.01124773,0.1006314,0.9945448,0.02504948,0.0398695170879364,0,0
199972,0.0166688,0.183275202289224,0.09792759,0.2657186,0.3326502,0.01124773,0.1006314,0.9945448,0.02504948,0.0398695170879364,0,0
199976,0.0166655,0.199940701946616,0.09794962,0.2656283,0.3325519,0.01175208,0.1010189,0.9945061,0.02479387,0.0398695170879364,0,0
199978,0.0166657,0.216606402769685,0.09794962,0.2656283,0.3325519,0.01175208,0.1010189,0.9945061,0.02479387,0.0398695170879364,0,0
199984,0.0166675,0.233273902907968,0.09797585,0.2654859,0.3324828,0.01219075,0.1012294,0.9944842,0.02459937,0.0398695170879364,0,0
199986,0.0180928,0.251366702839732,0.09797585,0.2654859,0.3324828,0.01219075,0.1012294,0.9944842,0.02459937,0.0398695170879364,0,0
199990,0.0170421,0.268408803269267,0.09801694,0.2653183,0.3324736,0.01261337,0.1013444,0.9944713,0.02443445,0.0398695170879364,0,0
199992,0.0173945,0.28580330312252,0.09801694,0.2653183,0.3324736,0.01261337,0.1013444,0.9944713,0.02443445,0.0398695170879364,0,0
199994,0.0166674,0.302470702677965,0.09801694,0.2653183,0.3324736,0.01261337,0.1013444,0.9944713,0.02443445,0.0398695170879364,0,0
199998,0.0166705,0.319141203537583,0.09808047,0.2650811,0.3325038,0.01311778,0.1014188,0.9944619,0.02424159,0.0398695170879364,0,0
200000,0.0166665,0.335807703435421,0.09808047,0.2650811,0.3325038,0.01311778,0.1014188,0.9944619,0.02424159,0.0398695170879364,0,0
200004,0.0166692,0.352476904168725,0.09808047,0.2650811,0.3325038,0.01311778,0.1014188,0.9944619,0.02424159,0.0398695170879364,0,0
200008,0.0166651,0.36914200335741,0.09815495,0.264707,0.3325368,0.01361415,0.1014069,0.9944624,0.02399669,0.0398688614368439,0,0
200012,0.0176416,0.386783603578806,0.09815495,0.264707,0.3325368,0.01361415,0.1014069,0.9944624,0.02399669,0.0398688614368439,0,0
200016,0.0166661,0.403449703007936,0.09824512,0.2636454,0.3325891,0.01449906,0.1010711,0.9944971,0.0234507,0.0398688614368439,0,0
200018,0.0166679,0.420117603614926,0.09824512,0.2636454,0.3325891,0.01449906,0.1010711,0.9944971,0.0234507,0.0398688614368439,0,0
200022,0.0166657,0.436783304437995,0.09824512,0.2636454,0.3325891,0.01449906,0.1010711,0.9944971,0.0234507,0.0398688614368439,0,0
200024,0.0166676,0.453450905159116,0.098221,0.2630317,0.3326705,0.01491986,0.1007684,0.9945279,0.02318183,0.0398688614368439,0,0
200028,0.0166663,0.470117205753922,0.09818768,0.262459,0.3328871,0.0154355,0.1005714,0.9945474,0.02286128,0.0398688614368439,0,0
200032,0.0166681,0.486785305663943,0.09818768,0.262459,0.3328871,0.0154355,0.1005714,0.9945474,0.02286128,0.0398688614368439,0,0
200036,0.0179437,0.504729006439447,0.09811977,0.2619947,0.3332168,0.01591358,0.1004605,0.9945582,0.02254915,0.0398688614368439,0,0
200038,0.0166991,0.521428106352687,0.09811977,0.2619947,0.3332168,0.01591358,0.1004605,0.9945582,0.02254915,0.0398688614368439,0,0
200042,0.016668,0.53809610567987,0.09811977,0.2619947,0.3332168,0.01591358,0.1004605,0.9945582,0.02254915,0.0398688614368439,0,0
200046,0.0169826,0.555078705772758,0.09802306,0.2616316,0.3336239,0.01638833,0.1004148,0.9945616,0.02225911,0.0398688614368439,0,0
200050,0.0166734,0.571752104908228,0.09802306,0.2616316,0.3336239,0.01638833,0.1004148,0.9945616,0.02225911,0.0398688614368439,0,0
200052,0.0166675,0.588419605046511,0.09778234,0.261246,0.3344308,0.01742333,0.1004884,0.9945461,0.02183102,0.0398695170879364,0,0
200056,0.0166656,0.605085205286741,0.09778234,0.261246,0.3344308,0.01742333,0.1004884,0.9945461,0.02183102,0.0398695170879364,0,0
200060,0.0166662,0.62175140529871,0.09778234,0.261246,0.3344308,0.01742333,0.1004884,0.9945461,0.02183102,0.0398695170879364,0,0
200064,0.0166671,0.638418504968286,0.09762769,0.2612246,0.3347414,0.01797928,0.1006122,0.9945265,0.0217008,0.0398695170879364,0,0
200068,0.0187911,0.657209604978561,0.09744164,0.2612911,0.3349824,0.01844904,0.1007812,0.9945027,0.02161614,0.0398695170879364,0,0
200070,0.0168397,0.674049304798245,0.09744164,0.2612911,0.3349824,0.01844904,0.1007812,0.9945027,0.02161614,0.0398695170879364,0,0
200074,0.0196724,0.693721704185009,0.09744164,0.2612911,0.3349824,0.01844904,0.1007812,0.9945027,0.02161614,0.0398688614368439,0,0
200078,0.0166682,0.710389904677868,0.09725284,0.2614049,0.3351625,0.01898284,0.1010041,0.9944714,0.02155168,0.0398688614368439,0,0
200082,0.0213547,0.731744604185224,0.09725284,0.2614049,0.3351625,0.01898284,0.1010041,0.9944714,0.02155168,0.0398688614368439,0,0
200086,0.0166679,0.748412504792213,0.09707829,0.2614765,0.335285,0.01949983,0.1011395,0.9944484,0.02151871,0.0398688614368439,0,0
200088,0.0166658,0.765078304335475,0.09707829,0.2614765,0.335285,0.01949983,0.1011395,0.9944484,0.02151871,0.0398688614368439,0,0
200092,0.0166679,0.781746204942465,0.09707829,0.2614765,0.335285,0.01949983,0.1011395,0.9944484,0.02151871,0.0398688614368439,0,0
200094,0.0166659,0.798412105068564,0.09685317,0.2615744,0.3354363,0.02042232,0.1014126,0.9944037,0.02143851,0.0398688614368439,0,0
200100,0.0166681,0.815080204978585,0.09685317,0.2615744,0.3354363,0.02042232,0.1014126,0.9944037,0.02143851,0.0398688614368439,0,0
200104,0.0166654,0.83174560405314,0.09680841,0.261615,0.3354848,0.02086314,0.1015487,0.9943814,0.02140549,0.0398688614368439,0,0
200106,0.0204714,0.852217003703117,0.09680841,0.261615,0.3354848,0.02086314,0.1015487,0.9943814,0.02140549,0.0398688614368439,0,0
200110,0.016667,0.868884002789855,0.09681717,0.2616644,0.3355291,0.02133008,0.1017141,0.9943554,0.02136946,0.0398688614368439,0,0
200112,0.017458,0.886342002078891,0.09681717,0.2616644,0.3355291,0.02133008,0.1017141,0.9943554,0.02136946,0.0398688614368439,0,0
200116,0.0166673,0.903009302914143,0.09683213,0.2617165,0.3355784,0.02166917,0.1018577,0.994334,0.02133838,0.0398688614368439,0,0
200120,0.0174546,0.920463902875781,0.09683213,0.2617165,0.3355784,0.02166917,0.1018577,0.994334,0.02133838,0.0398688614368439,0,0
200124,0.0166673,0.937131203711033,0.09685822,0.2617885,0.3356488,0.02198707,0.1020183,0.9943113,0.02130624,0.0398688614368439,0,0
200126,0.0181184,0.955249603837729,0.09685822,0.2617885,0.3356488,0.02198707,0.1020183,0.9943113,0.02130624,0.0398688614368439,0,0
200130,0.016672,0.971921604126692,0.09685822,0.2617885,0.3356488,0.02198707,0.1020183,0.9943113,0.02130624,0.0398688614368439,0,0
200134,0.0176033,0.989524904638529,0.09688271,0.2618756,0.3357441,0.02219901,0.1021692,0.9942917,0.02127871,0.0398688614368439,0,0
200138,0.0167298,1.00625470466912,0.09688271,0.2618756,0.3357441,0.02219901,0.1021692,0.9942917,0.02127871,0.0398688614368439,0,0
200140,0.0204475,1.02670220471919,0.09695308,0.2620785,0.336006,0.02266123,0.1024503,0.994253,0.0212478,0.0398688614368439,0,0
200146,0.0166675,1.04336970485747,0.09695308,0.2620785,0.336006,0.02266123,0.1024503,0.994253,0.0212478,0.0398688614368439,0,0
200148,0.0208612,1.06423090398312,0.09695308,0.2620785,0.336006,0.02266123,0.1024503,0.994253,0.0212478,0.0398688614368439,0,0
200152,0.0166685,1.08089940436184,0.09703519,0.2621538,0.3362955,0.02303749,0.1025474,0.9942348,0.02122439,0.0398688614368439,0,0
200154,0.0167493,1.0976487044245,0.09703519,0.2621538,0.3362955,0.02303749,0.1025474,0.9942348,0.02122439,0.0398688614368439,0,0
200160,0.0166675,1.11431620456278,0.09703519,0.2621538,0.3362955,0.02303749,0.1025474,0.9942348,0.02122439,0.0398688614368439,0,0
200164,0.0228215,1.13713770546019,0.09707307,0.2621225,0.3364348,0.02327685,0.1025002,0.994234,0.02122648,0.0398688614368439,0,0
200168,0.0260643,1.16320200636983,0.09707307,0.2621225,0.3364348,0.02327685,0.1025002,0.994234,0.02122648,0.0398695170879364,0,0
200172,0.0166668,1.17986880615354,0.09709325,0.262034,0.3365543,0.0233879,0.1023807,0.9942439,0.02122096,0.0398695170879364,0,0
200174,0.0166693,1.19653810560703,0.09709325,0.262034,0.3365543,0.0233879,0.1023807,0.9942439,0.02122096,0.0398695170879364,0,0
200178,0.0166656,1.21320370584726,0.09709325,0.262034,0.3365543,0.0233879,0.1023807,0.9942439,0.02122096,0.0398695170879364,0,0
200180,0.016668,1.22987170517445,0.09710548,0.2619374,0.3366764,0.02353772,0.1022968,0.9942496,0.02118981,0.0398695170879364,0,0
200184,0.016666,1.24653770588338,0.09710548,0.2619374,0.3366764,0.02353772,0.1022968,0.9942496,0.02118981,0.0398695170879364,0,0
200188,0.0166667,1.26320440508425,0.09710548,0.2619374,0.3366764,0.02353772,0.1022968,0.9942496,0.02118981,0.0398695170879364,0,0
200192,0.0166668,1.27987120486796,0.09715004,0.2617241,0.3370319,0.02392688,0.1021538,0.9942573,0.02108417,0.0398695170879364,0,0
200194,0.0179425,1.29781370423734,0.09715004,0.2617241,0.3370319,0.02392688,0.1021538,0.9942573,0.02108417,0.0398695170879364,0,0
200198,0.0166683,1.31448200345039,0.09715616,0.2616468,0.3372528,0.02404688,0.1021742,0.9942545,0.02097868,0.0398695170879364,0,0
200204,0.0185684,1.33305040374398,0.09716163,0.2615836,0.3375084,0.02425128,0.1022451,0.994245,0.02085103,0.0398695170879364,0,0
200206,0.0237596,1.35681000351906,0.09716163,0.2615836,0.3375084,0.02425128,0.1022451,0.994245,0.02085103,0.0398695170879364,0,0
200210,0.0166684,1.37347840331495,0.09712288,0.2615546,0.3377339,0.02437466,0.1023392,0.9942347,0.0207314,0.0398695170879364,0,0
200212,0.0166653,1.39014370366931,0.09712288,0.2615546,0.3377339,0.02437466,0.1023392,0.9942347,0.0207314,0.0398695170879364,0,0
200218,0.0166681,1.40681180357933,0.09712288,0.2615546,0.3377339,0.02437466,0.1023392,0.9942347,0.0207314,0.0398695170879364,0,0
200220,0.0193742,1.42618600279093,0.09705981,0.2615854,0.3379638,0.02453013,0.102529,0.9942142,0.02059695,0.0398695170879364,0,0
200224,0.016668,1.44285400211811,0.09705981,0.2615854,0.3379638,0.02453013,0.102529,0.9942142,0.02059695,0.0398695170879364,0,0
200228,0.0166658,1.45951980166137,0.09689883,0.2617321,0.3383417,0.02488168,0.1029393,0.9941673,0.02038979,0.0398695170879364,0,0
200232,0.0191051,1.47862490080297,0.09689883,0.2617321,0.3383417,0.02488168,0.1029393,0.9941673,0.02038979,0.0398695170879364,0,0
200236,0.0220623,1.50068720057607,0.09680407,0.2618178,0.3384798,0.02502,0.1031187,0.9941468,0.02031597,0.0398695170879364,0,0
200238,0.0190223,1.51970950141549,0.09680407,0.2618178,0.3384798,0.02502,0.1031187,0.9941468,0.02031597,0.0398695170879364,0,0
200244,0.0166673,1.53637680225074,0.09671182,0.2619216,0.3386157,0.02527357,0.1033588,0.9941172,0.02023009,0.0398695170879364,0,0
200246,0.0166662,1.55304300226271,0.09671182,0.2619216,0.3386157,0.02527357,0.1033588,0.9941172,0.02023009,0.0398695170879364,0,0
200250,0.0166669,1.56970990262926,0.0966195,0.2619844,0.3387035,0.02544713,0.1035369,0.9940957,0.02015501,0.0398695170879364,0,0
200254,0.0189638,1.58867370337248,0.0966195,0.2619844,0.3387035,0.02544713,0.1035369,0.9940957,0.02015501,0.0398695170879364,0,0
200258,0.0166679,1.60534160397947,0.0966195,0.2619844,0.3387035,0.02544713,0.1035369,0.9940957,0.02015501,0.0398695170879364,0,0
200260,0.0190303,1.62437190487981,0.09654253,0.2620123,0.3387534,0.02566359,0.1036607,0.9940784,0.02010012,0.0398695170879364,0,0
200264,0.0166704,1.64104230515659,0.09654253,0.2620123,0.3387534,0.02566359,0.1036607,0.9940784,0.02010012,0.0398695170879364,0,0
200268,0.0205467,1.66158900596201,0.09638287,0.2620459,0.3388521,0.02597858,0.1038663,0.9940509,0.01999062,0.0398695170879364,0,0
200272,0.0166681,1.67825710587204,0.09638287,0.2620459,0.3388521,0.02597858,0.1038663,0.9940509,0.01999062,0.0398695170879364,0,0
200274,0.0197627,1.69801980629563,0.09638287,0.2620459,0.3388521,0.02597858,0.1038663,0.9940509,0.01999062,0.0398695170879364,0,0
200278,0.016668,1.71468780562282,0.09629868,0.2620296,0.3388963,0.02619159,0.1039251,0.9940401,0.01994476,0.0398695170879364,0,0
200282,0.0166666,1.73135440610349,0.09620402,0.2619712,0.3389271,0.02632163,0.1039061,0.9940394,0.01990977,0.0398695170879364,0,0
200286,0.016667,1.74802140519023,0.09620402,0.2619712,0.3389271,0.02632163,0.1039061,0.9940394,0.01990977,0.0398695170879364,0,0
200290,0.0196157,1.76763710565865,0.09609789,0.2618766,0.3389567,0.02643408,0.1038436,0.9940437,0.01987202,0.0398695170879364,0,0
200292,0.0195534,1.78719050623477,0.09609789,0.2618766,0.3389567,0.02643408,0.1038436,0.9940437,0.01987202,0.0398695170879364,0,0
200296,0.0166679,1.80385840684175,0.09599379,0.2617481,0.3389793,0.02656031,0.1037378,0.994052,0.01984148,0.0398695170879364,0,0
200300,0.0166657,1.82052410766482,0.09599379,0.2617481,0.3389793,0.02656031,0.1037378,0.994052,0.01984148,0.0398695170879364,0,0
200304,0.0166671,1.8371912073344,0.09599379,0.2617481,0.3389793,0.02656031,0.1037378,0.994052,0.01984148,0.0398695170879364,0,0
200306,0.018851,1.85604220815003,0.09590834,0.2615982,0.3390017,0.02671388,0.1036477,0.9940583,0.01978854,0.0398695170879364,0,0
200310,0.0166687,1.87271090783179,0.09590834,0.2615982,0.3390017,0.02671388,0.1036477,0.9940583,0.01978854,0.0398695170879364,0,0
200314,0.0186454,1.8913563080132,0.09590834,0.2615982,0.3390017,0.02671388,0.1036477,0.9940583,0.01978854,0.0398695170879364,0,0
200318,0.0166684,1.90802470780909,0.09576196,0.2613215,0.3390867,0.02706684,0.1037079,0.9940472,0.01955082,0.0398695170879364,0,0
200320,0.0183909,1.92641560733318,0.09576196,0.2613215,0.3390867,0.02706684,0.1037079,0.9940472,0.01955082,0.0398695170879364,0,0
200324,0.0166686,1.9430842064321,0.09569091,0.2611685,0.339129,0.02721405,0.1037289,0.9940435,0.01942511,0.0398695170879364,0,0
200328,0.0187739,1.96185810677707,0.09569091,0.2611685,0.339129,0.02721405,0.1037289,0.9940435,0.01942511,0.0398695170879364,0,0
200332,0.0170807,1.97893880680203,0.09560716,0.2609738,0.3391635,0.02739426,0.1036653,0.9940471,0.01932478,0.0398695170879364,0,0
200334,0.0169158,1.99585460685194,0.09551512,0.2607106,0.3392201,0.02760994,0.1036594,0.9940454,0.01913728,0.0398695170879364,0,0
200342,0.0166671,2.01252170652151,0.09551512,0.2607106,0.3392201,0.02760994,0.1036594,0.9940454,0.01913728,0.0398695170879364,0,0
200344,0.0330286,2.04555030539632,0.09551512,0.2607106,0.3392201,0.02760994,0.1036594,0.9940454,0.01913728,0.0398695170879364,0,0
200346,0.0166703,2.06222060509026,0.09543043,0.2604976,0.3392767,0.02782465,0.1037005,0.9940385,0.01895726,0.0398695170879364,0,0
200350,0.0166652,2.07888580486178,0.09543043,0.2604976,0.3392767,0.02782465,0.1037005,0.9940385,0.01895726,0.0398695170879364,0,0
200352,0.0166674,2.09555320441723,0.09521473,0.260115,0.3394247,0.02829595,0.1038831,0.9940135,0.01856714,0.0398695170879364,0,0
200358,0.0166691,2.11222230456769,0.09521473,0.260115,0.3394247,0.02829595,0.1038831,0.9940135,0.01856714,0.0398695170879364,0,0
200360,0.0166644,2.12888670526445,0.09521473,0.260115,0.3394247,0.02829595,0.1038831,0.9940135,0.01856714,0.0398695170879364,0,0
200364,0.0166669,2.14555360563099,0.0951019,0.2599493,0.339499,0.02848465,0.103997,0.9939998,0.01837323,0.0398695170879364,0,0
200366,0.0166668,2.1622204054147,0.09502698,0.2598158,0.3395649,0.0287389,0.1041277,0.993982,0.0182034,0.0398695170879364,0,0
200372,0.0166672,2.17888760566711,0.09502698,0.2598158,0.3395649,0.0287389,0.1041277,0.993982,0.0182034,0.0398695170879364,0,0
200374,0.0166656,2.19555320590734,0.09494799,0.2596926,0.3396228,0.02886926,0.1042502,0.9939684,0.01803642,0.0398695170879364,0,0
200378,0.016668,2.21222120523453,0.09494799,0.2596926,0.3396228,0.02886926,0.1042502,0.9939684,0.01803642,0.0398695170879364,0,0
200384,0.026173,2.23839420452714,0.09494799,0.2596926,0.3396228,0.02886926,0.1042502,0.9939684,0.01803642,0.0398695170879364,0,0
200386,0.0166672,2.25506140477955,0.094882,0.2596008,0.3396652,0.02906328,0.1043826,0.9939514,0.01789659,0.0398695170879364,0,0
200390,0.016667,2.27172840386629,0.094882,0.2596008,0.3396652,0.02906328,0.1043826,0.9939514,0.01789659,0.0398695170879364,0,0
200392,0.0196549,2.29138330370188,0.09470546,0.2594412,0.3396611,0.02940432,0.104682,0.9939145,0.01763816,0.0398695170879364,0,0
200396,0.0166684,2.30805170349777,0.09470546,0.2594412,0.3396611,0.02940432,0.104682,0.9939145,0.01763816,0.0398695170879364,0,0
200400,0.0166668,2.32471850328147,0.09470546,0.2594412,0.3396611,0.02940432,0.104682,0.9939145,0.01763816,0.0398695170879364,0,0
200404,0.0166685,2.3413870036602,0.0945247,0.2593299,0.339613,0.02956221,0.1047314,0.9939058,0.01756814,0.0398695170879364,0,0
200406,0.016665,2.35805200412869,0.0942786,0.2592164,0.3395742,0.02971118,0.1048236,0.9938932,0.01748106,0.0398695170879364,0,0
200410,0.0166704,2.37472240440547,0.0942786,0.2592164,0.3395742,0.02971118,0.1048236,0.9938932,0.01748106,0.0398695170879364,0,0
200414,0.0166637,2.39138610474765,0.0940057,0.2591088,0.3395696,0.02985651,0.1048431,0.9938874,0.0174447,0.0398695170879364,0,0
200416,0.0172013,2.40858740545809,0.0940057,0.2591088,0.3395696,0.02985651,0.1048431,0.9938874,0.0174447,0.0398695170879364,0,0
