F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
432022,0.0228292,0.0228291992098093,0.9932841,0.4911699,-0.6070954,0.1862683,0.01523291,0.04068112,0.9815382
432024,0.0166674,0.039496598765254,0.9932097,0.4910999,-0.6070718,0.1864908,0.01513011,0.04077966,0.9814934
432028,0.0166676,0.0561641994863749,0.9931056,0.4910009,-0.6070019,0.1868399,0.01502111,0.04089416,0.9814239
432030,0.0166667,0.0728308986872435,0.9930382,0.4909279,-0.6069739,0.1870873,0.01487584,0.04109291,0.9813707
432034,0.016667,0.0894978977739811,0.9929723,0.4908112,-0.6069202,0.187297,0.0146591,0.04122895,0.9813282
432036,0.0166666,0.106164498254657,0.9928631,0.4907252,-0.6069183,0.1875516,0.0145128,0.04138776,0.9812751
432042,0.0166668,0.122831298038363,0.9927412,0.4906226,-0.6068594,0.1880475,0.01438007,0.04160688,0.9811729
432044,0.0166662,0.139497498050332,0.9927106,0.4905578,-0.6068298,0.1882043,0.01434919,0.04176335,0.9811366
432046,0.0166674,0.156164897605777,0.9926855,0.4905427,-0.606825,0.1883302,0.0143691,0.0418776,0.9811074
432050,0.0166671,0.172831997275352,0.9926397,0.4905277,-0.6068329,0.1885514,0.01445253,0.04204261,0.9810566
432054,0.0166668,0.189498797059059,0.9926044,0.49048,-0.6068391,0.1887583,0.01452189,0.04217516,0.9810101
432058,0.0166679,0.206166697666049,0.9925699,0.4904088,-0.6067874,0.1889118,0.01464032,0.04227699,0.9809744
432060,0.016666,0.222832698374987,0.9925697,0.4903742,-0.606717,0.1889377,0.01475939,0.04230066,0.9809666
432064,0.0166672,0.2394998986274,0.9925393,0.4903361,-0.6066472,0.1889403,0.01497014,0.04229033,0.9809633
432066,0.0166671,0.256166998296976,0.9925206,0.4903135,-0.6066141,0.1890494,0.01504276,0.04232293,0.9809398
432072,0.0166672,0.27283419854939,0.9924979,0.4902186,-0.6065762,0.1893079,0.01508928,0.0425153,0.9808809
432074,0.0166663,0.289500499144197,0.9924594,0.490188,-0.6065726,0.1895509,0.01511275,0.0426855,0.9808262
432078,0.0166673,0.306167799979448,0.992403,0.4900848,-0.6065329,0.1899677,0.01505692,0.04316885,0.9807253
432080,0.0166665,0.322834299877286,0.992343,0.490044,-0.6065056,0.1901708,0.01503988,0.04341336,0.9806754
432084,0.0166685,0.339502800256014,0.99224,0.4898959,-0.6064508,0.1905525,0.0150323,0.04382978,0.9805829
432088,0.0225305,0.362033300101757,0.9921161,0.4897513,-0.6064113,0.1908147,0.01504039,0.04427692,0.9805117
432092,0.0166688,0.378702100366354,0.992022,0.4896667,-0.6063935,0.1910373,0.01508392,0.0445561,0.980455
432096,0.0166663,0.395368400961161,0.9918646,0.489577,-0.6063381,0.1913557,0.01510167,0.04505907,0.9803697
432098,0.0166667,0.412035100162029,0.9917802,0.4895251,-0.6063067,0.1915381,0.01516897,0.04539577,0.9803175
432102,0.0166675,0.428702600300312,0.9916125,0.4894145,-0.6062497,0.1917777,0.01534183,0.04593762,0.9802427
432104,0.0166671,0.445369699969888,0.9914737,0.4893183,-0.6062171,0.1920502,0.01559755,0.04636124,0.9801654
432108,0.0166676,0.462037300691009,0.9912785,0.4891685,-0.6061454,0.1924289,0.01615411,0.04704373,0.9800496
432112,0.0166654,0.478702699765563,0.9911595,0.4891003,-0.6060944,0.192578,0.01645024,0.0474777,0.9799944
432116,0.0166676,0.495370300486684,0.9909967,0.4889577,-0.6060204,0.1928831,0.01703349,0.04819077,0.9798896
432118,0.0166665,0.512036800384521,0.9908385,0.4888563,-0.6060038,0.1930998,0.01739237,0.04862167,0.9798194
432122,0.0166679,0.528704700991511,0.9906621,0.4887217,-0.6059681,0.1934924,0.01797812,0.04926367,0.9796993
432124,0.016666,0.545370701700449,0.9905956,0.4886532,-0.605966,0.1937092,0.01833201,0.04955814,0.979635
432130,0.0166678,0.562038501724601,0.9904276,0.4885511,-0.6060328,0.1939723,0.01872661,0.04981554,0.9795624
432132,0.0166661,0.578704601153731,0.9903397,0.4885176,-0.6060685,0.1940963,0.01898279,0.04990777,0.9795282
432136,0.0166669,0.595371501520276,0.9901984,0.4884401,-0.6061584,0.1942316,0.01920242,0.04981305,0.979502
432140,0.0166664,0.612037900835276,0.9900732,0.4884076,-0.6062909,0.1942874,0.01936697,0.04953603,0.9795017
432142,0.0166678,0.628705700859427,0.9899614,0.4883474,-0.6064372,0.194365,0.01951176,0.04902066,0.9795094
432146,0.0166655,0.64537120051682,0.9898579,0.4883114,-0.6065873,0.1943997,0.01957748,0.04858647,0.9795228
432150,0.0166673,0.662038501352072,0.9896558,0.4882742,-0.6068628,0.1944565,0.01971444,0.04821958,0.9795269
432154,0.0202629,0.68230140209198,0.9895293,0.4882389,-0.6070759,0.1945995,0.01975833,0.04805835,0.9795055
432158,0.0172872,0.699588602408767,0.9893931,0.4882125,-0.6073071,0.1946267,0.01987022,0.04798031,0.9795017
432162,0.0166675,0.71625610254705,0.9892133,0.4882144,-0.6076614,0.1947709,0.02013949,0.04797203,0.9794679
432164,0.0196248,0.735880902037025,0.9890685,0.4882061,-0.6078545,0.1948108,0.02037217,0.04807616,0.9794501
432168,0.0166678,0.752548702061176,0.9888672,0.4882968,-0.6081175,0.1948311,0.02068117,0.04836935,0.9794251
432172,0.0173659,0.769914602860808,0.9887577,0.488334,-0.608308,0.1946987,0.02084967,0.04843044,0.9794449
432176,0.0166673,0.78658190369606,0.9886184,0.4884804,-0.6085231,0.1943372,0.0210723,0.04847962,0.9795095
432178,0.0185436,0.805125502869487,0.9884884,0.4886081,-0.608669,0.1941185,0.02113166,0.04841872,0.9795545
432182,0.016667,0.821792501956224,0.9882774,0.488804,-0.6088566,0.1935762,0.02119845,0.04836998,0.9796628
432186,0.0181522,0.839944701641798,0.9881607,0.4889129,-0.6089497,0.1932509,0.02119181,0.04840763,0.9797254
432190,0.0166672,0.856611901894212,0.9879947,0.4891168,-0.6090466,0.192744,0.02108822,0.04852931,0.9798214
432192,0.0174744,0.874086301773787,0.9879211,0.4892416,-0.6090927,0.192475,0.02096184,0.04859916,0.9798735
432196,0.0166669,0.890753202140331,0.9878198,0.4893204,-0.6091443,0.1920906,0.02089246,0.04865253,0.9799478
432198,0.0176734,0.908426601439714,0.9877903,0.4893686,-0.6091252,0.1918818,0.02085588,0.04866393,0.9799889
432204,0.0166689,0.925095502287149,0.9877836,0.4894522,-0.6090381,0.1915878,0.02087303,0.04865813,0.9800464
432206,0.0197486,0.944844102486968,0.9878181,0.4895001,-0.6089798,0.1914187,0.02088268,0.04858431,0.9800829
432212,0.0166679,0.961512003093958,0.9878885,0.4895567,-0.6087559,0.1913966,0.02113177,0.04829423,0.9800962
432216,0.0295291,0.991041103377938,0.9879903,0.4896091,-0.6086059,0.1914389,0.02126954,0.04821309,0.9800889
432218,0.0174514,1.00849250331521,0.988072,0.4896663,-0.6084481,0.1914801,0.02144493,0.04815512,0.9800799
432220,0.016674,1.02516650408506,0.988191,0.4897227,-0.6082448,0.1915711,0.02171034,0.04795649,0.980066
432224,0.0166613,1.04182780347764,0.9883131,0.4898381,-0.6079891,0.1916082,0.02202261,0.04770355,0.9800642
432228,0.0166697,1.05849750339985,0.9884491,0.489869,-0.6077269,0.1916067,0.02227199,0.04743611,0.9800718
432230,0.0166661,1.07516360282898,0.9886079,0.4898937,-0.6074542,0.1916344,0.02246668,0.04726978,0.9800699
432236,0.0166664,1.09183000214398,0.9888521,0.4898591,-0.6070535,0.1917343,0.022621,0.04696706,0.9800614
432238,0.0166671,1.10849710181355,0.988947,0.4898588,-0.6067355,0.1919849,0.0227528,0.04663872,0.980025
432240,0.0166709,1.12516800127923,0.9890501,0.4898143,-0.6065638,0.1921482,0.0227677,0.04641024,0.9800035
432244,0.0166648,1.14183280058205,0.9892647,0.4896697,-0.6062231,0.1925856,0.02294526,0.04590809,0.9799371
432250,0.0236984,1.1655312012881,0.989484,0.4895228,-0.6058786,0.1933699,0.02307875,0.04576446,0.9797863
432252,0.0166696,1.18220080062747,0.9896487,0.4893919,-0.605693,0.1938725,0.02321488,0.04575623,0.9796841
432256,0.0166653,1.19886610098183,0.9898097,0.4892696,-0.6055552,0.1943586,0.02335639,0.04569936,0.9795871
432260,0.0166703,1.21553640067577,0.9900026,0.489077,-0.6054338,0.1951344,0.02366028,0.04544371,0.9794374
432262,0.0166644,1.23220080137253,0.9901579,0.4889492,-0.6053842,0.1955012,0.02376629,0.04535902,0.9793656
432266,0.0166674,1.24886820092797,0.9904481,0.4887448,-0.6053015,0.1961893,0.02396219,0.04520053,0.9792306
432268,0.0166663,1.26553450152278,0.9905674,0.4885883,-0.6053118,0.1964139,0.02407438,0.04514595,0.9791853
432272,0.0166681,1.2822026014328,0.9908506,0.488368,-0.605365,0.1969021,0.02429048,0.04489291,0.9790936
432276,0.0166654,1.29886800050735,0.990987,0.4883077,-0.6054403,0.1971548,0.0244181,0.04466291,0.97905
432280,0.0166686,1.31553659960628,0.9913089,0.4881842,-0.6055428,0.1974795,0.02469929,0.04420237,0.9789984
432282,0.0166652,1.3322017993778,0.9914541,0.488149,-0.6056296,0.1974865,0.024833,0.04394551,0.9790052
432286,0.0166673,1.34886910021305,0.9917883,0.4881565,-0.6057966,0.1976311,0.02509401,0.04342311,0.9789927
432288,0.0166666,1.36553570069373,0.9919738,0.488194,-0.6059003,0.1976823,0.02524353,0.04311601,0.9789921
