38714,0.0499695,0.0499695017933846,0.948,0.890,-0.157,40.177,358.193,352.927
38720,0.042,0.0919695012271404,0.948,0.890,-0.157,40.231,358.181,352.935
38730,0.0242525,0.116222001612186,0.948,0.890,-0.157,40.240,358.136,352.886
38738,0.0517413,0.167963299900293,0.948,0.890,-0.158,40.180,358.111,352.889
38748,0.0466292,0.214592501521111,0.948,0.890,-0.158,40.172,358.083,352.856
38756,0.0441444,0.258736900985241,0.948,0.891,-0.159,40.126,358.082,352.816
38766,0.0443035,0.303040400147438,0.948,0.891,-0.160,40.140,358.158,352.806
38774,0.0439527,0.3469930998981,0.948,0.891,-0.160,40.113,358.246,352.834
38782,0.0384535,0.385446600615978,0.948,0.891,-0.161,40.080,358.336,352.911
38792,0.0527711,0.43821769952774,0.948,0.891,-0.161,40.063,358.420,352.977
38800,0.0460796,0.484297297894955,0.948,0.891,-0.162,40.042,358.423,352.980
38810,0.0425953,0.526892598718405,0.948,0.891,-0.162,40.016,358.440,353.002
38820,0.0459602,0.572852797806263,0.949,0.892,-0.163,40.005,358.475,353.035
38828,0.0446367,0.617489498108625,0.949,0.892,-0.163,39.975,358.490,353.027
38838,0.0426183,0.660107798874378,0.949,0.892,-0.164,39.956,358.507,353.021
38846,0.0446113,0.704719100147486,0.949,0.892,-0.165,39.915,358.520,353.015
38854,0.0432984,0.748017501085997,0.949,0.893,-0.165,39.846,358.528,353.040
38864,0.0400338,0.788051299750805,0.950,0.893,-0.166,39.800,358.515,353.068
38874,0.0504569,0.838508199900389,0.950,0.893,-0.168,39.758,358.533,353.050
38880,0.0454977,0.884005900472403,0.950,0.894,-0.169,39.686,358.591,353.072
38890,0.0360257,0.920031599700451,0.950,0.895,-0.171,39.521,358.634,353.070
38900,0.0556023,0.975633900612593,0.950,0.895,-0.172,39.464,358.684,353.084
38908,0.0391004,1.01473430171609,0.950,0.896,-0.174,39.391,358.764,353.116
38916,0.0413511,1.05608540028334,0.950,0.897,-0.176,39.249,358.846,353.219
38926,0.0477627,1.10384809970856,0.950,0.898,-0.178,39.086,358.869,353.310
38934,0.0441522,1.14800029993057,0.950,0.898,-0.180,38.962,358.882,353.378
38944,0.0486545,1.19665480032563,0.950,0.899,-0.182,38.844,358.907,353.397
