38714,0.0499695,0.0499695017933846,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,0.999,0.338,0.184,0.706,-0.247,0.564,0.351,1.000,1.000
38720,0.042,0.0919695012271404,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,0.999,0.338,0.184,0.707,-0.245,0.565,0.347,1.000,1.000
38730,0.0242525,0.116222001612186,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,0.999,0.338,0.183,0.706,-0.246,0.566,0.347,1.000,1.000
38738,0.0517413,0.167963299900293,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.000,0.339,0.183,0.708,-0.243,0.567,0.343,1.000,1.000
38748,0.0466292,0.214592501521111,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.000,0.339,0.183,0.705,-0.245,0.568,0.346,1.000,1.000
38756,0.0441444,0.258736900985241,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.001,0.339,0.183,0.708,-0.242,0.568,0.343,1.000,1.000
38766,0.0443035,0.303040400147438,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.001,0.340,0.183,0.708,-0.242,0.567,0.345,1.000,1.000
38774,0.0439527,0.3469930998981,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.002,0.340,0.183,0.709,-0.244,0.564,0.346,1.000,1.000
38782,0.0384535,0.385446600615978,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.002,0.341,0.183,0.708,-0.248,0.562,0.349,1.000,1.000
38792,0.0527711,0.43821769952774,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.002,0.342,0.183,0.706,-0.252,0.560,0.353,1.000,1.000
38800,0.0460796,0.484297297894955,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.002,0.343,0.183,0.705,-0.253,0.560,0.353,1.000,1.000
38810,0.0425953,0.526892598718405,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.002,0.344,0.183,0.707,-0.249,0.561,0.350,1.000,1.000
38820,0.0459602,0.572852797806263,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.003,0.345,0.183,0.708,-0.245,0.563,0.348,1.000,1.000
38828,0.0446367,0.617489498108625,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.003,0.345,0.183,0.710,-0.241,0.565,0.345,1.000,1.000
38838,0.0426183,0.660107798874378,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.003,0.346,0.183,0.708,-0.243,0.564,0.348,1.000,1.000
38846,0.0446113,0.704719100147486,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.003,0.346,0.182,0.707,-0.245,0.563,0.351,1.000,1.000
38854,0.0432984,0.748017501085997,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.003,0.347,0.182,0.706,-0.246,0.562,0.353,1.000,1.000
38864,0.0400338,0.788051299750805,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.003,0.348,0.182,0.706,-0.245,0.563,0.353,1.000,1.000
38874,0.0504569,0.838508199900389,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.002,0.350,0.182,0.704,-0.246,0.564,0.354,1.000,1.000
38880,0.0454977,0.884005900472403,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.001,0.351,0.181,0.703,-0.247,0.565,0.355,1.000,1.000
38890,0.0360257,0.920031599700451,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.001,0.353,0.181,0.702,-0.248,0.563,0.358,1.000,1.000
38900,0.0556023,0.975633900612593,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.000,0.356,0.181,0.701,-0.248,0.562,0.361,1.000,1.000
38908,0.0391004,1.01473430171609,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.001,0.358,0.180,0.701,-0.247,0.562,0.362,1.000,1.000
38916,0.0413511,1.05608540028334,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.001,0.360,0.179,0.701,-0.245,0.563,0.362,1.000,1.000
