F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
50556,0.0258317,0.0258316993713379,0.9360034,0.3401646,-0.6365596,0.06707976,-0.00842963,0.07025525,0.9952354
50558,0.0166681,0.0424997992813587,0.9359468,0.3402224,-0.6366151,0.06686194,-0.008668252,0.07024921,0.9952484
50560,0.0166686,0.0591683983802795,0.9358769,0.3402833,-0.6366699,0.06650162,-0.009014196,0.0701211,0.9952785
50566,0.0166661,0.0758344978094101,0.9357414,0.3404117,-0.6367689,0.06586585,-0.009605439,0.06989592,0.9953311
50570,0.0172115,0.093045998364687,0.9356188,0.3404636,-0.6368256,0.06552244,-0.01007123,0.06989125,0.9953495
50572,0.017878,0.110923998057842,0.9355543,0.3405002,-0.6368275,0.06533955,-0.01037133,0.06992365,0.9953561
50576,0.0170623,0.127986298874021,0.9354313,0.3405482,-0.6368824,0.06501606,-0.01099736,0.06999338,0.9953657
50578,0.0175069,0.145493198186159,0.935379,0.3405688,-0.636889,0.06494451,-0.01128495,0.07000845,0.9953661
50584,0.017238,0.162731198593974,0.9352991,0.3405635,-0.6368716,0.06499991,-0.01181961,0.07008001,0.9953513
50586,0.0198687,0.182599898427725,0.9352689,0.3405594,-0.6368617,0.06505217,-0.01197946,0.0700863,0.9953455
50590,0.0166671,0.199266998097301,0.9351879,0.3405623,-0.6368375,0.06517896,-0.0122532,0.06991204,0.9953461
50592,0.0173479,0.21661489829421,0.9351892,0.3405257,-0.6368282,0.06524363,-0.01236268,0.06977463,0.9953502
50598,0.0166999,0.233314799144864,0.9351557,0.3405158,-0.6367827,0.06539688,-0.01241528,0.06945089,0.9953621
50600,0.0166664,0.249981198459864,0.9351563,0.3405031,-0.636748,0.06550222,-0.01237576,0.06932829,0.9953642
50604,0.016667,0.266648197546601,0.9351923,0.3404387,-0.6366648,0.06580228,-0.01225724,0.06922244,0.9953533
50606,0.0166665,0.283314697444439,0.9352128,0.3404064,-0.6366184,0.06598223,-0.01218801,0.06921686,0.9953426
50610,0.016667,0.299981696531177,0.9352794,0.3402929,-0.6365732,0.06637565,-0.01201423,0.06926052,0.9953155
50612,0.0166663,0.316647997125983,0.9353185,0.3402519,-0.6365513,0.06652717,-0.01194336,0.06929862,0.9953036
50616,0.0166685,0.333316497504711,0.9353281,0.3402191,-0.636517,0.0666554,-0.01180062,0.06929801,0.9952968
50618,0.0166676,0.349984098225832,0.9353454,0.3401704,-0.6364862,0.0667331,-0.01159492,0.06929547,0.9952942
50622,0.0166698,0.366653898730874,0.9353797,0.3401273,-0.6364695,0.06679394,-0.01135328,0.06926279,0.9952952
50624,0.0166645,0.383318398147821,0.9353937,0.3401439,-0.6364033,0.06685075,-0.01115396,0.06922977,0.9952959
50628,0.0166918,0.400010198354721,0.9353904,0.3401306,-0.6363543,0.06685725,-0.01100697,0.06918079,0.9953005
50632,0.016667,0.416677197441459,0.9353732,0.3401112,-0.6363019,0.06684724,-0.01090609,0.06908883,0.9953086
50636,0.0166668,0.433343997225165,0.9353724,0.3400426,-0.6362408,0.06700979,-0.0108198,0.06895564,0.9953079
50638,0.0166668,0.450010797008872,0.9353823,0.3399868,-0.6362219,0.06724756,-0.01076067,0.0688753,0.9952981
50644,0.0166665,0.46667729690671,0.9354027,0.3397927,-0.6362026,0.06801876,-0.01058624,0.06874955,0.9952562
50646,0.0166663,0.483343597501516,0.935392,0.339689,-0.6362213,0.06854063,-0.01043073,0.06868377,0.9952266
50648,0.0166685,0.500012097880244,0.9354171,0.3395351,-0.6362032,0.06922641,-0.01019792,0.06860838,0.9951867
50652,0.016667,0.516679096966982,0.9354588,0.3393688,-0.636183,0.07001422,-0.009885025,0.06851991,0.9951409
50656,0.0166665,0.53334559686482,0.9355186,0.3391647,-0.6360969,0.07077856,-0.009470397,0.06845825,0.9950951
50658,0.0166675,0.550013097003102,0.935527,0.3390725,-0.6360514,0.07115499,-0.009222297,0.06845815,0.9950706
50662,0.0166668,0.566679896786809,0.9355097,0.3389785,-0.6359243,0.07136896,-0.00899183,0.06855504,0.9950507
50666,0.0166693,0.583349196240306,0.9355037,0.3389321,-0.6358351,0.07140575,-0.008920421,0.06857306,0.9950475
50670,0.0166646,0.600013796240091,0.9354981,0.3388928,-0.635655,0.07145888,-0.00896565,0.0685714,0.9950433
50672,0.0166688,0.616682596504688,0.9354988,0.3388398,-0.6356034,0.0715111,-0.009081785,0.06858772,0.9950374
50676,0.0166651,0.633347695693374,0.9354405,0.3387423,-0.6353937,0.07169144,-0.009472201,0.06857214,0.9950219
50678,0.0166662,0.650013895705342,0.9353882,0.338742,-0.6353058,0.07180022,-0.009725208,0.06852616,0.9950147
50686,0.0169398,0.666953695937991,0.9352823,0.3387189,-0.635098,0.0720756,-0.01027694,0.06825249,0.9950081
50688,0.0234882,0.690441895276308,0.9352261,0.3387636,-0.6350753,0.07214485,-0.0104099,0.06819743,0.9950055
50690,0.016667,0.707108894363046,0.9351848,0.3388341,-0.6350344,0.07211114,-0.01042987,0.06818907,0.9950083
50696,0.0166681,0.723776994273067,0.9351342,0.3389437,-0.6349618,0.071602,-0.01041738,0.0682195,0.9950431
50698,0.0166655,0.740442493930459,0.9351326,0.339028,-0.6349468,0.07126201,-0.01038183,0.06822181,0.9950677
50700,0.016667,0.757109493017197,0.9351401,0.3390997,-0.6349211,0.07084487,-0.01034325,0.06824603,0.9950963
50704,0.0166681,0.773777592927217,0.9351873,0.3392243,-0.6349239,0.07037094,-0.01024625,0.06825192,0.9951305
50706,0.0166667,0.790444292128086,0.9352325,0.3392533,-0.6349581,0.07000176,-0.01014486,0.06821068,0.9951604
50710,0.0166667,0.807110991328955,0.9352678,0.3392921,-0.6349995,0.06981697,-0.01013594,0.06812141,0.9951796
50714,0.0166678,0.823778791353107,0.9353263,0.3393354,-0.6350508,0.06965162,-0.01016781,0.06801736,0.995198
50718,0.0166666,0.840445391833782,0.9354126,0.3393753,-0.63517,0.06944327,-0.01031944,0.06781981,0.9952244
50722,0.016667,0.85711239092052,0.9355088,0.3394334,-0.6353121,0.06925169,-0.01046159,0.06756236,0.9952538
50724,0.016989,0.87410139106214,0.9355533,0.3394725,-0.6353794,0.06907046,-0.01049411,0.06736897,0.9952791
50728,0.0166682,0.890769591554999,0.9357091,0.3395661,-0.6355367,0.06866986,-0.01045969,0.06700743,0.9953316
50732,0.0178861,0.908655691891909,0.9358156,0.3396005,-0.6356251,0.06839092,-0.01039805,0.06681731,0.9953643
50736,0.0166726,0.92532829195261,0.9360371,0.3397472,-0.6357886,0.06776731,-0.01021101,0.06641725,0.9954356
50738,0.0174764,0.942804692313075,0.9361391,0.3398214,-0.6358744,0.06731489,-0.01008921,0.06620918,0.9954814
50742,0.016668,0.959472691640258,0.9363338,0.339968,-0.6360647,0.06645435,-0.009890794,0.06571692,0.9955739
50744,0.0181259,0.977598590776324,0.9364312,0.3400072,-0.6361552,0.06604397,-0.009776743,0.06547327,0.9956183
50750,0.0166676,0.994266191497445,0.9366412,0.3401538,-0.6363983,0.06537882,-0.009633583,0.06519303,0.9956821
50752,0.0187444,1.01301059126854,0.9367397,0.3402215,-0.6365179,0.06511912,-0.009581247,0.0650718,0.9957075
50756,0.0166668,1.02967739105225,0.936937,0.3404115,-0.6367853,0.06443665,-0.009486928,0.06458372,0.9957846
50758,0.0188351,1.04851249046624,0.937025,0.3405395,-0.6369314,0.06402113,-0.009448018,0.06430624,0.9958297
50764,0.017749,1.06626149080694,0.9372634,0.3408338,-0.6371768,0.06269561,-0.009329379,0.06352239,0.9959654
50766,0.0231597,1.08942119032145,0.9373786,0.3409625,-0.6373109,0.06216422,-0.009266887,0.06319486,0.9960201
50772,0.0166686,1.10608978942037,0.937614,0.3412176,-0.637571,0.0611191,-0.009127853,0.06249681,0.9961302
50776,0.0166656,1.1227553896606,0.9379267,0.3415478,-0.6378546,0.0598152,-0.008886672,0.06155477,0.9962702
50778,0.0166666,1.13942199014127,0.9381085,0.3417684,-0.6379789,0.05919924,-0.008771133,0.06115256,0.9963327
50778,0.0166686,1.15609058924019,0.9384645,0.3421293,-0.6381807,0.0577937,-0.008560325,0.06025852,0.9964716
50784,0.0177274,1.1738179884851,0.938648,0.3423888,-0.6382803,0.05681118,-0.008499289,0.05974976,0.9965592
50788,0.0166687,1.19048668816686,0.9390703,0.3428951,-0.6384727,0.05450179,-0.008479986,0.05843407,0.9967663
50792,0.0171258,1.20761248841882,0.9392619,0.3431485,-0.6385493,0.05327477,-0.008509529,0.0576111,0.9968804
