F,DT,T,fps,Start,Hand,Grip,Tracked,Controlling
509780,0.0166656,0.0166656002402306,60.00384,False,R,False,True,True
509784,0.0185076,0.035173200070858,54.03186,False,R,False,True,True
509786,0.0166677,0.0518408995121717,59.99628,False,R,False,True,True
509792,0.0277135,0.0795543994754553,36.0835,False,R,False,True,True
509796,0.0166685,0.0962228998541832,59.9934,False,R,False,True,True
509798,0.0166665,0.112889399752021,60.0006,False,R,False,True,True
509802,0.0166692,0.129558600485325,59.99088,False,R,False,True,True
509804,0.0166653,0.146223900839686,60.00492,False,R,False,True,True
509810,0.0166673,0.162891201674938,59.99772,False,R,False,True,True
509812,0.0166664,0.179557600989938,60.00096,False,R,False,True,True
509816,0.0166668,0.196224400773644,59.99952,False,R,False,True,True
509818,0.0166665,0.212890900671482,60.0006,False,R,False,True,True
509822,0.0166676,0.229558501392603,59.99664,False,R,False,True,True
509824,0.0166663,0.24622480198741,60.00132,False,R,False,True,True
509830,0.0166671,0.262891901656985,59.99844,False,R,False,True,True
509832,0.0166668,0.279558701440692,59.99952,False,R,False,True,True
509836,0.0166675,0.296226201578975,59.997,False,R,False,True,True
509838,0.0166663,0.312892502173781,60.00132,False,R,False,True,True
509842,0.0166669,0.329559402540326,59.99916,False,R,False,True,True
509844,0.0166679,0.346227303147316,59.99556,False,R,False,True,True
509850,0.0166664,0.362893702462316,60.00096,False,R,False,True,True
509852,0.0166664,0.379560101777315,60.00096,False,R,False,True,True
509856,0.0166673,0.396227402612567,59.99772,False,R,False,True,True
509858,0.0166696,0.412897001951933,59.98944,False,R,False,True,True
509862,0.0166655,0.429562501609325,60.0042,False,R,False,True,True
509866,0.0166665,0.446229001507163,60.0006,False,R,False,True,True
509868,0.0166697,0.462898701429367,59.98908,False,R,False,True,True
509872,0.0166641,0.479562802240252,60.00924,False,R,False,True,True
509874,0.0166675,0.496230302378535,59.997,False,R,False,True,True
509880,0.0166676,0.512897903099656,59.99664,False,R,False,True,True
509882,0.0166682,0.529566103592515,59.99448,False,R,False,True,True
509886,0.016667,0.546233102679253,59.9988,False,R,False,True,True
509888,0.016665,0.562898103147745,60.006,False,R,False,True,True
509892,0.0166699,0.57956800237298,59.98837,False,R,False,True,True
