F,DT,T,Status,GazeX,GazeY,GazeZ,GazePosition,FocusDistance,FocusStability,StatusL,LeftX,LeftY,LeftZ,PositionL,PupilL,StatusR,RightX,RightY,RightZ,PositionR,PupilR
388892,0.0166664,0.0166663993149996,VALID,0.106287904083729,0.200140491127968,0.973984956741333,0,0.657132804393768,0.511725068092346,VALID,0.151259362697601,0.210535779595375,0.965813279151917,-0.0317750014364719,0.0697881057858467,VALID,0.0620982088148594,0.189036801457405,0.980004549026489,0.0317750014364719,0.0768953412771225
388896,0.0166672,0.0333335995674133,VALID,0.107071988284588,0.19917269051075,0.974097430706024,0,0.653050184249878,0.586799144744873,VALID,0.151849985122681,0.210165768861771,0.965801179409027,-0.0317750014364719,0.0696238949894905,VALID,0.0628345534205437,0.187370300292969,0.980277597904205,0.0317750014364719,0.0768818259239197
388898,0.0166671,0.050000699236989,VALID,0.107526324689388,0.198721468448639,0.97413957118988,0,0.651796877384186,0.592645347118378,VALID,0.152264937758446,0.20985347032547,0.965803742408752,-0.0317750014364719,0.0696203857660294,VALID,0.0632215887308121,0.186796635389328,0.980362176895142,0.0317750014364719,0.0768874362111092
388902,0.0166668,0.0666674990206957,VALID,0.10756266862154,0.198538288474083,0.97417289018631,0,0.659340620040894,0.711213648319244,VALID,0.151458635926247,0.210073426365852,0.96588271856308,-0.0317750014364719,0.0696161240339279,VALID,0.0641667768359184,0.186129987239838,0.98042756319046,0.0317750014364719,0.0768746957182884
388904,0.0166668,0.0833342988044024,VALID,0.107562109827995,0.198194801807404,0.974242866039276,0,0.664382517337799,0.711910009384155,VALID,0.151221707463264,0.209674581885338,0.966006517410278,-0.0317750014364719,0.0697678327560425,VALID,0.0645712465047836,0.185941964387894,0.980436682701111,0.0317750014364719,0.076874203979969
388908,0.0166669,0.100001199170947,VALID,0.107697039842606,0.197597339749336,0.974349319934845,0,0.671487033367157,0.653126537799835,VALID,0.151100352406502,0.208820715546608,0.966210424900055,-0.0317750014364719,0.0696822702884674,VALID,0.0651260167360306,0.185707792639732,0.980444371700287,0.0317750014364719,0.0768940597772598
388912,0.0166671,0.116668298840523,VALID,0.108633168041706,0.197221040725708,0.974321663379669,0,0.668779969215393,0.713506877422333,VALID,0.152309253811836,0.208291575312614,0.96613484621048,-0.0317750014364719,0.0696672573685646,VALID,0.0657453835010529,0.185505747795105,0.980441331863403,0.0317750014364719,0.0768817365169525
388916,0.0166667,0.133334998041391,VALID,0.109338663518429,0.197094410657883,0.97426837682724,0,0.665239095687866,0.700139403343201,VALID,0.15307705104351,0.20830300450325,0.966010987758636,-0.0317750014364719,0.0696949884295464,VALID,0.0661700814962387,0.185240194201469,0.980462968349457,0.0317750014364719,0.0768950656056404
388918,0.0166671,0.150002097710967,VALID,0.109651289880276,0.197272256016731,0.974197208881378,0,0.661929070949554,0.73768013715744,VALID,0.153487682342529,0.208632096648216,0.965874850749969,-0.0317750014364719,0.0697154700756073,VALID,0.0663106963038445,0.185214787721634,0.98045825958252,0.0317750014364719,0.0769038423895836
388922,0.0166665,0.166668597608805,VALID,0.110040158033371,0.197477102279663,0.97411185503006,0,0.658847391605377,0.803752779960632,VALID,0.154098019003868,0.208820939064026,0.96573680639267,-0.0317750014364719,0.0696476250886917,VALID,0.0664438754320145,0.185425758361816,0.980409324169159,0.0317750014364719,0.0769343301653862
388924,0.0166672,0.183335797861218,VALID,0.110321737825871,0.197517052292824,0.97407191991806,0,0.657503604888916,0.865556478500366,VALID,0.154647827148438,0.208729386329651,0.965668737888336,-0.0317750014364719,0.0696515515446663,VALID,0.0666221976280212,0.185609638690948,0.980362474918365,0.0317750014364719,0.0771199688315392
388928,0.0166669,0.200002698227763,VALID,0.110718719661236,0.197553724050522,0.974019467830658,0,0.658415019512177,0.982459783554077,VALID,0.155342623591423,0.20836353302002,0.965636193752289,-0.0317750014364719,0.069740392267704,VALID,0.067008838057518,0.186000719666481,0.980261981487274,0.0317750014364719,0.0771347135305405
388932,0.01667,0.216672698035836,VALID,0.110969856381416,0.197562426328659,0.973989129066467,0,0.665290713310242,0.979130387306213,VALID,0.155432939529419,0.207882553339005,0.965725362300873,-0.0317750014364719,0.0697232484817505,VALID,0.0675729140639305,0.186505511403084,0.980127334594727,0.0317750014364719,0.0773295983672142
388936,0.0166658,0.233338497579098,VALID,0.111082404851913,0.197796255350113,0.973928809165955,0,0.670169234275818,0.977146506309509,VALID,0.155356854200363,0.207887157797813,0.965736627578735,-0.0317750014364719,0.0698623359203339,VALID,0.0677847489714623,0.187288776040077,0.979963362216949,0.0317750014364719,0.0774620622396469
388938,0.0166669,0.250005397945642,VALID,0.1111970692873,0.197945192456245,0.973885476589203,0,0.672626614570618,0.939361393451691,VALID,0.155509024858475,0.207816183567047,0.965727388858795,-0.0317750014364719,0.0698464512825012,VALID,0.0679584369063377,0.187844857573509,0.979844868183136,0.0317750014364719,0.0775200799107552
388942,0.0166669,0.266672298312187,VALID,0.111490398645401,0.198208764195442,0.973798334598541,0,0.678792774677277,0.943606078624725,VALID,0.155645161867142,0.207749664783478,0.965719759464264,-0.0317750014364719,0.0698647648096085,VALID,0.068527527153492,0.188661977648735,0.979648232460022,0.0317750014364719,0.077615037560463
388944,0.016667,0.283339297398925,VALID,0.111679494380951,0.198242515325546,0.973769783973694,0,0.681972622871399,0.934408128261566,VALID,0.15571653842926,0.207616239786148,0.965736925601959,-0.0317750014364719,0.0699598118662834,VALID,0.0688631907105446,0.18890243768692,0.9795783162117,0.0317750014364719,0.0776406228542328
