F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
65638,0.0202136,0.0202136002480984,0.8452873,0.5765556,-0.59975,0.1593526,0.09620494,0.009432436,0.9824777
65640,0.0166668,0.036880400031805,0.8452129,0.5764671,-0.5994189,0.1596317,0.09609166,0.009469969,0.9824432
65644,0.0166678,0.0535482000559568,0.8451669,0.5762639,-0.5988461,0.1602311,0.09584443,0.009538601,0.982369
65648,0.0166661,0.0702142994850874,0.8451458,0.5761524,-0.5985258,0.1605408,0.09573308,0.009644417,0.9823283
65652,0.0166675,0.0868817996233702,0.8451892,0.5759556,-0.597982,0.1612595,0.09554674,0.009787844,0.9822273
65654,0.0166661,0.103547899052501,0.8452287,0.5758499,-0.5977163,0.16159,0.09551725,0.009823941,0.9821755
65658,0.0166679,0.120215799659491,0.8453367,0.5756255,-0.5972319,0.1623822,0.09562727,0.009849046,0.9820338
65660,0.0166666,0.136882400140166,0.8453929,0.5754693,-0.597056,0.1626878,0.09573561,0.009850525,0.9819727
65664,0.0166671,0.153549499809742,0.8455523,0.5751806,-0.5966123,0.1634052,0.09604681,0.009925129,0.9818224
65668,0.0166673,0.170216800644994,0.845603,0.57504,-0.5964633,0.1637415,0.09616305,0.01002567,0.981754
65670,0.0166661,0.186882900074124,0.8457196,0.574896,-0.596294,0.1641503,0.09627572,0.01013635,0.9816735
65674,0.0166671,0.2035499997437,0.8458506,0.5746133,-0.596002,0.1647246,0.0963962,0.01022859,0.9815646
65676,0.0166666,0.220216600224376,0.8459015,0.5745071,-0.5959207,0.165114,0.09639141,0.01018115,0.9815001
65682,0.0166672,0.236883800476789,0.8460044,0.5742317,-0.5957909,0.1657737,0.09631455,0.009936137,0.9813989
65684,0.016667,0.253550799563527,0.846047,0.5741344,-0.5957319,0.1660911,0.09625545,0.00976251,0.9813528
65688,0.0166671,0.270217899233103,0.8461461,0.5739152,-0.595635,0.1667197,0.09603103,0.009363413,0.9812721
65690,0.0166669,0.286884799599648,0.8461853,0.573836,-0.5956013,0.1669452,0.09591968,0.00925485,0.9812457
65694,0.0166671,0.303551899269223,0.8462601,0.5737102,-0.5955521,0.1673542,0.09567996,0.00915276,0.9812003
