F,DT,T,Pos_X,Pos_Y,Pos_Z,Rot_X,Rot_Y,Rot_Z,Rot_W,Grip_pos,Grip_vel,Grip_eff
417586,0.0317983,0.0317982994019985,0.1345093,0.2920577,0.3702384,-0.09724175,0.1139945,0.9872736,-0.05329268,0.03989053145051,0,0
417590,0.0166687,0.0484669990837574,0.1345093,0.2920577,0.3702384,-0.09724175,0.1139945,0.9872736,-0.05329268,0.03989053145051,0,0
417592,0.0166664,0.065133398398757,0.1352101,0.2920046,0.3704058,-0.09758535,0.1136931,0.9872742,-0.05329762,0.03989053145051,0,0
417598,0.0166667,0.0818000975996256,0.1352101,0.2920046,0.3704058,-0.09758535,0.1136931,0.9872742,-0.05329762,0.03989053145051,0,0
417600,0.0166662,0.0984662976115942,0.1356506,0.291884,0.3705256,-0.09768943,0.1135096,0.9872862,-0.0532771,0.03989053145051,0,0
417604,0.0166681,0.115134397521615,0.1361995,0.2916679,0.3706716,-0.09778427,0.1132407,0.9873108,-0.05321709,0.03989053145051,0,0
417606,0.0166665,0.131800897419453,0.1361995,0.2916679,0.3706716,-0.09778427,0.1132407,0.9873108,-0.05321709,0.03989053145051,0,0
417610,0.0166667,0.148467596620321,0.1368376,0.2913577,0.3708903,-0.0979989,0.1128851,0.9873357,-0.05311648,0.0398898720741272,0,0
417612,0.0166671,0.165134696289897,0.1368376,0.2913577,0.3708903,-0.0979989,0.1128851,0.9873357,-0.05311648,0.0398898720741272,0,0
417616,0.0166671,0.181801795959473,0.1368376,0.2913577,0.3708903,-0.0979989,0.1128851,0.9873357,-0.05311648,0.0398898720741272,0,0
417620,0.0166666,0.198468396440148,0.1368376,0.2913577,0.3708903,-0.0979989,0.1128851,0.9873357,-0.05311648,0.0398898720741272,0,0
417624,0.0166674,0.215135795995593,0.1374547,0.2910246,0.3711512,-0.09812549,0.1125215,0.9873722,-0.05297637,0.0398898720741272,0,0
417626,0.0166668,0.2318025957793,0.1374547,0.2910246,0.3711512,-0.09812549,0.1125215,0.9873722,-0.05297637,0.0398898720741272,0,0
417630,0.0166681,0.248470695689321,0.1381701,0.2906054,0.3715481,-0.09832124,0.1120818,0.9874136,-0.05277286,0.0398898720741272,0,0
417632,0.0166654,0.265136094763875,0.1381701,0.2906054,0.3715481,-0.09832124,0.1120818,0.9874136,-0.05277286,0.0398898720741272,0,0
417638,0.0174862,0.28262229450047,0.1381701,0.2906054,0.3715481,-0.09832124,0.1120818,0.9874136,-0.05277286,0.0398898720741272,0,0
417640,0.0166664,0.29928869381547,0.1394847,0.2897297,0.3725539,-0.09874329,0.1112262,0.9874946,-0.05227633,0.0398898720741272,0,0
417644,0.0166684,0.31595709361136,0.1394847,0.2897297,0.3725539,-0.09874329,0.1112262,0.9874946,-0.05227633,0.0398898720741272,0,0
417646,0.0166665,0.332623593509197,0.1394847,0.2897297,0.3725539,-0.09874329,0.1112262,0.9874946,-0.05227633,0.0398898720741272,0,0
417650,0.0166658,0.349289393052459,0.1410368,0.2889818,0.3737426,-0.09915972,0.1105379,0.9875512,-0.0518789,0.0398898720741272,0,0
417652,0.0166669,0.365956293419003,0.1410368,0.2889818,0.3737426,-0.09915972,0.1105379,0.9875512,-0.0518789,0.0398898720741272,0,0
417658,0.0166671,0.382623393088579,0.1410368,0.2889818,0.3737426,-0.09915972,0.1105379,0.9875512,-0.0518789,0.0398898720741272,0,0
417660,0.0166667,0.399290092289448,0.1418891,0.2886882,0.3743387,-0.09945458,0.1102755,0.9875571,-0.05176088,0.0398898720741272,0,0
417664,0.0166669,0.415956992655993,0.1418891,0.2886882,0.3743387,-0.09945458,0.1102755,0.9875571,-0.05176088,0.0398898720741272,0,0
417666,0.0166676,0.432624593377113,0.1427897,0.2884113,0.3749811,-0.09982695,0.1100358,0.9875513,-0.05166328,0.0398898720741272,0,0
417670,0.0166731,0.449297692626715,0.1427897,0.2884113,0.3749811,-0.09982695,0.1100358,0.9875513,-0.05166328,0.0398898720741272,0,0
417672,0.0166634,0.465961093083024,0.1427897,0.2884113,0.3749811,-0.09982695,0.1100358,0.9875513,-0.05166328,0.0398898720741272,0,0
417678,0.0166651,0.482626192271709,0.1437208,0.2881138,0.3754791,-0.1001883,0.1097539,0.98755,-0.05158948,0.0398898720741272,0,0
417680,0.0166687,0.499294891953468,0.1437208,0.2881138,0.3754791,-0.1001883,0.1097539,0.98755,-0.05158948,0.0398898720741272,0,0
417684,0.0166655,0.515960391610861,0.145345,0.2877222,0.3762404,-0.1008184,0.1093726,0.9875289,-0.0515745,0.0398898720741272,0,0
417686,0.0166671,0.532627491280437,0.145345,0.2877222,0.3762404,-0.1008184,0.1093726,0.9875289,-0.0515745,0.0398898720741272,0,0
417690,0.0166675,0.549294991418719,0.145345,0.2877222,0.3762404,-0.1008184,0.1093726,0.9875289,-0.0515745,0.0398898720741272,0,0
417692,0.0166679,0.565962892025709,0.145345,0.2877222,0.3762404,-0.1008184,0.1093726,0.9875289,-0.0515745,0.0398898720741272,0,0
417698,0.016665,0.582627892494202,0.1465123,0.2875435,0.3766356,-0.1016145,0.1091494,0.9874644,-0.05172072,0.0398898720741272,0,0
417700,0.0167729,0.599400792270899,0.1465123,0.2875435,0.3766356,-0.1016145,0.1091494,0.9874644,-0.05172072,0.0398898720741272,0,0
417704,0.016668,0.616068791598082,0.1469424,0.2875578,0.3767347,-0.1020219,0.1091325,0.9874175,-0.05184953,0.0398898720741272,0,0
417706,0.0166663,0.632735092192888,0.1469424,0.2875578,0.3767347,-0.1020219,0.1091325,0.9874175,-0.05184953,0.0398898720741272,0,0
417710,0.0166676,0.649402692914009,0.1469424,0.2875578,0.3767347,-0.1020219,0.1091325,0.9874175,-0.05184953,0.0398898720741272,0,0
417714,0.0166685,0.666071193292737,0.147351,0.2876228,0.3767997,-0.1024749,0.1091494,0.9873601,-0.0520133,0.0398898720741272,0,0
417718,0.0166668,0.682737993076444,0.147351,0.2876228,0.3767997,-0.1024749,0.1091494,0.9873601,-0.0520133,0.03989053145051,0,0
417720,0.0166664,0.699404392391443,0.147351,0.2876228,0.3767997,-0.1024749,0.1091494,0.9873601,-0.0520133,0.03989053145051,0,0
417724,0.0166666,0.716070992872119,0.1477335,0.287735,0.3768861,-0.1029265,0.1091673,0.9873031,-0.05216541,0.03989053145051,0,0
417726,0.016666,0.732736993581057,0.1477335,0.287735,0.3768861,-0.1029265,0.1091673,0.9873031,-0.05216541,0.03989053145051,0,0
417730,0.0166679,0.749404894188046,0.1484453,0.2879692,0.3770404,-0.1039251,0.10919,0.9871798,-0.05247062,0.03989053145051,0,0
417732,0.0166665,0.766071394085884,0.1484453,0.2879692,0.3770404,-0.1039251,0.10919,0.9871798,-0.05247062,0.03989053145051,0,0
417738,0.01667,0.782741393893957,0.1484453,0.2879692,0.3770404,-0.1039251,0.10919,0.9871798,-0.05247062,0.03989053145051,0,0
417740,0.0166634,0.799404794350266,0.1487842,0.287989,0.3770508,-0.1043959,0.1090912,0.987136,-0.05256522,0.03989053145051,0,0
417744,0.0166961,0.816100893542171,0.1491045,0.2879097,0.3770269,-0.1049805,0.1089267,0.9870884,-0.05263634,0.03989053145051,0,0
417746,0.0166645,0.832765392959118,0.1491045,0.2879097,0.3770269,-0.1049805,0.1089267,0.9870884,-0.05263634,0.03989053145051,0,0
417750,0.0166679,0.849433293566108,0.149458,0.2877198,0.3769615,-0.1055833,0.1086636,0.987052,-0.05265599,0.03989053145051,0,0
417752,0.0166661,0.866099392995238,0.149458,0.2877198,0.3769615,-0.1055833,0.1086636,0.987052,-0.05265599,0.03989053145051,0,0
417758,0.0166712,0.882770592346787,0.149458,0.2877198,0.3769615,-0.1055833,0.1086636,0.987052,-0.05265599,0.03989053145051,0,0
417760,0.0166625,0.89943309314549,0.1497767,0.2874316,0.3769456,-0.1061614,0.1083185,0.9870315,-0.05259027,0.03989053145051,0,0
417764,0.0166685,0.916101593524218,0.1497767,0.2874316,0.3769456,-0.1061614,0.1083185,0.9870315,-0.05259027,0.03989053145051,0,0
417766,0.0166655,0.93276709318161,0.1497767,0.2874316,0.3769456,-0.1061614,0.1083185,0.9870315,-0.05259027,0.03989053145051,0,0
417770,0.0166675,0.949434593319893,0.1500341,0.2870991,0.3770331,-0.1066953,0.1079586,0.9870204,-0.05245753,0.03989053145051,0,0
417772,0.0166665,0.966101093217731,0.1500341,0.2870991,0.3770331,-0.1066953,0.1079586,0.9870204,-0.05245753,0.03989053145051,0,0
417778,0.0166687,0.982769792899489,0.1507457,0.2861797,0.3776689,-0.1079588,0.1070567,0.9870055,-0.05199847,0.03989053145051,0,0
417780,0.016668,0.999437792226672,0.1507457,0.2861797,0.3776689,-0.1079588,0.1070567,0.9870055,-0.05199847,0.03989053145051,0,0
417782,0.0166668,1.01610459201038,0.1507457,0.2861797,0.3776689,-0.1079588,0.1070567,0.9870055,-0.05199847,0.03989053145051,0,0
417786,0.0166644,1.03276899270713,0.1512683,0.2855779,0.3782139,-0.1086369,0.1065094,0.987008,-0.0516609,0.03989053145051,0,0
417790,0.0166671,1.04943609237671,0.1519137,0.2849084,0.3789172,-0.1092925,0.1059347,0.9870179,-0.05127146,0.03989053145051,0,0
417792,0.0166663,1.06610239297152,0.1519137,0.2849084,0.3789172,-0.1092925,0.1059347,0.9870179,-0.05127146,0.03989053145051,0,0
417796,0.0167258,1.08282819390297,0.1519137,0.2849084,0.3789172,-0.1092925,0.1059347,0.9870179,-0.05127146,0.03989053145051,0,0
417800,0.0206832,1.10351139307022,0.152692,0.2841819,0.3797565,-0.1100571,0.1053322,0.9870189,-0.05085388,0.03989053145051,0,0
417804,0.0166692,1.12018059380353,0.152692,0.2841819,0.3797565,-0.1100571,0.1053322,0.9870189,-0.05085388,0.03989053145051,0,0
417808,0.0166675,1.13684809394181,0.1535905,0.2832191,0.3805968,-0.110884,0.1045087,0.9870418,-0.05031182,0.03989053145051,0,0
417810,0.0166661,1.15351419337094,0.1535905,0.2832191,0.3805968,-0.110884,0.1045087,0.9870418,-0.05031182,0.03989053145051,0,0
417814,0.0166672,1.17018139362335,0.1545112,0.282401,0.3813995,-0.1116085,0.1038486,0.9870515,-0.04988216,0.03989053145051,0,0
417816,0.0166666,1.18684799410403,0.1545112,0.282401,0.3813995,-0.1116085,0.1038486,0.9870515,-0.04988216,0.03989053145051,0,0
417820,0.0166669,1.20351489447057,0.1545112,0.282401,0.3813995,-0.1116085,0.1038486,0.9870515,-0.04988216,0.03989053145051,0,0
417822,0.0166706,1.22018549405038,0.1545112,0.282401,0.3813995,-0.1116085,0.1038486,0.9870515,-0.04988216,0.03989053145051,0,0
417828,0.0166643,1.2368497941643,0.1565057,0.2802915,0.3829685,-0.1134345,0.102163,0.9870706,-0.04885652,0.03989053145051,0,0
417830,0.0166668,1.25351659394801,0.1565057,0.2802915,0.3829685,-0.1134345,0.102163,0.9870706,-0.04885652,0.03989053145051,0,0
417834,0.0166674,1.27018399350345,0.1574239,0.2791777,0.383542,-0.1143085,0.1013132,0.9870814,-0.04836872,0.03989053145051,0,0
417836,0.0170797,1.28726369328797,0.1584118,0.2780185,0.3840468,-0.1153083,0.1004263,0.9870793,-0.04788455,0.03989053145051,0,0
417842,0.0166688,1.30393249355257,0.1584118,0.2780185,0.3840468,-0.1153083,0.1004263,0.9870793,-0.04788455,0.03989053145051,0,0
417844,0.0166657,1.32059819437563,0.1584118,0.2780185,0.3840468,-0.1153083,0.1004263,0.9870793,-0.04788455,0.03989053145051,0,0
417848,0.0166677,1.33726589381695,0.1592486,0.2771549,0.3844341,-0.1162397,0.09969878,0.9870621,-0.04750653,0.03989053145051,0,0
417850,0.016668,1.35393389314413,0.1592486,0.2771549,0.3844341,-0.1162397,0.09969878,0.9870621,-0.04750653,0.03989053145051,0,0
417854,0.0166675,1.37060139328241,0.1600694,0.2762785,0.3847451,-0.1172288,0.09889964,0.987045,-0.04709882,0.03989053145051,0,0
417856,0.0166655,1.38726689293981,0.1600694,0.2762785,0.3847451,-0.1172288,0.09889964,0.987045,-0.04709882,0.03989053145051,0,0
417862,0.0166678,1.40393469296396,0.1600694,0.2762785,0.3847451,-0.1172288,0.09889964,0.987045,-0.04709882,0.0398898720741272,0,0
417864,0.0166667,1.42060139216483,0.16138,0.2749207,0.385022,-0.1189754,0.09760905,0.9869916,-0.04652766,0.0398898720741272,0,0
417868,0.0166679,1.43726929277182,0.16138,0.2749207,0.385022,-0.1189754,0.09760905,0.9869916,-0.04652766,0.0398898720741272,0,0
