963242,0.0461718,0.0461717993021011,0.848,0.991,-0.151,30.457,11.532,1.719
963252,0.032749,0.0789208002388477,0.846,0.991,-0.153,30.561,12.206,1.612
963260,0.044747,0.123667798936367,0.845,0.992,-0.154,30.517,12.838,1.614
963270,0.0403301,0.163997899740934,0.843,0.992,-0.155,30.521,13.265,1.860
963278,0.0496414,0.213639300316572,0.842,0.991,-0.156,30.687,13.471,2.287
963286,0.0419649,0.255604200065136,0.843,0.991,-0.157,30.900,13.251,2.656
963296,0.0438078,0.299412000924349,0.844,0.991,-0.157,30.864,12.618,2.901
963306,0.045301,0.344713002443314,0.847,0.991,-0.157,30.609,11.607,3.027
963314,0.0458368,0.390549801290035,0.852,0.992,-0.157,30.634,10.496,3.089
963322,0.0448244,0.435374200344086,0.859,0.994,-0.157,30.640,9.280,3.061
963330,0.0429123,0.478286501020193,0.866,0.996,-0.156,30.248,8.280,2.788
963340,0.036159,0.514445502310991,0.874,0.997,-0.156,30.168,7.545,2.461
963348,0.0479984,0.562443900853395,0.881,0.996,-0.156,30.456,7.272,2.325
963358,0.0442738,0.606717702001333,0.889,0.995,-0.156,30.997,7.301,2.226
963366,0.0481152,0.654832903295755,0.897,0.994,-0.157,31.319,7.558,2.199
963376,0.0426388,0.697471704334021,0.904,0.994,-0.157,31.344,7.903,2.042
963382,0.0439092,0.741380903869867,0.910,0.994,-0.158,31.352,8.369,1.710
963392,0.0372537,0.77863460406661,0.914,0.993,-0.159,31.458,8.821,1.495
963400,0.0489953,0.827629905194044,0.917,0.993,-0.160,31.574,9.366,1.337
963410,0.042212,0.869841903448105,0.919,0.992,-0.161,31.705,9.862,1.287
963420,0.0478758,0.917717702686787,0.920,0.992,-0.163,31.788,10.280,1.186
963428,0.045586,0.963303703814745,0.919,0.992,-0.164,31.737,10.512,1.068
963436,0.0452863,1.00859000533819,0.917,0.992,-0.165,31.676,10.752,0.960
963446,0.0384173,1.04700730368495,0.915,0.992,-0.166,31.712,11.052,0.968
963454,0.0500322,1.09703950211406,0.912,0.992,-0.166,31.816,11.422,1.052
963464,0.0471746,1.14421410113573,0.909,0.992,-0.165,31.774,11.777,1.258
963474,0.0479138,1.19212790206075,0.905,0.992,-0.165,31.740,12.005,1.452
963484,0.0406642,1.23279210180044,0.901,0.991,-0.165,31.911,12.204,1.652
963492,0.0494453,1.28223740309477,0.898,0.990,-0.165,32.098,12.369,1.812
963500,0.0428702,1.32510760426521,0.894,0.990,-0.164,32.206,12.560,1.943
963508,0.0416674,1.36677500605583,0.890,0.990,-0.164,32.136,12.840,2.149
963518,0.0409538,1.40772880613804,0.887,0.990,-0.163,31.874,13.098,2.463
963526,0.049086,1.45681480690837,0.884,0.990,-0.162,31.837,13.370,2.792
963536,0.0443855,1.50120030716062,0.881,0.990,-0.161,31.916,13.578,3.035
963544,0.0424622,1.54366250708699,0.879,0.989,-0.160,32.043,13.776,3.232
963552,0.0426282,1.58629070594907,0.877,0.989,-0.159,32.100,13.948,3.360
963560,0.0383121,1.62460280582309,0.876,0.988,-0.157,32.103,14.138,3.415
963570,0.0452959,1.66989870741963,0.875,0.988,-0.156,32.170,14.291,3.510
963580,0.0547357,1.72463440895081,0.874,0.988,-0.154,32.318,14.361,3.598
963588,0.0402481,1.76488250866532,0.874,0.987,-0.153,32.523,14.340,3.637
