F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
37786,0.026165,0.0261649992316961,1.122064,0.574177,-0.1917663,0.5427895,-0.1900277,0.7340055,0.361255,0,0,0.3467777,0.172042,0.1451503,0.9955076,-0.09416174,0.009876126,-0.0008539492
37790,0.0166683,0.0428332984447479,1.122071,0.5741705,-0.191759,-0.5429054,0.1896603,-0.7340158,-0.3612529,0,0,0.3467664,0.1720639,0.145177,0.9954908,-0.09436562,0.009616929,-0.0009076241
37792,0.0166667,0.0594999976456165,1.122059,0.5741786,-0.1917565,0.5430193,-0.1893599,0.7340138,0.3612435,0,0,0.3467591,0.1720713,0.1451705,0.9954727,-0.09457877,0.009368103,-0.001109804
37796,0.0166672,0.0761671978980303,1.122056,0.5742327,-0.1917459,0.5431278,-0.1891843,0.7340343,0.3611303,0,0,0.3467566,0.1720589,0.1451786,0.9954559,-0.09477139,0.009177237,-0.00128151
37798,0.016667,0.0928341969847679,1.122048,0.574259,-0.191726,0.5431612,-0.1891521,0.7340516,0.361062,0,0,0.3467459,0.172056,0.1452327,0.9954455,-0.09488328,0.009125844,-0.001482954
37804,0.0166674,0.109501596540213,1.122025,0.5742319,-0.191593,-0.54324,0.1891418,-0.7340568,-0.3609382,0,0,0.3467261,0.1720484,0.145259,0.9954439,-0.09489766,0.00914026,-0.001564734
37806,0.016666,0.12616759724915,1.122057,0.5742113,-0.1915095,0.5433031,-0.1891905,0.7340307,0.3608711,0,0,0.3465931,0.172025,0.1452319,0.9954395,-0.09493379,0.009216472,-0.001685422
37810,0.0166679,0.14283549785614,1.122184,0.5740504,-0.1913329,-0.5433646,0.1893285,-0.7338373,-0.361099,0,0,0.3465096,0.1720567,0.1452112,0.9954357,-0.09496397,0.00931359,-0.001719815
37812,0.0166661,0.159501597285271,1.122244,0.5739374,-0.1912111,-0.5433704,0.1894948,-0.7337319,-0.3612175,0,0,0.346333,0.1721843,0.1450504,0.9954222,-0.09510396,0.009378431,-0.00142285
37816,0.0166687,0.17617029696703,1.122363,0.5737371,-0.1910035,-0.5433341,0.1901782,-0.7336434,-0.3610927,0,0,0.3462111,0.1722441,0.1449374,0.9954194,-0.09512568,0.00947821,-0.001216904
37818,0.0166656,0.19283589720726,1.122414,0.5736295,-0.19092,-0.5433595,0.190487,-0.7336156,-0.3609483,0,0,0.3460036,0.1723626,0.1447371,0.9954379,-0.09487404,0.01007849,-0.0009566355
37824,0.0166687,0.209504596889019,1.122496,0.5734389,-0.1907938,-0.543438,0.1909904,-0.7336358,-0.3605227,0,0,0.3459201,0.1724144,0.1446295,0.9954447,-0.09476828,0.01040275,-0.0009213249
37826,0.0166644,0.226168997585773,1.122501,0.5733348,-0.1906779,0.543485,-0.1913392,0.7336912,0.3601536,0,0,0.3457938,0.1724957,0.1444389,0.9954583,-0.09455311,0.0110189,-0.001043381
37830,0.0166682,0.242837198078632,1.12268,0.5730157,-0.1905755,-0.5438516,0.1908797,-0.733744,-0.3597365,0,0,0.345678,0.1725007,0.1443348,0.9954711,-0.09436283,0.01146908,-0.001199043
37832,0.0166662,0.259503398090601,1.122841,0.5727841,-0.1905353,0.5439487,-0.191016,0.7337336,0.3595384,0,0,0.3455755,0.17268,0.1440157,0.9954392,-0.09469458,0.01141995,-0.0018383
37836,0.0167098,0.276213198900223,1.123378,0.5723578,-0.1902618,-0.5443236,0.1914068,-0.7334949,-0.3592504,0,0,0.3455353,0.1728414,0.1437841,0.9954371,-0.09468531,0.01165546,-0.001947188
37838,0.0166243,0.292837498709559,1.12376,0.5720817,-0.1901416,-0.5443967,0.1918283,-0.7333257,-0.3592601,0,0,0.3452619,0.1733783,0.1433578,0.9954098,-0.09489235,0.01227821,-0.00198849
37844,0.0166669,0.309504399076104,1.124549,0.5714753,-0.1898676,-0.5445787,0.1926154,-0.7330716,-0.3590814,0,0,0.3451416,0.1737602,0.1430817,0.9954063,-0.09488433,0.01266599,-0.0017409
37846,0.0166674,0.326171798631549,1.12491,0.5711147,-0.1897213,-0.5447492,0.193466,-0.7328923,-0.3587315,0,0,0.3448676,0.1745489,0.1424753,0.9954008,-0.09483332,0.01348444,-0.001464014
37850,0.016667,0.342838797718287,1.125643,0.5703334,-0.1893739,-0.5452647,0.1956258,-0.7321443,-0.358304,0,0,0.3447214,0.1749104,0.1421147,0.9954027,-0.09467933,0.01441255,-0.001315163
37852,0.0166661,0.359504897147417,1.125932,0.5698242,-0.1891639,-0.5454752,0.1966474,-0.7317181,-0.3582953,0,0,0.344374,0.1756433,0.1413334,0.9953771,-0.0945894,0.01664557,-0.0004923098
37856,0.0166677,0.376172596588731,1.126384,0.5688555,-0.1888962,-0.546447,0.1989393,-0.7305269,-0.3579794,0,0,0.344164,0.1759322,0.1408242,0.9953598,-0.09459669,0.01761558,8.094675E-05
37858,0.0167009,0.392873495817184,1.126648,0.5683848,-0.1887664,0.5470104,-0.1993563,0.7301223,0.3577125,0,0,0.3438962,0.1763836,0.1398555,0.9952679,-0.09504968,0.02015466,0.00110826
37864,0.0166671,0.40954059548676,1.126971,0.5674791,-0.1886822,0.5485196,-0.1992881,0.7289638,0.3578023,0,0,0.3437665,0.1766482,0.1393848,0.9952118,-0.09547731,0.02088954,0.001112608
37866,0.0166678,0.426208395510912,1.127072,0.5670696,-0.188666,-0.5491775,0.1993864,-0.7285607,-0.357559,0,0,0.3436822,0.1769708,0.1384791,0.9950261,-0.09724437,0.02156971,0.001226677
37870,0.0166669,0.442875295877457,1.127182,0.5663592,-0.1887658,0.5506434,-0.1995342,0.7281079,0.3561416,0,0,0.3436661,0.1770719,0.1380696,0.9949546,-0.0978613,0.0220765,0.001079591
37872,0.0166658,0.459541095420718,1.12718,0.565946,-0.1888357,-0.5515615,0.1990863,-0.7278619,-0.3554739,0,0,0.3437658,0.1771815,0.1373592,0.9948244,-0.09886289,0.02346249,-0.0001219494
37876,0.0166677,0.476208794862032,1.12713,0.5652592,-0.188885,-0.552752,0.1987814,-0.7272663,-0.3550141,0,0,0.3438358,0.1771801,0.136946,0.9947317,-0.09970807,0.02379614,-0.0009677581
37878,0.0166669,0.492875695228577,1.127057,0.56489,-0.1888866,-0.5533153,0.1985787,-0.7268424,-0.3551182,0,0,0.3438851,0.17713,0.1362592,0.9945956,-0.1009256,0.02431506,-0.001521483
37884,0.0166669,0.509542595595121,1.126863,0.5645193,-0.1889851,-0.554558,0.1976877,-0.7265493,-0.3542757,0,0,0.3438867,0.1770566,0.13589,0.9945191,-0.1016579,0.0243952,-0.001509411
37886,0.0166674,0.526209995150566,1.126753,0.5643963,-0.1890197,0.5550189,-0.1972586,0.7265477,0.3537961,0,0,0.3439851,0.176863,0.1355193,0.9943845,-0.1028957,0.02458642,-0.002753428
37890,0.0166778,0.542887795716524,1.126425,0.564186,-0.1889987,-0.5556855,0.1967641,-0.7266153,-0.3528851,0,0,0.3440198,0.1767533,0.1353963,0.9943389,-0.1033026,0.02463506,-0.003428999
37892,0.0166662,0.559553995728493,1.126243,0.5640852,-0.1889849,0.5558872,-0.1967508,0.7266249,0.3525552,0,0,0.3439987,0.1764248,0.135186,0.9942797,-0.1037677,0.0248905,-0.004541808
37896,0.0166681,0.576222095638514,1.125938,0.5639285,-0.1889588,-0.5562121,0.1966292,-0.7266922,-0.3519713,0,0,0.343985,0.1762431,0.1350852,0.9942638,-0.1038544,0.02510224,-0.004853517
37898,0.0166658,0.592887895181775,1.125799,0.5638571,-0.1889241,0.5563252,-0.1965388,0.7267745,0.3516728,0,0,0.3439589,0.1759382,0.1349285,0.9942392,-0.1039932,0.02537827,-0.005461559
