F,DT,T,fps,Start,Hand,Grip,Tracked,Controlling
439314,0.0274727,0.0274727009236813,36.39977,False,R,False,True,True
439318,0.0166685,0.0441412013024092,59.9934,False,R,False,True,True
439320,0.016667,0.0608082003891468,59.9988,False,R,False,True,True
439324,0.0166669,0.0774751007556915,59.99916,False,R,False,True,True
439326,0.0166662,0.0941413007676601,60.00168,False,R,False,True,True
439332,0.0166677,0.110809000208974,59.99628,False,R,False,True,True
439334,0.0166662,0.127475200220943,60.00168,False,R,False,True,True
439338,0.01667,0.144145200029016,59.988,False,R,False,True,True
439340,0.0166675,0.160812700167298,59.997,False,R,False,True,True
439344,0.0166642,0.177476899698377,60.00888,False,R,False,True,True
439348,0.0166664,0.194143299013376,60.00096,False,R,False,True,True
439352,0.0166672,0.21081049926579,59.99808,False,R,False,True,True
439354,0.0166665,0.227476999163628,60.0006,False,R,False,True,True
439358,0.0166727,0.244149699807167,59.97829,False,R,False,True,True
439360,0.016661,0.260810699313879,60.02041,False,R,False,True,True
439364,0.0166688,0.277479499578476,59.99232,False,R,False,True,True
439368,0.0166664,0.294145898893476,60.00096,False,R,False,True,True
439372,0.016667,0.310812897980213,59.9988,False,R,False,True,True
439374,0.0166673,0.327480198815465,59.99772,False,R,False,True,True
439378,0.0166686,0.344148797914386,59.99305,False,R,False,True,True
439380,0.0166643,0.360813098028302,60.00852,False,R,False,True,True
439386,0.0166684,0.377481497824192,59.99376,False,R,False,True,True
439388,0.0166653,0.394146798178554,60.00492,False,R,False,True,True
439392,0.0166672,0.410813998430967,59.99808,False,R,False,True,True
439394,0.0166654,0.427479397505522,60.00456,False,R,False,True,True
439398,0.0166702,0.444149596616626,59.98729,False,R,False,True,True
439400,0.0166656,0.460815196856856,60.00384,False,R,False,True,True
439404,0.0166687,0.477483896538615,59.99268,False,R,False,True,True
439408,0.0166649,0.49414879642427,60.00636,False,R,False,True,True
439412,0.0166682,0.510816996917129,59.99448,False,R,False,True,True
439414,0.0166659,0.527482897043228,60.00276,False,R,False,True,True
439418,0.0166679,0.544150797650218,59.99556,False,R,False,True,True
439420,0.016668,0.560818796977401,59.9952,False,R,False,True,True
439424,0.0166653,0.577484097331762,60.00492,False,R,False,True,True
439428,0.0166663,0.594150397926569,60.00132,False,R,False,True,True
439430,0.0166672,0.610817598178983,59.99808,False,R,False,True,True
439434,0.0166667,0.627484297379851,59.99988,False,R,False,True,True
439436,0.016668,0.644152296707034,59.9952,False,R,False,True,True
439440,0.0166672,0.660819496959448,59.99808,False,R,False,True,True
439444,0.0166679,0.677487397566438,59.99556,False,R,False,True,True
439448,0.0166653,0.694152697920799,60.00492,False,R,False,True,True
439450,0.0166673,0.710819998756051,59.99772,False,R,False,True,True
439454,0.0166666,0.727486599236727,60.00024,False,R,False,True,True
439456,0.0166669,0.744153499603271,59.99916,False,R,False,True,True
439460,0.0166667,0.76082019880414,59.99988,False,R,False,True,True
439464,0.0166697,0.777489898726344,59.98908,False,R,False,True,True
439468,0.0166642,0.794154098257422,60.00888,False,R,False,True,True
439470,0.0166673,0.810821399092674,59.99772,False,R,False,True,True
439474,0.0166665,0.827487898990512,60.0006,False,R,False,True,True
439476,0.0166679,0.844155799597502,59.99556,False,R,False,True,True
439480,0.0166667,0.86082249879837,59.99988,False,R,False,True,True
439484,0.0166688,0.877491299062967,59.99232,False,R,False,True,True
439488,0.0166655,0.89415679872036,60.0042,False,R,False,True,True
439490,0.0166676,0.910824399441481,59.99664,False,R,False,True,True
439494,0.0166652,0.927489599213004,60.00528,False,R,False,True,True
439496,0.0166674,0.944156998768449,59.99736,False,R,False,True,True
439500,0.0166664,0.960823398083448,60.00096,False,R,False,True,True
439504,0.0166673,0.9774906989187,59.99772,False,R,False,True,True
439508,0.0166681,0.994158798828721,59.99484,False,R,False,True,True
439512,0.0166665,1.01082529872656,60.0006,False,R,False,True,True
439514,0.017406,1.02823129855096,57.45145,False,R,False,True,True
439518,0.0166693,1.04490059800446,59.99052,False,R,False,True,True
439520,0.0166663,1.06156689859927,60.00132,False,R,False,True,True
439524,0.0166683,1.07823519781232,59.99412,False,R,False,True,True
439528,0.016665,1.09490019828081,60.006,False,R,False,True,True
439532,0.0166682,1.11156839877367,59.99448,False,R,False,True,True
439534,0.0166654,1.12823379784822,60.00456,False,R,False,True,True
439538,0.0166673,1.14490109868348,59.99772,False,R,False,True,True
439540,0.0166666,1.16156769916415,60.00024,False,R,False,True,True
439544,0.0166673,1.1782349999994,59.99772,False,R,False,True,True
439548,0.0166686,1.19490359909832,59.99305,False,R,False,True,True
439552,0.0166689,1.21157249994576,59.99196,False,R,False,True,True
439554,0.0166632,1.22823569923639,60.01249,False,R,False,True,True
439558,0.0166682,1.24490389972925,59.99448,False,R,False,True,True
439560,0.0166657,1.26156960055232,60.00348,False,R,False,True,True
439566,0.0166674,1.27823700010777,59.99736,False,R,False,True,True
439568,0.0166663,1.29490330070257,60.00132,False,R,False,True,True
439572,0.016668,1.31157130002975,59.9952,False,R,False,True,True
439574,0.016668,1.32823929935694,59.9952,False,R,False,True,True
439578,0.0166667,1.34490599855781,59.99988,False,R,False,True,True
439580,0.0166648,1.36157079786062,60.00672,False,R,False,True,True
439586,0.0166679,1.37823869846761,59.99556,False,R,False,True,True
439588,0.0166663,1.39490499906242,60.00132,False,R,False,True,True
439592,0.0166695,1.41157449968159,59.9898,False,R,False,True,True
439594,0.016665,1.42823950015008,60.006,False,R,False,True,True
439598,0.0166661,1.44490559957922,60.00204,False,R,False,True,True
439600,0.0167164,1.4616219997406,59.82149,False,R,False,True,True
439604,0.0166678,1.47828979976475,59.99592,False,R,False,True,True
439608,0.016666,1.49495580047369,60.0024,False,R,False,True,True
439612,0.0166676,1.51162340119481,59.99664,False,R,False,True,True
439614,0.0166685,1.52829190157354,59.9934,False,R,False,True,True
439618,0.0166683,1.54496020078659,59.99412,False,R,False,True,True
439620,0.0166658,1.56162600032985,60.00312,False,R,False,True,True
439626,0.0166669,1.5782929006964,59.99916,False,R,False,True,True
439628,0.016667,1.59495989978313,59.9988,False,R,False,True,True
439632,0.0166671,1.61162699945271,59.99844,False,R,False,True,True
439634,0.0166665,1.62829349935055,60.0006,False,R,False,True,True
439638,0.0166675,1.64496099948883,59.997,False,R,False,True,True
439642,0.0166665,1.66162749938667,60.0006,False,R,False,True,True
439646,0.0183141,1.67994160018861,54.60273,False,R,False,True,True
439648,0.0166684,1.6966099999845,59.99376,False,R,False,True,True
439652,0.016667,1.71327699907124,59.9988,False,R,False,True,True
439654,0.0166668,1.72994379885495,59.99952,False,R,False,True,True
439658,0.0166667,1.74661049805582,59.99988,False,R,False,True,True
439660,0.0166671,1.76327759772539,59.99844,False,R,False,True,True
439666,0.0166679,1.77994549833238,59.99556,False,R,False,True,True
439668,0.0166662,1.79661169834435,60.00168,False,R,False,True,True
439672,0.0166679,1.81327959895134,59.99556,False,R,False,True,True
439674,0.0166652,1.82994479872286,60.00528,False,R,False,True,True
439678,0.016668,1.84661279805005,59.9952,False,R,False,True,True
439680,0.0166666,1.86327939853072,60.00024,False,R,False,True,True
439686,0.0166668,1.87994619831443,59.99952,False,R,False,True,True
439688,0.0166781,1.89662429876626,59.95887,False,R,False,True,True
439692,0.0166679,1.91329219937325,59.99556,False,R,False,True,True
439694,0.0166664,1.92995859868824,60.00096,False,R,False,True,True
439698,0.016667,1.94662559777498,59.9988,False,R,False,True,True
439700,0.0166672,1.9632927980274,59.99808,False,R,False,True,True
439706,0.016668,1.97996079735458,59.9952,False,R,False,True,True
439708,0.0166655,1.99662629701197,60.0042,False,R,False,True,True
439712,0.0166669,2.01329319737852,59.99916,False,R,False,True,True
439714,0.016669,2.02996219694614,59.9916,False,R,False,True,True
439718,0.0166653,2.04662749730051,60.00492,False,R,False,True,True
439720,0.0166667,2.06329419650137,59.99988,False,R,False,True,True
